name,art_nr,country,volume,alc_vol,price
Châteauneuf-du-Pape Cuvée Réservée,Nr 93194,Frankrike,750 ml,14 % vol.,295:-
Vinha Pan,Nr 92332,Portugal,750 ml,13 % vol.,295:-
Badenhorst Family Wines,Nr 93029,Sydafrika,750 ml,"13,5 % vol.",275:-
Veronica Ortega,Nr 94264,Spanien,750 ml,"11,5 % vol.",275:-
Bourgogne Rouge,Nr 93056,Frankrike,750 ml,"13,5 % vol.",279:-
Casanuova di Nittardi,Nr 94457,Italien,750 ml,"13,5 % vol.",299:-
Rust en Vrede Estate,Nr 12356,Sydafrika,750 ml,14 % vol.,289:-
KalkundKiesel,Nr 58706,Österrike,750 ml,"12,5 % vol.",280:-
Terreno,Nr 87436,Italien,750 ml,14 % vol.,295:-
Can Axartell,Nr 58596,Spanien,750 ml,13 % vol.,299:-
Gurrieri,Nr 70739,Italien,750 ml,"13,5 % vol.",289:-
Grattamacco,Nr 50764,Italien,750 ml,14 % vol.,289:-
Lanzaga,Nr 50848,Spanien,750 ml,"14,5 % vol.",299:-
Clos Pons Roc Nu,Nr 73135,Spanien,750 ml,"14,5 % vol.",299:-
Kamara,Nr 53275,Grekland,750 ml,"13,5 % vol.",299:-
Les Équilibristes Volute,Nr 54352,Frankrike,750 ml,"12,5 % vol.",279:-
Pasanau,Nr 54697,Spanien,750 ml,16 % vol.,299:-
Nostos,Nr 71780,Grekland,750 ml,"14,5 % vol.",275:-
Brezza,Nr 55023,Italien,750 ml,"14,5 % vol.",299:-
El Galgo Callet,Nr 58977,Spanien,750 ml,"12,5 % vol.",279:-
Campinuovi,Nr 56895,Italien,750 ml,14 % vol.,292:-
Barnedol,Nr 59996,Italien,750 ml,"13,5 % vol.",295:-
Domaine Fontavin,Nr 57537,Frankrike,750 ml,"14,5 % vol.",287:-
Luc Faller,Nr 79454,Frankrike,750 ml,12 % vol.,289:-
Domaine de Beaurenard,Nr 77486,Frankrike,750 ml,15 % vol.,299:-
Querciabella,Nr 76284,Italien,750 ml,14 % vol.,289:-
Grosjean,Nr 75336,Italien,750 ml,"13,5 % vol.",299:-
Le Tende,Nr 74053,Italien,750 ml,14 % vol.,290:-
Vordy Minervois,Nr 75639,Frankrike,750 ml,"14,5 % vol.",273:-
Gurrieri,Nr 71498,Italien,750 ml,13 % vol.,289:-
Gurrieri,Nr 73187,Italien,750 ml,14 % vol.,289:-
Ricardelle de Lautrec,Nr 72587,Frankrike,750 ml,13 % vol.,289:-
Heinrich,Nr 78781,Österrike,750 ml,15 % vol.,299:-
Wieninger,Nr 76966,Österrike,750 ml,13 % vol.,299:-
Recioto della Valpolicella Classico,Nr 77040,Italien,375 ml,13 % vol.,275:-
Un Jour sur Terre,Nr 75075,Frankrike,750 ml,15 % vol.,279:-
Remelluri,Nr 54811,Spanien,750 ml,14 % vol.,299:-
Brancatelli,Nr 54797,Italien,750 ml,"13,5 % vol.",289:-
Fattoria Rodano,Nr 54824,Italien,750 ml,"14,5 % vol.",292:-
Donatella Cinelli,Nr 55070,Italien,750 ml,"14,5 % vol.",299:-
Karl May,Nr 55068,Tyskland,750 ml,13 % vol.,279:-
Monte Bernardi,Nr 55491,Italien,750 ml,"13,5 % vol.",296:-
Valle Reale,Nr 56400,Italien,750 ml,13 % vol.,279:-
Casa E. di Mirafiore,Nr 50318,Italien,750 ml,14 % vol.,289:-
Morgon Vagabond,Nr 57051,Frankrike,750 ml,"12,5 % vol.",289:-
Morgon,Nr 57048,Frankrike,750 ml,13 % vol.,289:-
Sandrine Henriot,Nr 57053,Frankrike,750 ml,"12,5 % vol.",289:-
Sandrine Henriot,Nr 57054,Frankrike,750 ml,"12,5 % vol.",289:-
Quintessence Rouge,Nr 93070,Frankrike,750 ml,"15,5 % vol.",279:-
Domaine des Huards,Nr 53822,Frankrike,750 ml,13 % vol.,297:-
Bosio Passato,Nr 53222,Italien,750 ml,"15,5 % vol.",279:-
Rignana,Nr 53307,Italien,750 ml,15 % vol.,279:-
Nostos,Nr 76319,Grekland,750 ml,"14,5 % vol.",279:-
Flor del Amanecer,Nr 75673,Spanien,750 ml,"14,5 % vol.",274:-
Le Miccine,Nr 71204,Italien,750 ml,"13,5 % vol.",274:-
Crozes-Hermitage,Nr 74696,Frankrike,750 ml,"12,5 % vol.",299:-
Ein Kleines Fass,Nr 78589,Österrike,750 ml,13 % vol.,279:-
Nostos,Nr 73256,Grekland,750 ml,15 % vol.,295:-
Fronhof,Nr 70787,Tyskland,750 ml,13 % vol.,279:-
Domaine Saint-Rémy,Nr 74489,Frankrike,750 ml,"13,5 % vol.",275:-
Passato,Nr 73083,Italien,750 ml,"15,5 % vol.",299:-
Nostos,Nr 74619,Grekland,750 ml,14 % vol.,275:-
Trispol,Nr 79742,Spanien,750 ml,13 % vol.,279:-
1270,Nr 75298,Spanien,750 ml,"14,5 % vol.",276:-
Amarone della Valpolicella,Nr 74734,Italien,750 ml,15 % vol.,299:-
Esperanto,Nr 74946,Italien,750 ml,15 % vol.,299:-
Gemtree,Nr 90524,Australien,750 ml,"14,5 % vol.",299:-
Do 12 Uve,Nr 73737,Italien,750 ml,14 % vol.,276:-
OM,Nr 77920,Spanien,750 ml,14 % vol.,279:-
La Milana,Nr 79630,Spanien,750 ml,"14,5 % vol.",295:-
Château Vignelaure,Nr 2065,Frankrike,750 ml,14 % vol.,299:-
Viña Pedrosa,Nr 2149,Spanien,750 ml,"14,5 % vol.",279:-
Ministry of Clouds,Nr 76859,Australien,750 ml,"14,4 % vol.",279:-
Nino Negri,Nr 54972,Italien,750 ml,14 % vol.,299:-
Massolino,Nr 73480,Italien,750 ml,"14,5 % vol.",289:-
Xavier Vignon,Nr 72541,Frankrike,750 ml,15 % vol.,279:-
Bassus,Nr 50797,Spanien,750 ml,14 % vol.,299:-
Amalia,Nr 77732,Italien,750 ml,15 % vol.,279:-
Ernie Els,Nr 51657,Sydafrika,750 ml,"14,5 % vol.",299:-
Gamla,Nr 70808,Golanhöjderna (israelisk bosättning),750 ml,"14,5 % vol.",299:-
Alon,Nr 79999,Israel,750 ml,"14,5 % vol.",292:-
Rebo,Nr 74600,Italien,750 ml,14 % vol.,287:-
Barbaresco,Nr 77145,Italien,750 ml,14 % vol.,299:-
Gamla,Nr 71116,Golanhöjderna (israelisk bosättning),750 ml,"12,5 % vol.",289:-
Bartinney,Nr 70000,Sydafrika,750 ml,"14,5 % vol.",275:-
Marani,Nr 76035,Georgien,750 ml,"14,5 % vol.",280:-
Rosso di Montalcino,Nr 57012,Italien,750 ml,"14,5 % vol.",289:-
Etna Rosso Feudo Di Mezzo,Nr 58548,Italien,750 ml,14 % vol.,299:-
Scheid Vineyards,Nr 54638,USA,750 ml,15 % vol.,299:-
Faun,Nr 59963,USA,750 ml,"13,5 % vol.",299:-
Southern Right,Nr 59117,Sydafrika,750 ml,"13,5 % vol.",279:-
Moulin des Costes Rouge,Nr 59441,Frankrike,750 ml,"14,5 % vol.",277:-
Faraway Tree of McLaren Vale Grenache,Nr 94386,Australien,750 ml,"14,5 % vol.",299:-
TSW,Nr 59305,Sydafrika,750 ml,"13,5 % vol.",289:-
Schubert Selection,Nr 53128,Nya Zeeland,750 ml,14 % vol.,279:-
Vasse Felix,Nr 54063,Australien,750 ml,"14,5 % vol.",299:-
Arpepe,Nr 72930,Italien,750 ml,"13,5 % vol.",279:-
Delas Saint Esprit,Nr 71832,Frankrike,1 500 ml,13 % vol.,285:-
Rust en Vrede Estate,Nr 72129,Sydafrika,750 ml,14 % vol.,279:-
Savoia,Nr 76357,Italien,750 ml,"14,5 % vol.",274:-
Châteauneuf-du-Pape,Nr 75563,Frankrike,750 ml,15 % vol.,299:-
Santoccio Rosso,Nr 71939,Italien,750 ml,15 % vol.,294:-
Baigorri,Nr 71125,Spanien,750 ml,"14,5 % vol.",299:-
Christian Ducroux,Nr 52387,Frankrike,750 ml,"11,5 % vol.",284:-
Sancerre,Nr 50918,Frankrike,750 ml,"13,5 % vol.",289:-
Pur,Nr 51702,Frankrike,750 ml,15 % vol.,289:-
Cairanne La Bousquette,Nr 55665,Frankrike,750 ml,"15,5 % vol.",295:-
Antario,Nr 54155,Italien,750 ml,"13,5 % vol.",279:-
Luis Seabra,Nr 53011,Portugal,750 ml,13 % vol.,299:-
Viña Sastre Crianza,Nr 52437,Spanien,750 ml,14 % vol.,289:-
Gesztenyés,Nr 54771,Ungern,750 ml,"12,5 % vol.",297:-
Alea Viva,Nr 52339,Italien,750 ml,"12,5 % vol.",274:-
Lacino,Nr 52124,Italien,750 ml,14 % vol.,287:-
Dhaara,Nr 54039,Italien,750 ml,14 % vol.,299:-
Mildiani,Nr 50085,Georgien,750 ml,14 % vol.,299:-
Chateau Musar,Nr 84534,Libanon,750 ml,14 % vol.,289:-
Sensum VI,Nr 59318,Argentina,750 ml,"14,5 % vol.",276:-
Pecchenino,Nr 59332,Italien,750 ml,14 % vol.,299:-
Crozes-Hermitage,Nr 59348,Frankrike,750 ml,13 % vol.,279:-
Sensum VI Gran,Nr 59419,Argentina,750 ml,"14,5 % vol.",276:-
Blei,Nr 59523,Spanien,750 ml,14 % vol.,276:-
Sant Pere,Nr 59528,Spanien,750 ml,13 % vol.,276:-
Gheppio Langhe Nebbiolo,Nr 53680,Italien,1 500 ml,14 % vol.,299:-
Chateau Ste Michelle,Nr 56875,USA,750 ml,"14,5 % vol.",279:-
Finca La Garriga,Nr 50800,Spanien,750 ml,"14,5 % vol.",279:-
Finca Espolla,Nr 51858,Spanien,750 ml,"14,5 % vol.",279:-
Il Poggione,Nr 51842,Italien,750 ml,"14,5 % vol.",289:-
Il Bacialé,Nr 85476,Italien,750 ml,"14,5 % vol.",289:-
Diego Morra,Nr 54790,Italien,750 ml,14 % vol.,289:-
Ori Marani Nita,Nr 54219,Georgien,750 ml,"12,5 % vol.",299:-
Bourgogne Hautes-Côtes De Beaune,Nr 56254,Frankrike,750 ml,13 % vol.,296:-
Monterustico Barolo,Nr 51349,Italien,750 ml,"14,5 % vol.",299:-
La Gironda,Nr 74546,Italien,750 ml,"15,5 % vol.",299:-
Réva,Nr 50470,Italien,750 ml,14 % vol.,280:-
Masi Grandarella,Nr 32444,Italien,750 ml,"14,5 % vol.",279:-
Mas Doix,Nr 56483,Spanien,750 ml,"14,5 % vol.",299:-
Château Bertrand Braneyre,Nr 51760,Frankrike,750 ml,"12,5 % vol.",299:-
Fattoria di Caspri,Nr 51932,Italien,750 ml,"13,5 % vol.",275:-
Marrone,Nr 52041,Italien,750 ml,14 % vol.,299:-
Viña Real,Nr 52272,Spanien,750 ml,"13,5 % vol.",299:-
Head High,Nr 52397,USA,750 ml,14 % vol.,299:-
Vino Nobile di Montepulciano,Nr 52398,Italien,750 ml,14 % vol.,299:-
Langhe Rosso Rossoluna,Nr 52578,Italien,750 ml,"14,5 % vol.",279:-
La Maliosa,Nr 52675,Italien,750 ml,14 % vol.,284:-
Barbaresco Autinbej,Nr 52819,Italien,750 ml,"14,5 % vol.",289:-
Les Grandes Costes,Nr 94150,Frankrike,750 ml,"14,5 % vol.",279:-
Vittorini,Nr 58448,Italien,750 ml,15 % vol.,274:-
Château Cambon La Pelouse,Nr 51375,Frankrike,750 ml,14 % vol.,277:-
Enzo Bartoli,Nr 53143,Italien,750 ml,14 % vol.,279:-
Piero Busso,Nr 53882,Italien,750 ml,15 % vol.,299:-
Little K,Nr 58718,USA,750 ml,14 % vol.,299:-
Geil Bechtheimer -S-,Nr 58804,Tyskland,750 ml,14 % vol.,299:-
PS Garcia,Nr 59694,Chile,750 ml,14 % vol.,299:-
Bulas,Nr 59704,Portugal,750 ml,14 % vol.,295:-
Domaine Philippe et Arnaud Dubreuil,Nr 50170,Frankrike,750 ml,"12,5 % vol.",299:-
Roccapalea,Nr 58148,Italien,750 ml,14 % vol.,289:-
Amarone della Valpolicella Classico,Nr 58267,Italien,750 ml,16 % vol.,295:-
Bourgogne Passetoutgrains,Nr 58337,Frankrike,750 ml,"12,5 % vol.",299:-
Monte Zovo,Nr 58401,Italien,375 ml,"13,5 % vol.",279:-
Ministry of Clouds,Nr 57322,Australien,750 ml,"14,3 % vol.",279:-
Ministry of Clouds,Nr 57323,Australien,750 ml,"14,5 % vol.",279:-
Grant Burge,Nr 57657,Australien,750 ml,14 % vol.,279:-
Chapoutier,Nr 57738,Frankrike,750 ml,15 % vol.,289:-
Casa Bauza,Nr 57850,Chile,750 ml,"13,5 % vol.",289:-
Terroir Sense,Nr 57916,Spanien,750 ml,14 % vol.,299:-
Wölffer Estate,Nr 57953,USA,750 ml,13 % vol.,299:-
Bramaterra,Nr 57937,Italien,750 ml,14 % vol.,299:-
Unshackled,Nr 58004,USA,750 ml,"14,5 % vol.",299:-
Touriga Nacional,Nr 58010,Portugal,750 ml,14 % vol.,296:-
Domaine Bott,Nr 90268,Frankrike,750 ml,13 % vol.,299:-
Thalman Pinot Nero Riserva,Nr 58072,Italien,750 ml,"13,5 % vol.",299:-
Guasti Nebbiolo d'Alba,Nr 58075,Italien,750 ml,14 % vol.,290:-
San Biagio,Nr 70432,Italien,750 ml,"13,5 % vol.",280:-
Ca'Botta Cerviero,Nr 79825,Italien,750 ml,"14,5 % vol.",299:-
Ch Galius,Nr 93600,Frankrike,750 ml,14 % vol.,279:-
Albaflor,Nr 72019,Spanien,750 ml,"12,5 % vol.",293:-
Avantis,Nr 79644,Grekland,750 ml,13 % vol.,279:-
Cigliuti,Nr 79254,Italien,750 ml,"14,5 % vol.",279:-
Château Vieux Mougnac,Nr 73654,Frankrike,750 ml,13 % vol.,299:-
Saint-Joseph Hedonism,Nr 71154,Frankrike,750 ml,14 % vol.,289:-
Solar de Becquer,Nr 76281,Spanien,750 ml,"13,5 % vol.",279:-
Clonakilla,Nr 78766,Australien,750 ml,"14,5 % vol.",279:-
Montecastro,Nr 79493,Spanien,750 ml,15 % vol.,299:-
Barbera d'Alba Punta,Nr 75346,Italien,750 ml,"14,5 % vol.",279:-
Mastro Janni,Nr 74137,Italien,750 ml,"14,5 % vol.",299:-
Blazic,Nr 78013,Slovenien,750 ml,"13,5 % vol.",297:-
B Vintners Liberté,Nr 73491,Sydafrika,750 ml,"13,5 % vol.",299:-
Finca Malaveïna,Nr 71903,Spanien,750 ml,"14,5 % vol.",279:-
Montefalco,Nr 83818,Italien,750 ml,15 % vol.,299:-
Galil Ela Upper Galilee,Nr 50253,Israel,750 ml,"14,5 % vol.",292:-
Barroche Liberty,Nr 50028,Frankrike,750 ml,15 % vol.,280:-
Spioenkop,Nr 50033,Sydafrika,750 ml,13 % vol.,289:-
Château Croix de Bertinat,Nr 54517,Frankrike,750 ml,"13,5 % vol.",287:-
Cascina ’Tavijn,Nr 54498,Italien,750 ml,"12,5 % vol.",280:-
Barbera d'Alba,Nr 54547,Italien,750 ml,"13,5 % vol.",289:-
Langhe,Nr 54524,Italien,750 ml,14 % vol.,299:-
Scheid Vineyards,Nr 54639,USA,750 ml,"14,5 % vol.",299:-
Grand Trianon,Nr 54699,Serbien,750 ml,"15,5 % vol.",294:-
Demuerte,Nr 54701,Spanien,750 ml,"14,5 % vol.",299:-
Herdade do Sobroso,Nr 54818,Portugal,750 ml,14 % vol.,287:-
Pago de Vallegarcia,Nr 55307,Spanien,750 ml,15 % vol.,270:-
Lluna Vella,Nr 55423,Spanien,750 ml,"14,5 % vol.",275:-
Cuvée des Gouverneurs,Nr 55561,Frankrike,750 ml,"13,5 % vol.",272:-
Orenga de Gaffory,Nr 55572,Frankrike,750 ml,"15,5 % vol.",293:-
Cuvée des Gouverneurs,Nr 55581,Frankrike,750 ml,14 % vol.,272:-
Ponzi,Nr 55777,USA,750 ml,"13,5 % vol.",299:-
Seddon,Nr 55782,Nya Zeeland,750 ml,"12,5 % vol.",299:-
Vantorosso,Nr 55928,Italien,750 ml,"14,5 % vol.",290:-
Trossos Vells,Nr 56026,Spanien,750 ml,14 % vol.,299:-
Casa Gran del Siurana,Nr 56118,Spanien,750 ml,15 % vol.,299:-
Montes,Nr 56548,Chile,750 ml,14 % vol.,299:-
Montes Outer Limits,Nr 56539,Chile,750 ml,14 % vol.,299:-
Vertice,Nr 56578,Chile,750 ml,"14,5 % vol.",299:-
Spinifex Esprit,Nr 56590,Australien,750 ml,"14,5 % vol.",289:-
Chateau Puybarbe,Nr 50135,Frankrike,750 ml,"14,5 % vol.",279:-
Silvio Nardi,Nr 50134,Italien,750 ml,"14,5 % vol.",279:-
Beaumont,Nr 50696,Sydafrika,750 ml,14 % vol.,277:-
Montez,Nr 50717,Frankrike,750 ml,14 % vol.,275:-
Woodlands,Nr 50743,Australien,750 ml,"13,5 % vol.",299:-
Amadieu Domaine Grand Romane Gigondas,Nr 50923,Frankrike,750 ml,15 % vol.,279:-
Mani di Bacco,Nr 50976,Italien,750 ml,"14,5 % vol.",276:-
Birichino,Nr 51102,USA,750 ml,13 % vol.,285:-
Craven,Nr 51221,Sydafrika,750 ml,12 % vol.,275:-
Scheid Vineyards,Nr 54639,USA,750 ml,"14,5 % vol.",299:-
Grand Trianon,Nr 54699,Serbien,750 ml,"15,5 % vol.",294:-
Demuerte,Nr 54701,Spanien,750 ml,"14,5 % vol.",299:-
Herdade do Sobroso,Nr 54818,Portugal,750 ml,14 % vol.,287:-
Pago de Vallegarcia,Nr 55307,Spanien,750 ml,15 % vol.,270:-
Lluna Vella,Nr 55423,Spanien,750 ml,"14,5 % vol.",275:-
Cuvée des Gouverneurs,Nr 55561,Frankrike,750 ml,"13,5 % vol.",272:-
Orenga de Gaffory,Nr 55572,Frankrike,750 ml,"15,5 % vol.",293:-
Cuvée des Gouverneurs,Nr 55581,Frankrike,750 ml,14 % vol.,272:-
Ponzi,Nr 55777,USA,750 ml,"13,5 % vol.",299:-
Seddon,Nr 55782,Nya Zeeland,750 ml,"12,5 % vol.",299:-
Blei,Nr 59523,Spanien,750 ml,14 % vol.,276:-
Sant Pere,Nr 59528,Spanien,750 ml,13 % vol.,276:-
PS Garcia,Nr 59694,Chile,750 ml,14 % vol.,299:-
Bulas,Nr 59704,Portugal,750 ml,14 % vol.,295:-
Domaine Philippe et Arnaud Dubreuil,Nr 50170,Frankrike,750 ml,"12,5 % vol.",299:-
Geil Bechtheimer -S-,Nr 58804,Tyskland,750 ml,14 % vol.,299:-
Chateau Musar,Nr 84534,Libanon,750 ml,14 % vol.,289:-
Sensum VI,Nr 59318,Argentina,750 ml,"14,5 % vol.",276:-
Pecchenino,Nr 59332,Italien,750 ml,14 % vol.,299:-
Crozes-Hermitage,Nr 59348,Frankrike,750 ml,13 % vol.,279:-
Sensum VI Gran,Nr 59419,Argentina,750 ml,"14,5 % vol.",276:-
Grant Burge,Nr 57657,Australien,750 ml,14 % vol.,279:-
Chapoutier,Nr 57738,Frankrike,750 ml,15 % vol.,289:-
Casa Bauza,Nr 57850,Chile,750 ml,"13,5 % vol.",289:-
Terroir Sense,Nr 57916,Spanien,750 ml,14 % vol.,299:-
Wölffer Estate,Nr 57953,USA,750 ml,13 % vol.,299:-
Bramaterra,Nr 57937,Italien,750 ml,14 % vol.,299:-
Unshackled,Nr 58004,USA,750 ml,"14,5 % vol.",299:-
Touriga Nacional,Nr 58010,Portugal,750 ml,14 % vol.,296:-
Tierra,Nr 70988,Spanien,750 ml,14 % vol.,273:-
Peter Lehmann,Nr 75321,Australien,750 ml,"14,5 % vol.",279:-
Stina,Nr 72327,Kroatien,750 ml,14 % vol.,276:-
Marqués de Vargas,Nr 78622,Spanien,750 ml,14 % vol.,279:-
Envite Zero,Nr 74868,Spanien,750 ml,"14,5 % vol.",277:-
Nebbiolo d'Alba,Nr 77192,Italien,750 ml,"14,5 % vol.",272:-
Franz Haas,Nr 76054,Italien,750 ml,"13,5 % vol.",299:-
Valpolicella Superiore,Nr 78656,Italien,750 ml,"13,5 % vol.",276:-
Marrone,Nr 74092,Italien,750 ml,"14,5 % vol.",284:-
Château Villars,Nr 76434,Frankrike,750 ml,"14,5 % vol.",271:-
Old Bridge,Nr 74708,Armenien,750 ml,"13,5 % vol.",277:-
Haragán,Nr 76017,Spanien,750 ml,"14,5 % vol.",294:-
Son Puig,Nr 74478,Spanien,750 ml,"13,5 % vol.",274:-
Brouilly,Nr 70839,Frankrike,750 ml,"12,5 % vol.",283:-
Severus,Nr 74202,Italien,750 ml,"13,5 % vol.",273:-
Château de Lauga,Nr 75376,Frankrike,750 ml,"13,5 % vol.",293:-
Bourgogne Hautes Côtes de Nuits,Nr 5460,Frankrike,750 ml,13 % vol.,279:-
Planeta Eruzione 1614,Nr 72045,Italien,750 ml,"13,5 % vol.",289:-
Côte de Beaune-Villages,Nr 74172,Frankrike,750 ml,13 % vol.,279:-
Olivier & Lafont,Nr 76720,Frankrike,750 ml,15 % vol.,289:-
Purgatori,Nr 74721,Spanien,750 ml,"14,5 % vol.",299:-
Poivre et Sol Saint Joseph Syrah,Nr 70876,Frankrike,750 ml,"13,5 % vol.",299:-
De Angelis,Nr 72727,Italien,750 ml,14 % vol.,274:-
Tohuwabohu,Nr 78655,Tyskland,750 ml,"14,5 % vol.",299:-
Marujo,Nr 70727,Italien,750 ml,14 % vol.,296:-
Eternamente,Nr 70743,Italien,750 ml,"13,5 % vol.",276:-
Veleta Wines,Nr 73485,Spanien,750 ml,16 % vol.,292:-
Groh,Nr 71971,Tyskland,750 ml,13 % vol.,279:-
Le Macchiole,Nr 73335,Italien,750 ml,"14,5 % vol.",296:-
L.A. Cetto,Nr 71886,Mexiko,750 ml,14 % vol.,286:-
José de Sousa,Nr 73025,Portugal,750 ml,14 % vol.,299:-
Lopez Cristobal,Nr 76236,Spanien,750 ml,"14,5 % vol.",294:-
Arnaud Baillot,Nr 77310,Frankrike,750 ml,"13,5 % vol.",289:-
DV+,Nr 71694,Spanien,750 ml,15 % vol.,289:-
Grosjean,Nr 78561,Italien,750 ml,13 % vol.,299:-
