name,art_nr,country,volume,alc_vol,price
Saint Clair Origin,Nr 16015,Nya Zeeland,750 ml,13 % vol.,119:-
Nashville Stories,Nr 72113,USA,750 ml,"14,5 % vol.",112:-
7 Deadly Zins,Nr 6690,USA,750 ml,15 % vol.,139:-
La Corte del Pozzo,Nr 2340,Italien,750 ml,"12,5 % vol.",109:-
Paul Jaboulet,Nr 22800,Frankrike,750 ml,14 % vol.,119:-
Logan Weemala,Nr 2522,Australien,750 ml,"13,5 % vol.",129:-
Castel Mimi Grand Reserve,Nr 2613,Moldavien,750 ml,14 % vol.,109:-
Jonty's Ducks,Nr 2243,Sydafrika,750 ml,14 % vol.,139:-
Piattelli,Nr 2635,Argentina,750 ml,"14,5 % vol.",135:-
Chianti,Nr 2700,Italien,750 ml,13 % vol.,109:-
Raimonda,Nr 71596,Italien,750 ml,"14,5 % vol.",119:-
Chateau Ste Michelle,Nr 3501,USA,375 ml,"14,5 % vol.",119:-
Bollo,Nr 74128,Italien,750 ml,"13,5 % vol.",109:-
Vivir Sin Dormir,Nr 2559,Spanien,750 ml,"14,5 % vol.",109:-
Reflection Ridge Cabernet Sauvignon,Nr 2381,USA,750 ml,"13,5 % vol.",109:-
Beaujolais-Villages,Nr 5003,Frankrike,750 ml,13 % vol.,119:-
Markowitsch,Nr 6695,Österrike,750 ml,"13,5 % vol.",129:-
Château Quinsac,Nr 3601,Frankrike,750 ml,"13,5 % vol.",139:-
Borgogno,Nr 70384,Italien,750 ml,"13,5 % vol.",129:-
Piemonte Barbera,Nr 76535,Italien,750 ml,14 % vol.,119:-
Alamos Organic Malbec,Nr 2460,Argentina,750 ml,"13,5 % vol.",119:-
Tissot & Potel La Sixième Côte,Nr 55804,Frankrike,750 ml,13 % vol.,119:-
Cala Civetta,Nr 2014,Italien,750 ml,"13,5 % vol.",119:-
Il Segreto,Nr 73684,Italien,750 ml,"13,5 % vol.",119:-
Amarone della Valpolicella Classico,Nr 2740,Italien,375 ml,15 % vol.,115:-
Darling,Nr 2071,Chile,750 ml,"13,5 % vol.",109:-
Le Ville di Antanè,Nr 71663,Italien,750 ml,14 % vol.,129:-
Amarone A,Nr 12343,Italien,375 ml,15 % vol.,125:-
Allesverloren,Nr 12002,Sydafrika,750 ml,"13,5 % vol.",129:-
Château Courac,Nr 2007,Frankrike,750 ml,"14,5 % vol.",129:-
Dominio de Alma,Nr 2127,Spanien,750 ml,"14,5 % vol.",139:-
West Cape Howe,Nr 2508,Australien,750 ml,"14,5 % vol.",109:-
Dehesa La Granja,Nr 4505,Spanien,750 ml,14 % vol.,120:-
Big Bossy Jane,Nr 83008,USA,1 500 ml,14 % vol.,129:-*
Humo Blanco,Nr 5406,Chile,750 ml,14 % vol.,119:-
Nederburg The Winemasters,Nr 59359,Sydafrika,750 ml,14 % vol.,120:-*
Gérard Bertrand,Nr 73422,Frankrike,750 ml,14 % vol.,129:-
1909 Righetti,Nr 76308,Italien,750 ml,14 % vol.,129:-
Karl Fredrik,Nr 57224,Spanien,750 ml,14 % vol.,120:-
Brouilly,Nr 2293,Frankrike,750 ml,13 % vol.,139:-
Musella,Nr 2393,Italien,750 ml,13 % vol.,139:-
P.Lex,Nr 73308,Portugal,750 ml,14 % vol.,115:-
Teodosio,Nr 2458,Italien,750 ml,14 % vol.,139:-
Montelciego,Nr 2716,Spanien,750 ml,"13,5 % vol.",115:-
Ecoltura,Nr 79125,Italien,750 ml,"12,5 % vol.",119:-
Livio Pavese,Nr 74960,Italien,750 ml,"13,5 % vol.",119:-
Plavac Mediterano,Nr 2598,Kroatien,750 ml,13 % vol.,119:-
Marastoni,Nr 50285,Italien,750 ml,"13,5 % vol.",119:-
Lynx,Nr 70990,USA,750 ml,"13,5 % vol.",139:-
Casal Mor Baga,Nr 2224,Portugal,750 ml,13 % vol.,120:-
Buffalo Barrel,Nr 77573,USA,750 ml,14 % vol.,119:-
Delitia,Nr 5329,Italien,375 ml,"12,5 % vol.",109:-
Pasqua Valpolicella,Nr 5353,Italien,750 ml,"13,5 % vol.",129:-
Tina,Nr 57714,Italien,750 ml,"13,5 % vol.",109:-
Delas Les Launes,Nr 2800,Frankrike,375 ml,13 % vol.,115:-
Vranec,Nr 93865,Nordmakedonien,750 ml,15 % vol.,129:-
P.Lex,Nr 74890,Italien,750 ml,"13,5 % vol.",139:-
Torres Gran Coronas,Nr 12697,Spanien,750 ml,"14,5 % vol.",129:-
Brocca,Nr 78282,Italien,750 ml,"13,5 % vol.",129:-
Ti Amo,Nr 76777,Italien,750 ml,"13,5 % vol.",139:-
Antiche Terre Venete,Nr 75015,Italien,750 ml,"12,5 % vol.",129:-
Ricossa,Nr 2013,Italien,750 ml,13 % vol.,119:-
Poggio Le Volpi,Nr 75193,Italien,750 ml,14 % vol.,119:-
Anciano,Nr 52976,Spanien,750 ml,14 % vol.,119:-
Johanna,Nr 33449,EU,750 ml,14 % vol.,139:-
Viña Alberdi,Nr 93290,Spanien,375 ml,"14,5 % vol.",103:-
Peninsula Vinos de Cebreros,Nr 95030,Spanien,750 ml,"14,5 % vol.",126:-
Strekov 1075,Nr 93912,Slovakien,375 ml,13 % vol.,139:-
Cocoon,Nr 71141,USA,750 ml,14 % vol.,101:-
Ascot,Nr 55250,USA,750 ml,"13,5 % vol.",109:-
Bergh,Nr 76999,Österrike,750 ml,"12,5 % vol.",129:-
Juan Gil,Nr 78527,Spanien,750 ml,"14,5 % vol.",139:-
Pot de Vin,Nr 59502,Frankrike,750 ml,"13,5 % vol.",129:-
Tareq Taylor,Nr 52478,Frankrike,750 ml,"13,5 % vol.",139:-
Abbotts & Delaunay,Nr 50507,Frankrike,750 ml,"12,5 % vol.",139:-
Langhe,Nr 73279,Italien,750 ml,"13,5 % vol.",119:-
Coca i Fitó,Nr 2684,Spanien,750 ml,"14,5 % vol.",129:-
Lirac,Nr 2214,Frankrike,750 ml,"13,5 % vol.",129:-
Gratena Chianti,Nr 2717,Italien,750 ml,"13,5 % vol.",139:-
Two Vines,Nr 88684,USA,750 ml,"13,5 % vol.",119:-*
Piccini,Nr 55772,Italien,750 ml,"13,5 % vol.",109:-
Château Bonnet,Nr 52028,Frankrike,750 ml,"13,5 % vol.",129:-*
Mega Zin,Nr 73251,USA,1 000 ml,"13,5 % vol.",109:-
Castelmare,Nr 54322,Italien,750 ml,14 % vol.,109:-
Pepperjack,Nr 2048,Australien,750 ml,"14,5 % vol.",139:-
Lupi Reali,Nr 2384,Italien,750 ml,"12,5 % vol.",119:-
Petite Rouge,Nr 59166,Frankrike,750 ml,"12,5 % vol.",109:-
El Zorro y La Bodega Reserva,Nr 55091,Spanien,750 ml,14 % vol.,119:-
Santa Duc,Nr 73018,Frankrike,750 ml,"14,5 % vol.",119:-
Herencia Altés,Nr 2182,Spanien,750 ml,"14,5 % vol.",119:-
Roccamozzi,Nr 2665,Italien,750 ml,"13,5 % vol.",109:-
Ruminat Primitivo,Nr 70992,Italien,750 ml,14 % vol.,129:-
La Cuvée Mythique,Nr 50714,Frankrike,750 ml,"13,5 % vol.",139:-
La Moto,Nr 52936,Spanien,750 ml,12 % vol.,129:-
Santedame,Nr 50138,Italien,750 ml,14 % vol.,129:-
Tollo,Nr 51256,Italien,750 ml,13 % vol.,139:-
Sopron,Nr 2158,Ungern,750 ml,"12,5 % vol.",130:-
Sant`Agata,Nr 71557,Italien,750 ml,11 % vol.,139:-
Hécula,Nr 76880,Spanien,750 ml,"14,5 % vol.",109:-
Hussonet,Nr 2264,Chile,750 ml,"14,5 % vol.",129:-
Beneit,Nr 50221,Spanien,750 ml,14 % vol.,106:-
Piedra Negra,Nr 54829,Argentina,750 ml,"14,5 % vol.",139:-
Côtes-du-Rhône,Nr 55173,Frankrike,750 ml,"14,5 % vol.",115:-
N Nero d’Avola Organic,Nr 59411,Italien,750 ml,"13,5 % vol.",125:-
Ama Lur,Nr 53003,Spanien,750 ml,13 % vol.,109:-
Terroir Sauvage,Nr 53007,Frankrike,750 ml,"13,5 % vol.",139:-
Meinklang,Nr 58749,Österrike,750 ml,12 % vol.,119:-
Cristia Collection,Nr 78075,Frankrike,750 ml,13 % vol.,135:-
Valpolicella,Nr 55192,Italien,750 ml,"12,5 % vol.",139:-
La Montesa,Nr 56161,Spanien,375 ml,14 % vol.,100:-
Château Haut-Moulin,Nr 56310,Frankrike,750 ml,"13,5 % vol.",139:-
Domaine Chibaou,Nr 56533,Frankrike,750 ml,14 % vol.,139:-
Garcia de Verdevique,Nr 50625,Spanien,750 ml,"14,5 % vol.",105:-
Poggio al Casone,Nr 51079,Italien,750 ml,"12,5 % vol.",125:-
Domaine Andre-Berthet-Rayne,Nr 56638,Frankrike,750 ml,"14,5 % vol.",129:-
Terre del Barolo,Nr 57000,Italien,750 ml,"14,5 % vol.",139:-
AntoNinoVino,Nr 53823,Italien,750 ml,14 % vol.,138:-
Embrujo del Campo,Nr 54244,Spanien,750 ml,"12,5 % vol.",130:-
Tenuta Rapitalà,Nr 53081,Italien,750 ml,"13,5 % vol.",139:-
Vila Santa,Nr 12507,Portugal,750 ml,14 % vol.,139:-
Château Haut Brandey,Nr 3156,Frankrike,750 ml,"12,5 % vol.",119:-
Pavillon Saint-Pierre,Nr 72600,Frankrike,750 ml,"13,5 % vol.",129:-
Parés Baltà,Nr 72194,Spanien,750 ml,"13,5 % vol.",129:-
il Momento,Nr 75163,Italien,750 ml,14 % vol.,121:-
Tierras del Isasa,Nr 71949,Spanien,750 ml,14 % vol.,109:-
Diorama,Nr 72508,Spanien,750 ml,14 % vol.,139:-
Le Versant,Nr 79260,Frankrike,750 ml,"12,5 % vol.",129:-
Spezieri,Nr 81627,Italien,750 ml,"13,5 % vol.",134:-
Cochon Volant,Nr 74759,Frankrike,750 ml,"13,5 % vol.",119:-
Botteotto,Nr 2355,Italien,750 ml,"13,5 % vol.",119:-
Fontanafredda,Nr 74406,Italien,750 ml,13 % vol.,129:-
Méndez Moya,Nr 73584,Spanien,750 ml,"14,5 % vol.",134:-
Méndez Moya,Nr 75895,Spanien,750 ml,"14,5 % vol.",125:-
Langa Frenesi,Nr 79518,Spanien,750 ml,15 % vol.,127:-
Costadoro,Nr 70534,Italien,750 ml,14 % vol.,125:-
Espelt,Nr 2714,Spanien,750 ml,"14,5 % vol.",119:-
Laudum Nature,Nr 72825,Spanien,750 ml,"13,5 % vol.",139:-
Los Frailes,Nr 74991,Spanien,750 ml,"13,5 % vol.",135:-
Petit Albet,Nr 71942,Spanien,750 ml,13 % vol.,119:-
Reyneke Organic,Nr 73625,Sydafrika,750 ml,14 % vol.,109:-
Ciù Ciù,Nr 70700,Italien,750 ml,14 % vol.,119:-
Tommasi Surani Atlas,Nr 75292,Italien,750 ml,13 % vol.,129:-
Inanna,Nr 76389,Spanien,750 ml,"13,5 % vol.",100:-
Honoro Vera,Nr 74819,Spanien,750 ml,"14,5 % vol.",139:-
Al Caleri by Chiara Condello,Nr 51901,Italien,750 ml,"13,5 % vol.",129:-
Ville di Antané,Nr 73528,Italien,750 ml,"13,5 % vol.",129:-
Villa Wolf,Nr 76788,Tyskland,750 ml,13 % vol.,129:-
Don't Tell Gary,Nr 78593,Australien,750 ml,15 % vol.,129:-
Le Lion Féroce,Nr 22324,Frankrike,750 ml,"14,5 % vol.",119:-
Langhe Rosso,Nr 2399,Italien,750 ml,13 % vol.,129:-
Maruxa Mencía,Nr 2633,Spanien,750 ml,"12,5 % vol.",129:-
MO Masia Oliveda Origens,Nr 59316,Spanien,750 ml,"13,5 % vol.",135:-
El Paisano de Tares,Nr 52337,Spanien,750 ml,13 % vol.,139:-
La Molla,Nr 59453,Italien,750 ml,"14,5 % vol.",119:-
Mucho Mas,Nr 52340,Spanien,750 ml,14 % vol.,139:-
Apothic Cab,Nr 71771,USA,750 ml,"13,5 % vol.",119:-
Odd Lot,Nr 72402,USA,750 ml,"13,5 % vol.",119:-
La Part des Biches,Nr 55079,Frankrike,750 ml,14 % vol.,119:-
Gilbert Rouge,Nr 2652,Australien,750 ml,"13,5 % vol.",129:-
Château Tayac,Nr 3013,Frankrike,750 ml,14 % vol.,137:-
Plan B!,Nr 4501,Australien,750 ml,"14,5 % vol.",109:-
Ktima Kir-Yianni,Nr 2850,Grekland,750 ml,"14,5 % vol.",135:-
Entrecôte,Nr 72632,Frankrike,750 ml,14 % vol.,112:-
Mucho Mas,Nr 52340,Spanien,750 ml,14 % vol.,139:-
Alamos,Nr 2804,Argentina,750 ml,"13,5 % vol.",129:-
Rosenberg Monterosa,Nr 78104,Italien,750 ml,"13,5 % vol.",135:-
Ken Forrester,Nr 2502,Sydafrika,750 ml,"13,5 % vol.",115:-
Finca La Celia,Nr 50990,Argentina,750 ml,14 % vol.,139:-
Paul Beaudet,Nr 74714,Frankrike,750 ml,13 % vol.,119:-
L.A. CETTO,Nr 51583,Mexiko,750 ml,13 % vol.,126:-
Cleto Chiarli,Nr 51746,Italien,750 ml,8 % vol.,129:-
Alegoria Malbec,Nr 2161,Argentina,750 ml,"14,5 % vol.",129:-
Soprasasso,Nr 53140,Italien,750 ml,"13,5 % vol.",129:-
Nemea Boutari,Nr 87713,Grekland,750 ml,"12,5 % vol.",124:-
Woodbridge by Robert Mondavi,Nr 26507,USA,750 ml,"13,5 % vol.",139:-
Baron de Ley,Nr 75344,Spanien,750 ml,14 % vol.,119:-
Delas,Nr 83179,Frankrike,750 ml,14 % vol.,119:-
Vale Da Vida,Nr 57205,Portugal,750 ml,"13,5 % vol.",112:-
Familia Margaca,Nr 58320,Portugal,750 ml,14 % vol.,118:-
Velkeer Cervene,Nr 54736,Slovakien,750 ml,"13,5 % vol.",139:-
Into Tinto,Nr 55037,Spanien,750 ml,14 % vol.,119:-
Rånäs Slott,Nr 55412,Italien,750 ml,"13,5 % vol.",139:-
Gheppio,Nr 58889,Italien,750 ml,13 % vol.,135:-
Navarro Correas,Nr 2170,Argentina,750 ml,"13,5 % vol.",119:-
i Castei,Nr 22409,Italien,750 ml,14 % vol.,129:-
Tre Confini,Nr 72876,Italien,750 ml,"12,5 % vol.",119:-
Venta del Puerto,Nr 71373,Spanien,750 ml,14 % vol.,139:-
Estola,Nr 2745,Spanien,750 ml,"13,5 % vol.",109:-
Lidköping Röd,Nr 71873,Frankrike,750 ml,14 % vol.,119:-
Château du Trignon,Nr 76379,Frankrike,750 ml,"14,5 % vol.",119:-
Honoro Vera,Nr 72310,Spanien,750 ml,"14,5 % vol.",139:-
The Big Top,Nr 71803,USA,750 ml,14 % vol.,119:-
Finca La Solana,Nr 57246,Spanien,750 ml,14 % vol.,100:-
Allesverloren 1704,Nr 73061,Sydafrika,750 ml,14 % vol.,129:-
Jean d´Alibert,Nr 70660,Frankrike,750 ml,13 % vol.,129:-
Cune,Nr 73871,Spanien,750 ml,"13,5 % vol.",129:-
Trapiche,Nr 75535,Argentina,750 ml,"13,5 % vol.",129:-
Collosorbo,Nr 72010,Italien,750 ml,14 % vol.,109:-
Zenato,Nr 70566,Italien,750 ml,"12,5 % vol.",119:-
Hacienda López de Haro,Nr 75696,Spanien,750 ml,"13,5 % vol.",119:-
Marzemino,Nr 76002,Italien,750 ml,8 % vol.,139:-
Le Bertarole,Nr 78124,Italien,750 ml,12 % vol.,135:-
Ripresa,Nr 70470,Italien,750 ml,"13,5 % vol.",119:-
J.Bouchon,Nr 73430,Chile,750 ml,14 % vol.,135:-
J. Bouchon,Nr 76591,Chile,750 ml,13 % vol.,135:-
Llebre,Nr 75715,Spanien,750 ml,14 % vol.,139:-
Spier Signature,Nr 72407,Sydafrika,750 ml,"14,5 % vol.",109:-
Rosenberg Monterosa,Nr 71698,Italien,750 ml,14 % vol.,109:-
Cucha Cucha,Nr 2589,Chile,750 ml,"13,3 % vol.",129:-
Parker Favourite Son,Nr 79784,Australien,750 ml,"14,5 % vol.",139:-
Cartuxa,Nr 79669,Portugal,750 ml,14 % vol.,102:-
Veleta,Nr 74801,Spanien,750 ml,"14,5 % vol.",116:-
Turione,Nr 74356,Italien,750 ml,"14,5 % vol.",139:-
Teroldego d'Isera,Nr 2343,Italien,750 ml,"12,5 % vol.",129:-
Beats The Devil,Nr 72667,Australien,750 ml,"14,5 % vol.",109:-
Dogarina,Nr 74975,Italien,750 ml,"12,5 % vol.",126:-
Dogarina,Nr 74323,Italien,750 ml,"12,5 % vol.",126:-
Rèmole,Nr 78704,Italien,750 ml,"12,5 % vol.",139:-
Bayede,Nr 83947,Sydafrika,750 ml,14 % vol.,129:-
Cépages,Nr 81787,Frankrike,750 ml,"13,5 % vol.",119:-
Faustino,Nr 50061,Spanien,750 ml,"13,5 % vol.",129:-
Pineto,Nr 50112,Italien,375 ml,"5,5 % vol.",109:-
Mingua,Nr 50090,Spanien,750 ml,14 % vol.,135:-
Bobal,Nr 50259,Spanien,750 ml,14 % vol.,129:-
La Celia,Nr 50344,Argentina,750 ml,"13,5 % vol.",119:-
Freixenet,Nr 50521,Italien,750 ml,"12,5 % vol.",129:-
Kloster Eberbach,Nr 50660,Tyskland,750 ml,12 % vol.,139:-
Pasqua,Nr 50674,Italien,750 ml,14 % vol.,119:-
Firina,Nr 50915,Italien,750 ml,"14,5 % vol.",125:-
Montresor,Nr 51054,Italien,750 ml,14 % vol.,119:-
Dufouleur Pére & Fils,Nr 51062,Frankrike,750 ml,12 % vol.,125:-
Origen Gran Reserva,Nr 2344,Chile,750 ml,"14,5 % vol.",139:-
Le Petit Tracteur,Nr 77155,Frankrike,750 ml,"13,5 % vol.",109:-
Valpolicella Classico,Nr 76131,Italien,750 ml,"12,5 % vol.",128:-
Miravigna,Nr 76967,Italien,750 ml,13 % vol.,120:-
Le Grand Noir,Nr 70927,Frankrike,750 ml,"13,5 % vol.",104:-
Cuvée du Vatican,Nr 77039,Frankrike,750 ml,14 % vol.,129:-
Brecciarolo Velenosi,Nr 78396,Italien,750 ml,"13,5 % vol.",122:-
Dâo,Nr 78650,Portugal,750 ml,"13,5 % vol.",139:-
Folgorosa,Nr 79498,Portugal,750 ml,13 % vol.,119:-
Miles Mossop,Nr 79972,Sydafrika,750 ml,"13,5 % vol.",119:-
Bayanegra,Nr 79760,Spanien,750 ml,13 % vol.,115:-
Hills of Cape,Nr 74700,Sydafrika,1 000 ml,14 % vol.,109:-
Chante Cigale,Nr 78497,Frankrike,750 ml,14 % vol.,135:-
Piera Terre Magre,Nr 77638,Italien,750 ml,13 % vol.,139:-
Terre Magre,Nr 73520,Italien,750 ml,13 % vol.,139:-
Mr Burger,Nr 72634,Frankrike,750 ml,"14,5 % vol.",139:-
Silverboom,Nr 72199,Sydafrika,750 ml,15 % vol.,134:-
Marrenon,Nr 70775,Frankrike,750 ml,"14,5 % vol.",130:-
Domaine de Nizas,Nr 74082,Frankrike,750 ml,"14,5 % vol.",129:-
Domaine du Bon Remède,Nr 77842,Frankrike,750 ml,"13,5 % vol.",139:-
Demarie,Nr 78854,Italien,750 ml,13 % vol.,139:-
Les Jamelles,Nr 78647,Frankrike,750 ml,13 % vol.,114:-
Mary Taylor,Nr 73050,Frankrike,750 ml,"13,5 % vol.",139:-
Gomez Cruzado,Nr 78790,Spanien,750 ml,14 % vol.,139:-
Château Heritage,Nr 51553,Libanon,750 ml,"13,5 % vol.",129:-
Pizza Lovers Rosso,Nr 51616,Italien,500 ml,"11,5 % vol.",134:-
Gheppio,Nr 51753,Italien,750 ml,"13,5 % vol.",139:-
Steenberg Stately,Nr 51865,Sydafrika,750 ml,"14,5 % vol.",119:-
Beefsteak Club,Nr 51993,Argentina,750 ml,"13,5 % vol.",136:-
