name,art_nr,country,volume,alc_vol,price
Dominio Alto,Nr 50580,Spanien,750 ml,"11,5 % vol.",89:-
Pata Negra,Nr 7684,Spanien,750 ml,"11,5 % vol.",74:-
JP Chenet,Nr 76060,Frankrike,200 ml,11 % vol.,39:-
Domaine Bousquet White Brut,Nr 2526,Argentina,750 ml,12 % vol.,129:-
Cava Complicado de,Nr 56029,Spanien,750 ml,"11,5 % vol.",109:-
Crémant d'Alsace,Nr 7520,Frankrike,375 ml,"12,5 % vol.",99:-
Freixenet,Nr 7738,Spanien,200 ml,"11,5 % vol.",44:-
Castelmare,Nr 79780,Italien,750 ml,"11,5 % vol.",95:-
Gilloria,Nr 73566,Italien,750 ml,11 % vol.,79:-
Pierre Olivier,Nr 77141,Frankrike,750 ml,"11,5 % vol.",105:-
Casteloro,Nr 78416,Italien,750 ml,11 % vol.,99:-
Chapel Hill,Nr 7649,Ungern,200 ml,"12,5 % vol.",39:-
Sofia y Sebastian,Nr 51641,Spanien,750 ml,"11,5 % vol.",89:-
Loxarel A Pèl,Nr 7470,Spanien,750 ml,"12,5 % vol.",137:-
Tr3 Apor Bubbel,Nr 50682,Sverige,750 ml,"8,5 % vol.",79:-
Richard Juhlin,Nr 78979,Frankrike,750 ml,12 % vol.,139:-
Jeanmaire,Nr 7430,Frankrike,375 ml,12 % vol.,179:-
Cava Pinot Noir Rosé Organic,Nr 2216,Spanien,750 ml,"11,5 % vol.",127:-
Pazzione Cava,Nr 77860,Spanien,750 ml,"11,5 % vol.",109:-
Tr3 Apor,Nr 55154,EU,750 ml,"8,5 % vol.",79:-
Cava Stars Organic,Nr 72601,Spanien,750 ml,"11,5 % vol.",120:-
Langlois,Nr 7404,Frankrike,750 ml,"12,5 % vol.",169:-
Asti Martini,Nr 7706,Italien,375 ml,7 % vol.,49:-
Gardo & Morris,Nr 7708,Nya Zeeland,750 ml,"12,5 % vol.",126:-
Julien Barthazac,Nr 7403,Frankrike,750 ml,12 % vol.,99:-
Rotari,Nr 7567,Italien,750 ml,"12,5 % vol.",139:-
Ecologica,Nr 7926,Argentina,750 ml,"10,5 % vol.",97:-
Chapel Hill,Nr 7649,Ungern,750 ml,"12,5 % vol.",79:-
Pizzolato,Nr 72749,Italien,750 ml,"11,5 % vol.",99:-
Henkell Trocken,Nr 7751,Tyskland,200 ml,"11,5 % vol.",39:-
Castelmare,Nr 70385,Italien,750 ml,"11,5 % vol.",99:-
Stoneleigh,Nr 94667,Nya Zeeland,750 ml,"12,5 % vol.",199:-
Gran Passione,Nr 7704,Italien,750 ml,11 % vol.,99:-
Federico Paternina,Nr 71275,Spanien,750 ml,"11,5 % vol.",89:-
Freixenet,Nr 7738,Spanien,375 ml,"11,5 % vol.",60:-
Skumpa Frosty Mojito,Nr 51274,Italien,750 ml,7 % vol.,89:-
Loxarel,Nr 7959,Spanien,750 ml,"12,5 % vol.",137:-
Baglietti,Nr 76873,Italien,750 ml,11 % vol.,109:-
Pongrácz,Nr 7628,Sydafrika,750 ml,12 % vol.,129:-
Patriarche,Nr 7578,Frankrike,750 ml,12 % vol.,95:-
La Farra Prosecco,Nr 2323,Italien,750 ml,"11,5 % vol.",79:-
Xanté,Nr 77569,Internationellt märke,750 ml,10 % vol.,109:-
Uivo Pt Nat Branco,Nr 95032,Portugal,750 ml,11 % vol.,189:-
Alvaroni Cava,Nr 71499,Spanien,750 ml,"11,5 % vol.",99:-
Castelmondo,Nr 73085,Italien,750 ml,11 % vol.,89:-
Asti Martini,Nr 7706,Italien,750 ml,7 % vol.,79:-
El Mar,Nr 50082,Spanien,750 ml,"11,5 % vol.",79:-
GW :s Bubbel,Nr 78196,Frankrike,750 ml,12 % vol.,115:-
Crémant de Loire,Nr 50534,Frankrike,750 ml,12 % vol.,99:-
Ferrari,Nr 7721,Italien,750 ml,"12,5 % vol.",179:-
Massé,Nr 7865,Frankrike,375 ml,"12,5 % vol.",199:-
Karl Fredrik,Nr 53772,Italien,750 ml,"11,5 % vol.",129:-
Platino,Nr 77072,Spanien,750 ml,7 % vol.,74:-
Cremant de Bourgogne,Nr 70451,Frankrike,750 ml,12 % vol.,119:-
Lindeman's,Nr 7413,Australien,750 ml,11 % vol.,79:-
Castelmare,Nr 54329,Italien,750 ml,"11,5 % vol.",110:-
Segura Viudas,Nr 7779,Spanien,375 ml,12 % vol.,73:-
Dignitat Cava,Nr 78768,Spanien,750 ml,"11,5 % vol.",115:-
Rotari,Nr 7701,Italien,750 ml,"12,5 % vol.",139:-
Il Barone,Nr 55062,Spanien,750 ml,"11,5 % vol.",79:-
Louis Bouillot,Nr 77865,Frankrike,750 ml,12 % vol.,169:-
Cava Blanc de Noirs,Nr 7610,Spanien,750 ml,12 % vol.,119:-
Tareq Taylor,Nr 57114,Frankrike,750 ml,12 % vol.,150:-
Pol Rémy,Nr 76100,Frankrike,750 ml,11 % vol.,69:-
Scheuermann,Nr 55904,Tyskland,750 ml,"12,5 % vol.",159:-
Mulderbosch,Nr 77909,Sydafrika,750 ml,"12,5 % vol.",109:-
André Clouet,Nr 7686,Frankrike,375 ml,12 % vol.,199:-
Charles Wantz,Nr 7737,Frankrike,750 ml,12 % vol.,119:-
Blue Nun,Nr 77405,Tyskland,750 ml,11 % vol.,109:-
Barton & Guestier,Nr 7537,Frankrike,750 ml,12 % vol.,139:-
Voilà,Nr 2175,Ungern,750 ml,"12,5 % vol.",79:-
Raza,Nr 95051,Portugal,750 ml,12 % vol.,169:-
Gardo & Morris,Nr 7732,Nya Zeeland,750 ml,12 % vol.,135:-
Vilarnau,Nr 7731,Spanien,750 ml,12 % vol.,109:-
Casa Vinironia Prosecco,Nr 77719,Italien,750 ml,11 % vol.,117:-
Göteborg 400 år,Nr 82941,Spanien,750 ml,"11,5 % vol.",149:-
Haute Couture Rosé,Nr 7783,Frankrike,750 ml,8 % vol.,109:-
Charles de Fère,Nr 75350,Frankrike,750 ml,"11,5 % vol.",85:-
Jérôme Arnoux,Nr 56071,Frankrike,750 ml,"12,5 % vol.",188:-
Cosmopolitan Diva,Nr 59231,Internationellt märke,750 ml,"5,5 % vol.",75:-
Fruitière Vinicole D’Arbois,Nr 2426,Frankrike,750 ml,"12,5 % vol.",179:-
Bolla Prosecco,Nr 75189,Italien,750 ml,11 % vol.,89:-
Can Sumoi,Nr 93341,Spanien,750 ml,10 % vol.,179:-
Hola,Nr 50260,Spanien,1 500 ml,"11,5 % vol.",199:-
Vouvray Brut,Nr 93006,Frankrike,750 ml,"12,5 % vol.",149:-
Prosecco la Robínía,Nr 7486,Italien,750 ml,11 % vol.,95:-
Louis Bouillot,Nr 7688,Frankrike,375 ml,12 % vol.,89:-
Clairette de Die,Nr 7939,Frankrike,750 ml,"7,5 % vol.",119:-
Aves del Sur,Nr 7954,Chile,750 ml,"12,5 % vol.",99:-
Greystone,Nr 92298,Nya Zeeland,750 ml,"11,5 % vol.",199:-
Pierre Olivier,Nr 76086,Frankrike,750 ml,"11,5 % vol.",79:-
Bacio della luna,Nr 7958,Italien,750 ml,11 % vol.,69:-
Raventós,Nr 92664,Spanien,750 ml,12 % vol.,199:-
Henkell Trocken,Nr 7751,Tyskland,375 ml,"11,5 % vol.",62:-
Cava Aurèlia,Nr 7923,Spanien,750 ml,12 % vol.,159:-
Sem Igual,Nr 92540,Portugal,750 ml,12 % vol.,199:-
Torelló Tradicional,Nr 97055,Spanien,750 ml,12 % vol.,194:-
Dulcét,Nr 93578,Nya Zeeland,750 ml,12 % vol.,189:-
Höga Kusten,Nr 54503,Moldavien,750 ml,"12,5 % vol.",140:-
Marqués de Monistrol,Nr 7415,Spanien,750 ml,"11,5 % vol.",75:-
Louis Guntrum,Nr 2637,Tyskland,750 ml,12 % vol.,154:-
Crémant,Nr 90530,Frankrike,750 ml,12 % vol.,199:-
Arilds Vingård Bubbel,Nr 33346,Sverige,750 ml,"12,5 % vol.",197:-
Lambrusco di Sorbara,Nr 93721,Italien,750 ml,11 % vol.,135:-
Heidsieck & Co Monopole,Nr 7398,Frankrike,200 ml,12 % vol.,159:-
Loimer,Nr 90232,Österrike,750 ml,12 % vol.,199:-
Integro,Nr 93863,Italien,750 ml,12 % vol.,149:-
Vouvray,Nr 90480,Frankrike,750 ml,13 % vol.,198:-
Monsieur S,Nr 7544,Frankrike,750 ml,"12,5 % vol.",139:-
Fontanafredda Alta Langa,Nr 7949,Italien,750 ml,"12,5 % vol.",189:-
Disco Bubbles,Nr 56825,EU,750 ml,11 % vol.,69:-
Crémant Rosé De Chanceny,Nr 7552,Frankrike,750 ml,"12,5 % vol.",149:-
Törley,Nr 7713,Ungern,200 ml,11 % vol.,29:-
Högberga,Nr 39526,Sverige,330 ml,"13,5 % vol.",69:-
Vouvray Vigneau Sélection Brut,Nr 91295,Frankrike,750 ml,13 % vol.,149:-
Saint Clair Dawn Méthode Traditionelle,Nr 95519,Nya Zeeland,750 ml,"11,5 % vol.",198:-
Pet Nat Miao,Nr 92621,Chile,750 ml,13 % vol.,179:-
Sidewood,Nr 90443,Australien,750 ml,12 % vol.,189:-
Uivo Pt Nat,Nr 94813,Portugal,750 ml,"11,5 % vol.",179:-
Crémant du Jura,Nr 90529,Frankrike,750 ml,"12,5 % vol.",188:-
Von Buhl,Nr 97050,Tyskland,750 ml,"12,5 % vol.",198:-
Tr3 Apor,Nr 54458,Spanien,750 ml,7 % vol.,79:-
Crazy Cat,Nr 53812,Spanien,750 ml,"11,5 % vol.",89:-
Cava PH Style,Nr 59452,Spanien,750 ml,"11,5 % vol.",99:-
Unity,Nr 55340,Italien,750 ml,11 % vol.,129:-
¡H! Barcelona Sparkling,Nr 50901,Spanien,750 ml,"11,5 % vol.",79:-
Happy Dog,Nr 59093,Spanien,750 ml,"11,5 % vol.",99:-
Alvaroni,Nr 50699,Spanien,750 ml,12 % vol.,79:-
Cuvée Celeste,Nr 59786,Frankrike,750 ml,11 % vol.,79:-
Julià & Navinès,Nr 56008,Spanien,750 ml,"11,5 % vol.",99:-
Café de Paris,Nr 59638,Frankrike,750 ml,"11,5 % vol.",89:-
P.Lex,Nr 51164,Italien,750 ml,11 % vol.,119:-
Pata Negra,Nr 53268,Spanien,750 ml,"11,5 % vol.",79:-
La Vecchia Via,Nr 53271,Italien,750 ml,"11,5 % vol.",109:-
FiorAmore,Nr 59404,Italien,750 ml,11 % vol.,109:-
Je m'appelle Belle,Nr 59613,Frankrike,750 ml,"12,5 % vol.",100:-
Ca' Montini,Nr 77377,Italien,750 ml,11 % vol.,119:-
Boschendal,Nr 7889,Sydafrika,750 ml,13 % vol.,139:-
Karl Fredrik,Nr 51003,Italien,750 ml,"11,5 % vol.",120:-
Le Bubblé,Nr 54894,Sverige,750 ml,7 % vol.,69:-
Freixenet Prosecco,Nr 77774,Italien,750 ml,11 % vol.,119:-
Amore Bianca,Nr 77739,Italien,750 ml,11 % vol.,119:-
Castillo Perelada,Nr 50670,Spanien,375 ml,"11,5 % vol.",79:-
Agneta Patrulls,Nr 53330,Portugal,750 ml,12 % vol.,99:-
Mulderbosch Sparkling,Nr 7591,Sydafrika,750 ml,13 % vol.,109:-
Karl Fredrik,Nr 55437,Spanien,750 ml,"11,5 % vol.",129:-
Jacob's Creek,Nr 75855,Australien,750 ml,"8,5 % vol.",99:-
Haut-Mouleyre,Nr 54041,Frankrike,750 ml,"11,5 % vol.",99:-
Gloria Prosecco,Nr 77541,Italien,750 ml,"11,5 % vol.",99:-
Berberana,Nr 55014,Spanien,750 ml,11 % vol.,79:-
Marqués de Monistrol,Nr 7710,Spanien,750 ml,"11,5 % vol.",75:-
Pierre Olivier Blanc de Blanc,Nr 51680,Frankrike,375 ml,11 % vol.,59:-
Skumpa,Nr 7951,Italien,750 ml,7 % vol.,69:-
Codorníu Ecológica,Nr 7927,Spanien,750 ml,"11,5 % vol.",109:-
Törley,Nr 7319,Ungern,750 ml,"11,5 % vol.",74:-
Rotari,Nr 77152,Italien,750 ml,"12,5 % vol.",159:-
Visby Cava,Nr 55049,Spanien,750 ml,"11,5 % vol.",129:-
Batllori,Nr 58454,Spanien,750 ml,"11,5 % vol.",199:-
Bouchard Aîné & Fils,Nr 57601,Frankrike,750 ml,12 % vol.,119:-
Scurone,Nr 56255,Italien,750 ml,"11,5 % vol.",199:-
Pazzione Cava,Nr 77860,Spanien,200 ml,"11,5 % vol.",45:-
Pata Negra,Nr 78440,Spanien,750 ml,"11,5 % vol.",79:-
Casalforte,Nr 77843,Italien,750 ml,11 % vol.,92:-
Bolla,Nr 79587,Italien,750 ml,11 % vol.,99:-
Crudo,Nr 77042,Italien,750 ml,"11,5 % vol.",119:-
Crémant d'Alsace,Nr 7520,Frankrike,750 ml,12 % vol.,179:-
Freixenet,Nr 7738,Spanien,750 ml,"11,5 % vol.",119:-
Peter & Paul,Nr 55598,Österrike,750 ml,11 % vol.,199:-
Col Tamarie,Nr 59317,Italien,750 ml,"11,5 % vol.",198:-
Batllori,Nr 58452,Spanien,750 ml,"11,5 % vol.",169:-
Grebbestad Cava,Nr 54626,Spanien,750 ml,"11,5 % vol.",189:-
Fleur de Vignoble,Nr 51030,Frankrike,750 ml,"11,5 % vol.",120:-
Integrale,Nr 57467,Italien,750 ml,"10,5 % vol.",135:-
Integrale,Nr 57457,Italien,750 ml,"10,5 % vol.",135:-
Albert de Conti,Nr 57635,Frankrike,750 ml,"11,5 % vol.",179:-
Murviedro,Nr 55207,Spanien,750 ml,"11,5 % vol.",119:-
Fernand Engel,Nr 56461,Frankrike,750 ml,"12,5 % vol.",189:-
Bolet,Nr 54364,Spanien,750 ml,"11,5 % vol.",165:-
Chic Chanté,Nr 53078,Frankrike,750 ml,11 % vol.,89:-
Art,Nr 53214,Spanien,750 ml,"11,5 % vol.",139:-
Dignitat,Nr 70287,Spanien,750 ml,"11,5 % vol.",119:-
Dignitat Cava,Nr 77276,Spanien,750 ml,"11,5 % vol.",119:-
Castellblanc,Nr 77740,Spanien,750 ml,"11,5 % vol.",119:-
Copenhagen,Nr 70849,Danmark,750 ml,5 % vol.,194:-
Torelló Pàl-Lid,Nr 77834,Spanien,750 ml,12 % vol.,199:-
El Miracle,Nr 7700,Spanien,750 ml,"11,5 % vol.",99:-
Le Contesse,Nr 77025,Italien,750 ml,11 % vol.,129:-
Gardo & Morris,Nr 7928,Nya Zeeland,750 ml,"12,5 % vol.",135:-
Lateyron,Nr 54985,Frankrike,750 ml,"11,5 % vol.",198:-
Bottega,Nr 53318,Italien,750 ml,11 % vol.,179:-
Masia,Nr 52367,Spanien,750 ml,"11,5 % vol.",129:-
Frökens Bubbel,Nr 55519,Italien,750 ml,7 % vol.,79:-
Privat Brut Nature Rosé,Nr 56509,Spanien,750 ml,"11,5 % vol.",179:-
Vita Vivet,Nr 50154,Spanien,750 ml,11 % vol.,169:-
Aranleon Solo,Nr 51684,Spanien,750 ml,"11,5 % vol.",159:-
Strehn,Nr 52565,Österrike,750 ml,"12,5 % vol.",159:-
Cerro Blanco,Nr 52611,Spanien,750 ml,"11,5 % vol.",99:-
San Michele,Nr 52849,Italien,750 ml,11 % vol.,133:-
Bellissima,Nr 52970,Italien,750 ml,"11,5 % vol.",129:-
Bellissima,Nr 52971,Italien,750 ml,"11,5 % vol.",129:-
Batllori,Nr 58460,Spanien,750 ml,"11,5 % vol.",199:-
La Gioiosa,Nr 59980,Italien,750 ml,11 % vol.,149:-
Gérard Bertrand,Nr 58438,Frankrike,750 ml,12 % vol.,179:-
Cornelia Tessari,Nr 57673,Italien,750 ml,11 % vol.,199:-
Vilarnau,Nr 76437,Spanien,750 ml,12 % vol.,122:-
Snou Cava,Nr 75447,Spanien,750 ml,"12,5 % vol.",149:-
Garcia de Verdevique,Nr 74838,Spanien,750 ml,"11,5 % vol.",147:-
Snou Cava,Nr 84155,Spanien,750 ml,12 % vol.,167:-
Maria Casanovas,Nr 55075,Spanien,750 ml,"11,5 % vol.",188:-
Maria Casanovas,Nr 55183,Spanien,750 ml,"11,5 % vol.",145:-
Motzenbäcker,Nr 55257,Tyskland,750 ml,"13,5 % vol.",199:-
Fasoli Gino,Nr 55926,Italien,750 ml,"11,5 % vol.",129:-
Motzenbäcker,Nr 56004,Tyskland,750 ml,13 % vol.,199:-
Snabba Cash,Nr 56183,Spanien,750 ml,"11,5 % vol.",89:-
Raventos i Blanc,Nr 56372,Spanien,750 ml,12 % vol.,199:-
Christoph Hoch,Nr 56521,Österrike,750 ml,"10,5 % vol.",198:-
Pere Ventura,Nr 56534,Spanien,750 ml,"11,5 % vol.",133:-
Vilarnau,Nr 50567,Spanien,750 ml,"11,5 % vol.",149:-
Cava Roy,Nr 50632,Spanien,750 ml,12 % vol.,150:-
unsweet,Nr 51113,Spanien,750 ml,"11,5 % vol.",115:-
Same Same Cava Brut Nature,Nr 51220,Spanien,750 ml,"11,5 % vol.",129:-
Carattere,Nr 51247,Italien,750 ml,"11,5 % vol.",169:-
Ö,Nr 56831,Spanien,750 ml,"11,5 % vol.",99:-
Anderssons,Nr 57100,Spanien,750 ml,"11,5 % vol.",139:-
Corpinnat INGENIUS,Nr 53074,Spanien,750 ml,"12,5 % vol.",194:-
Bisol Jeio,Nr 77902,Italien,750 ml,"11,5 % vol.",169:-
Crémant d'Alsace,Nr 73043,Frankrike,750 ml,13 % vol.,199:-
Enguera in a Bubble,Nr 72460,Spanien,750 ml,"11,5 % vol.",141:-
Ruffino,Nr 79936,Italien,750 ml,11 % vol.,169:-
Maschio,Nr 70319,Italien,750 ml,11 % vol.,129:-
Vita Vivet,Nr 75554,Spanien,750 ml,"11,5 % vol.",140:-
Il Frappato,Nr 77964,Italien,750 ml,"12,5 % vol.",139:-
Alberto Nani,Nr 77669,Italien,750 ml,11 % vol.,159:-
Nashville Stories,Nr 75708,Italien,750 ml,11 % vol.,119:-
Pizzolato,Nr 77185,Italien,200 ml,11 % vol.,45:-
Casteloro,Nr 73179,Italien,750 ml,11 % vol.,59:-
Soligo Solicum,Nr 76770,Italien,750 ml,"11,5 % vol.",129:-
Mas Comtal,Nr 77386,Spanien,750 ml,12 % vol.,189:-
Chang-Pang,Nr 76916,Spanien,750 ml,"11,5 % vol.",99:-
Viva by Carolina Gynning,Nr 77339,Italien,750 ml,11 % vol.,131:-
Cartemisia,Nr 78113,Italien,750 ml,11 % vol.,129:-
Torelló Special Edition,Nr 77806,Spanien,750 ml,"11,5 % vol.",199:-
Anna de Codorníu Organic,Nr 7369,Spanien,750 ml,"11,5 % vol.",119:-
Bonchelli,Nr 79582,Italien,750 ml,11 % vol.,119:-
Petit Albet,Nr 77373,Spanien,750 ml,"12,5 % vol.",119:-
Naveran,Nr 77412,Spanien,750 ml,"12,5 % vol.",185:-
El Gran Botánico,Nr 75372,Spanien,750 ml,"11,5 % vol.",109:-
Avinyó,Nr 77988,Spanien,750 ml,"11,5 % vol.",195:-
Avinyó,Nr 77434,Spanien,750 ml,12 % vol.,199:-
Parés Baltà,Nr 77124,Spanien,750 ml,"11,5 % vol.",139:-
Veuve Ambal Crémant de Bourgogne,Nr 7911,Frankrike,750 ml,12 % vol.,199:-
Pongrácz,Nr 58385,Sydafrika,750 ml,12 % vol.,150:-
Castelmondo,Nr 73866,Italien,375 ml,11 % vol.,49:-
Alice Bardot,Nr 51122,Frankrike,375 ml,"12,5 % vol.",159:-
Expression,Nr 7955,Spanien,750 ml,"11,5 % vol.",139:-
It's a Pink,Nr 53022,Italien,750 ml,11 % vol.,119:-
OH!,Nr 50474,Spanien,750 ml,"11,5 % vol.",121:-
La Farra,Nr 7932,Italien,750 ml,"11,5 % vol.",149:-
DB,Nr 7940,Australien,750 ml,11 % vol.,89:-
Vackra Valdemarsvik Bubbel,Nr 53620,Tyskland,750 ml,11 % vol.,149:-
La Mundial,Nr 57367,Spanien,750 ml,7 % vol.,125:-
Karlstadbubblet,Nr 58071,Spanien,750 ml,"11,5 % vol.",159:-
Pop Up,Nr 91112,USA,750 ml,"12,5 % vol.",199:-
Freixenet,Nr 72739,Italien,200 ml,11 % vol.,44:-
Freixenet,Nr 7743,Spanien,750 ml,"11,5 % vol.",109:-
Jansz,Nr 7957,Australien,750 ml,12 % vol.,199:-
Njutbara Norrköping Bubbel,Nr 58408,Tyskland,750 ml,11 % vol.,149:-
Mionetto,Nr 55231,Italien,200 ml,11 % vol.,48:-
Skumpa,Nr 56113,Italien,750 ml,7 % vol.,59:-
Clotilde Davenne,Nr 77741,Frankrike,375 ml,"12,5 % vol.",115:-
JP Chenet,Nr 70765,Frankrike,750 ml,"10,5 % vol.",95:-
Soalheiro,Nr 58374,Portugal,750 ml,12 % vol.,179:-
Nashville Stories,Nr 59050,Italien,750 ml,"11,5 % vol.",124:-
Freixenet,Nr 51893,Italien,750 ml,7 % vol.,119:-
Perlino,Nr 52932,Italien,375 ml,11 % vol.,69:-
Karlskronabubblet,Nr 58090,Spanien,750 ml,"11,5 % vol.",159:-
Östersundbubblet,Nr 58091,Spanien,750 ml,"11,5 % vol.",159:-
Jaume Serra,Nr 75912,Spanien,750 ml,"11,5 % vol.",77:-
Christine-Marié,Nr 7707,Sydafrika,750 ml,"11,5 % vol.",179:-
Bollicina,Nr 56586,Italien,750 ml,10 % vol.,99:-
Jeio,Nr 50659,Italien,750 ml,11 % vol.,159:-
Amore Bianca,Nr 51548,Italien,750 ml,11 % vol.,69:-
Montanha,Nr 2818,Portugal,750 ml,12 % vol.,149:-
Bellini Original Cocktail Cipriani,Nr 54391,Italien,750 ml,"5,5 % vol.",177:-
La Marca,Nr 77313,Italien,750 ml,11 % vol.,109:-
Asti Martini,Nr 7706,Italien,1 500 ml,7 % vol.,148:-
Krone,Nr 74913,Sydafrika,750 ml,"11,5 % vol.",129:-
Federico Paternina,Nr 72768,Spanien,750 ml,"11,5 % vol.",79:-
Celebrandum Reserva Seco,Nr 7574,Spanien,750 ml,"11,5 % vol.",89:-
Cremant de Bourgogne,Nr 77791,Frankrike,750 ml,12 % vol.,155:-
Dopff Brut Cuvée Julien,Nr 7410,Frankrike,750 ml,12 % vol.,159:-
Les Fumées Blanches,Nr 71291,Frankrike,750 ml,"11,5 % vol.",119:-
Delias,Nr 52544,Italien,750 ml,11 % vol.,119:-
Fita Azul,Nr 54038,Portugal,750 ml,12 % vol.,149:-
Prosecco Calmaggiore,Nr 56701,Italien,750 ml,11 % vol.,169:-
Calles Sekt,Nr 59462,Tyskland,750 ml,"12,5 % vol.",189:-
Höga Kusten,Nr 55682,Moldavien,750 ml,13 % vol.,140:-
Stockholm Edition,Nr 52177,Spanien,750 ml,"11,5 % vol.",139:-
Crémant de Bourgogne,Nr 52426,Frankrike,750 ml,"12,5 % vol.",165:-
KungsbackaBubblet,Nr 52692,Spanien,750 ml,"11,5 % vol.",159:-
Pregadeu,Nr 58921,Spanien,750 ml,"11,5 % vol.",179:-
Saints & Sinners,Nr 57354,Österrike,750 ml,"12,5 % vol.",155:-
Jaume Serra,Nr 73393,Spanien,750 ml,"11,5 % vol.",77:-
Ernst Mousserande,Nr 73755,Frankrike,750 ml,11 % vol.,79:-
ÖrebroBubblet,Nr 74501,Spanien,750 ml,"11,5 % vol.",159:-
Casalforte,Nr 76927,Italien,750 ml,11 % vol.,129:-
Canella,Nr 70605,Italien,750 ml,11 % vol.,179:-
Demarie Luigi,Nr 77407,Italien,750 ml,13 % vol.,199:-
Cavicchioli 1928,Nr 55271,Italien,750 ml,11 % vol.,101:-
Federico Paternina,Nr 50445,Spanien,750 ml,12 % vol.,109:-
Romio Prosecco,Nr 50548,Italien,750 ml,"11,5 % vol.",115:-
Pasqua,Nr 50946,Italien,750 ml,11 % vol.,119:-
Pignoletto,Nr 56650,Italien,750 ml,11 % vol.,188:-
Villa Conchi,Nr 56843,Spanien,750 ml,"11,5 % vol.",149:-
Fita Azul,Nr 56903,Portugal,750 ml,12 % vol.,139:-
Fita Azul Exclusive,Nr 56954,Portugal,750 ml,12 % vol.,159:-
Fita Azul Celebration,Nr 56955,Portugal,750 ml,12 % vol.,139:-
Fita Azul,Nr 56956,Portugal,750 ml,12 % vol.,139:-
Sagolika Söderköping,Nr 57280,Tyskland,750 ml,11 % vol.,149:-
JP Chenet,Nr 70765,Frankrike,1 500 ml,"10,5 % vol.",199:-
JP Chenet,Nr 76060,Frankrike,1 500 ml,11 % vol.,199:-
BiancaVigna,Nr 75676,Italien,750 ml,"11,5 % vol.",169:-
Astoria,Nr 77209,Italien,750 ml,11 % vol.,99:-
Da Luca,Nr 72459,Italien,200 ml,11 % vol.,48:-
André Delorme,Nr 74738,Frankrike,750 ml,12 % vol.,179:-
Skumpa,Nr 74378,Italien,750 ml,7 % vol.,59:-
Durbanville Hills,Nr 77156,Sydafrika,750 ml,"13,5 % vol.",95:-
Castelmondo Prosecco,Nr 73085,Italien,1 500 ml,11 % vol.,195:-
Alsace,Nr 77159,Frankrike,750 ml,12 % vol.,160:-
Los Monteros,Nr 77537,Spanien,750 ml,"11,5 % vol.",109:-
