name,art_nr,country,volume,alc_vol,price
Passi di Orma,Nr 90584,Italien,750 ml,"14,5 % vol.",229:-
Daniel Bouland,Nr 13048,Frankrike,750 ml,13 % vol.,229:-
Valpolicella Ripasso Superiore,Nr 93999,Italien,750 ml,"14,5 % vol.",219:-
Wetzer,Nr 90244,Ungern,750 ml,"13,5 % vol.",215:-
Régnié,Nr 93723,Frankrike,750 ml,12 % vol.,237:-
Moric,Nr 92174,Österrike,750 ml,13 % vol.,215:-
Foradori,Nr 94660,Italien,750 ml,"12,5 % vol.",224:-
Stolpman Vineyards,Nr 91304,USA,750 ml,14 % vol.,214:-
Eikendal,Nr 95156,Sydafrika,750 ml,14 % vol.,219:-
Casa Américo,Nr 4689,Portugal,750 ml,"13,5 % vol.",229:-
Crozes-Hermitage,Nr 74136,Frankrike,750 ml,13 % vol.,239:-
Ribas,Nr 70987,Spanien,750 ml,"14,5 % vol.",239:-
Collemassari Montecucco,Nr 76795,Italien,750 ml,15 % vol.,218:-
Lano Gianluigi,Nr 52087,Italien,750 ml,14 % vol.,229:-
Loimer,Nr 53596,Österrike,750 ml,"12,5 % vol.",229:-
Geol,Nr 74161,Spanien,750 ml,14 % vol.,219:-
Nero Dàvola,Nr 59392,Italien,750 ml,"13,5 % vol.",223:-
Domaine Francois Chapuis,Nr 59577,Frankrike,750 ml,"12,5 % vol.",229:-
Villa i Cipressi,Nr 59666,Italien,750 ml,14 % vol.,222:-
Mas Amiel,Nr 57361,Frankrike,750 ml,"14,5 % vol.",235:-
Mas Amiel,Nr 59724,Frankrike,750 ml,"14,5 % vol.",235:-
Braunstein,Nr 51652,Österrike,750 ml,"13,5 % vol.",228:-
Camigliano,Nr 51715,Italien,750 ml,"14,5 % vol.",219:-
Tenuta San Jacopo,Nr 52278,Italien,750 ml,14 % vol.,239:-
Les Peyrouses,Nr 52508,Frankrike,750 ml,"13,5 % vol.",239:-
Fundamentalista,Nr 52980,Spanien,750 ml,13 % vol.,234:-
Tom Barbera,Nr 59690,Italien,750 ml,"13,5 % vol.",229:-
Malvirà,Nr 59826,Italien,750 ml,"13,5 % vol.",229:-
Albert Bichot,Nr 50089,Frankrike,750 ml,13 % vol.,239:-
L'Erta di Radda,Nr 58375,Italien,750 ml,14 % vol.,236:-
Dolcetto d'Alba,Nr 57634,Italien,750 ml,13 % vol.,239:-
Le Clos d'un Jour,Nr 92471,Frankrike,750 ml,15 % vol.,229:-
Tenuta Il Palagio,Nr 57849,Italien,750 ml,"13,5 % vol.",219:-
Mori Concetta,Nr 57848,Italien,750 ml,"13,5 % vol.",237:-
Quinta de Quercus,Nr 73974,Spanien,750 ml,"14,5 % vol.",239:-
Tenuta Le Colonne,Nr 54703,Italien,750 ml,"13,5 % vol.",219:-
Augustus,Nr 55058,Spanien,750 ml,"14,5 % vol.",226:-
Casa Amytis,Nr 55783,Spanien,750 ml,14 % vol.,227:-
Rosso di Montalcino,Nr 55884,Italien,750 ml,15 % vol.,219:-
La Fage,Nr 56150,Frankrike,750 ml,"13,5 % vol.",219:-
Bodega Lanzaga 2,Nr 56552,Spanien,750 ml,"13,5 % vol.",229:-
Can Bas,Nr 56625,Spanien,750 ml,"14,5 % vol.",228:-
Ira,Nr 50109,Italien,750 ml,14 % vol.,233:-
Cala Niuru,Nr 57271,Italien,750 ml,"12,5 % vol.",228:-
Déraciné,Nr 53322,Italien,750 ml,13 % vol.,229:-
Braunstein,Nr 53521,Österrike,750 ml,13 % vol.,228:-
Rottiers,Nr 53848,Frankrike,750 ml,"12,5 % vol.",239:-
La Palèrna,Nr 53037,Italien,750 ml,15 % vol.,224:-
Bosio Passato,Nr 53220,Italien,750 ml,"14,5 % vol.",239:-
San Sereno,Nr 70523,Italien,750 ml,13 % vol.,217:-
Driefontein,Nr 2068,Sydafrika,750 ml,"13,5 % vol.",229:-
Weingut Julius,Nr 73771,Tyskland,750 ml,"12,5 % vol.",231:-
Poggio ai Grilli,Nr 79041,Italien,750 ml,14 % vol.,215:-
Chinon Les Royaux Agriculture,Nr 78788,Frankrike,750 ml,"12,5 % vol.",229:-
Mas Vilella,Nr 71860,Spanien,750 ml,15 % vol.,239:-
Lirac Rouge,Nr 74773,Frankrike,750 ml,"14,5 % vol.",229:-
Ruberpan,Nr 77149,Italien,750 ml,14 % vol.,239:-
Frappato,Nr 73705,Italien,750 ml,"12,5 % vol.",239:-
Chianti Classico,Nr 72425,Italien,750 ml,"14,5 % vol.",239:-
Massimago,Nr 79580,Italien,750 ml,"12,5 % vol.",218:-
Casa E. di Mirafiore,Nr 74857,Italien,750 ml,13 % vol.,230:-
Borgogno,Nr 75967,Italien,750 ml,"13,5 % vol.",219:-
Novaia,Nr 53570,Italien,750 ml,14 % vol.,239:-
Rings,Nr 2183,Tyskland,750 ml,"12,5 % vol.",229:-
Bibbiano,Nr 73356,Italien,750 ml,"14,5 % vol.",219:-
Pittnauer Pitti,Nr 73173,Österrike,750 ml,13 % vol.,210:-
Mas Bécha,Nr 78327,Frankrike,750 ml,15 % vol.,239:-
100 x 100,Nr 79177,Spanien,750 ml,15 % vol.,226:-
Substance,Nr 59750,USA,750 ml,"13,5 % vol.",229:-
Francis Ford Coppola,Nr 55980,USA,750 ml,"13,5 % vol.",229:-
Mouton Cadet,Nr 70617,Frankrike,750 ml,"13,5 % vol.",219:-
Beringer,Nr 74646,USA,750 ml,"14,5 % vol.",239:-
Vietti Barbera d’Alba,Nr 78935,Italien,750 ml,"14,5 % vol.",239:-
Langhe,Nr 72385,Italien,750 ml,14 % vol.,229:-
The Butcher and Cleaver,Nr 56631,Sydafrika,750 ml,"13,5 % vol.",219:-
Numanthia,Nr 59198,Spanien,750 ml,"15,5 % vol.",215:-
Take It To The Grave,Nr 59406,Australien,750 ml,"13,5 % vol.",229:-
Les Sorts,Nr 52001,Spanien,750 ml,15 % vol.,239:-
Castelmondo,Nr 73028,Italien,750 ml,15 % vol.,239:-
Tenuta Buon Tempo,Nr 74074,Italien,750 ml,14 % vol.,219:-
Sierra Cantabria,Nr 70434,Spanien,1 500 ml,"13,5 % vol.",239:-
Domaine Rolet,Nr 71664,Frankrike,750 ml,"12,5 % vol.",219:-
Baluma Langhe Nebbiolo,Nr 75514,Italien,750 ml,14 % vol.,219:-
Marqués de Murrieta,Nr 2612,Spanien,750 ml,14 % vol.,219:-
Juliénas,Nr 57278,Frankrike,750 ml,13 % vol.,239:-
Prunotto,Nr 57378,Italien,750 ml,14 % vol.,219:-
Château Dasvin,Nr 55283,Frankrike,750 ml,"13,5 % vol.",229:-
Côte de Brouilly,Nr 93244,Frankrike,750 ml,"12,5 % vol.",219:-
Numanthia,Nr 59198,Spanien,750 ml,"15,5 % vol.",215:-
Take It To The Grave,Nr 59406,Australien,750 ml,"13,5 % vol.",229:-
Tatsis,Nr 55824,Grekland,750 ml,"13,5 % vol.",239:-
Francis Ford Coppola,Nr 55979,USA,750 ml,"13,5 % vol.",239:-
Anthonij Rupert,Nr 54164,Sydafrika,750 ml,"14,5 % vol.",239:-
Le Mortelle,Nr 54416,Italien,750 ml,"13,5 % vol.",239:-
Musar Jeune,Nr 75905,Libanon,750 ml,"13,5 % vol.",229:-
Muga,Nr 73711,Spanien,750 ml,"14,5 % vol.",229:-
The Per Gessle Selection,Nr 71249,Italien,750 ml,14 % vol.,219:-
Manoella,Nr 70492,Portugal,750 ml,"13,5 % vol.",219:-
Clarendelle,Nr 3147,Frankrike,750 ml,"12,5 % vol.",229:-
Bogle,Nr 79221,USA,750 ml,"14,5 % vol.",229:-
Langhe Nebbiolo,Nr 72491,Italien,750 ml,14 % vol.,229:-
Château Ksara,Nr 78087,Libanon,750 ml,"13,5 % vol.",219:-
The Butcher and Cleaver,Nr 56631,Sydafrika,750 ml,"13,5 % vol.",219:-
Muratie,Nr 74830,Sydafrika,750 ml,"14,5 % vol.",233:-
Godelia,Nr 75929,Spanien,750 ml,"14,5 % vol.",215:-
Barbera d'Asti Superiore,Nr 73351,Italien,750 ml,15 % vol.,219:-
Muratie,Nr 74635,Sydafrika,750 ml,"13,5 % vol.",233:-
Antolini,Nr 74529,Italien,750 ml,13 % vol.,226:-
Baigorri,Nr 76323,Spanien,750 ml,"14,5 % vol.",219:-
Martin Freixa,Nr 76554,Spanien,750 ml,14 % vol.,226:-
Diane de Belgrave,Nr 74741,Frankrike,750 ml,"12,5 % vol.",229:-
Inici,Nr 74563,Spanien,750 ml,15 % vol.,229:-
Ornello di Frassinello,Nr 75307,Italien,750 ml,"14,5 % vol.",219:-
Michele Satta,Nr 73357,Italien,750 ml,"13,5 % vol.",229:-
Arzuaga,Nr 72783,Spanien,750 ml,"14,5 % vol.",219:-
Château Tayet,Nr 75312,Frankrike,750 ml,"13,5 % vol.",219:-
Nederburg,Nr 72986,Sydafrika,750 ml,"14,5 % vol.",229:-
Sassaia di Albereto,Nr 71932,Italien,750 ml,"13,5 % vol.",216:-
Borgogno,Nr 79709,Italien,750 ml,14 % vol.,239:-
Colinas,Nr 2123,Portugal,750 ml,14 % vol.,239:-
Verduno Pelaverga,Nr 70074,Italien,750 ml,"13,5 % vol.",229:-
Château de Minière,Nr 71855,Frankrike,750 ml,13 % vol.,219:-
Artuke,Nr 79077,Spanien,750 ml,14 % vol.,229:-
Ripasso,Nr 70702,Italien,750 ml,"14,5 % vol.",234:-
Salentein,Nr 78142,Argentina,750 ml,15 % vol.,239:-
Encinas,Nr 70933,Spanien,750 ml,13 % vol.,235:-
Piemonte Freisa,Nr 75243,Italien,750 ml,"14,5 % vol.",219:-
Amalia,Nr 75157,Italien,750 ml,"14,5 % vol.",229:-
Amalia,Nr 71883,Italien,750 ml,15 % vol.,219:-
Langhe Nebbiolo,Nr 73535,Italien,750 ml,14 % vol.,229:-
Enzo Boglietti,Nr 77067,Italien,750 ml,"14,5 % vol.",219:-
3 Naissances,Nr 72262,Frankrike,750 ml,"13,5 % vol.",229:-
Antico Monastero,Nr 76287,Italien,750 ml,14 % vol.,239:-
Dolcetto d'Alba,Nr 74215,Italien,750 ml,14 % vol.,229:-
Medeiros,Nr 73401,Portugal,750 ml,"14,5 % vol.",219:-
Limonte,Nr 70180,Italien,750 ml,14 % vol.,239:-
Cirillo Estate,Nr 76490,Australien,750 ml,14 % vol.,229:-
Niepoort,Nr 78734,Portugal,750 ml,"12,5 % vol.",229:-
Moretta Wines,Nr 54828,Chile,750 ml,"13,5 % vol.",229:-
Il Caio,Nr 56502,Italien,750 ml,"13,5 % vol.",210:-
Ascheri,Nr 58366,Italien,750 ml,"14,5 % vol.",239:-
Rocca delle Macìe Famiglia Zingarelli,Nr 58270,Italien,750 ml,14 % vol.,229:-
Ascheri,Nr 51063,Italien,750 ml,"14,5 % vol.",229:-
Accordini Igino,Nr 57649,Italien,750 ml,15 % vol.,236:-
Viña Salceda,Nr 52896,Spanien,750 ml,14 % vol.,219:-
Morrodoro,Nr 75648,Italien,500 ml,14 % vol.,224:-
Château Mélin,Nr 56343,Frankrike,750 ml,14 % vol.,219:-
Nini,Nr 56870,Italien,750 ml,"14,5 % vol.",233:-
Bosco delle Guardie,Nr 51686,Italien,750 ml,"13,5 % vol.",219:-
Sabbiato,Nr 51666,Italien,750 ml,14 % vol.,229:-
Vinhas Velhas Baga,Nr 51823,Portugal,750 ml,"12,5 % vol.",229:-
The Galvo Garage,Nr 51943,Australien,750 ml,"14,5 % vol.",219:-
The Laughing Magpie,Nr 51946,Australien,750 ml,"14,5 % vol.",219:-
Fruitière Vinicole d' Arbois,Nr 52105,Frankrike,750 ml,13 % vol.,219:-
Sidónio de Sousa,Nr 52163,Portugal,750 ml,"13,5 % vol.",229:-
Pranzegg,Nr 52297,Italien,750 ml,11 % vol.,239:-
Quinta de La Rosa,Nr 52280,Portugal,750 ml,"13,5 % vol.",213:-
Nebbiolo,Nr 52462,Italien,750 ml,"13,5 % vol.",219:-
S.C. Pannell,Nr 52612,Australien,750 ml,14 % vol.,239:-
Le Cecche,Nr 52755,Italien,750 ml,16 % vol.,219:-
Le Cecche,Nr 52760,Italien,750 ml,"14,5 % vol.",218:-
Quinta do Côtto,Nr 52911,Portugal,750 ml,"14,5 % vol.",225:-
Fontanabianca,Nr 58471,Italien,750 ml,"13,5 % vol.",219:-
Trus Crianza,Nr 58525,Spanien,750 ml,"14,5 % vol.",229:-
Etna Rosso,Nr 58549,Italien,750 ml,"13,5 % vol.",219:-
Domaine Vendome,Nr 53203,Frankrike,750 ml,13 % vol.,239:-
05035,Nr 58660,Italien,750 ml,"13,5 % vol.",219:-
Bruna Grimaldi,Nr 76901,Italien,750 ml,"14,5 % vol.",229:-
Torre d'Orti,Nr 78923,Italien,750 ml,13 % vol.,222:-
Morgon,Nr 78082,Frankrike,750 ml,13 % vol.,219:-
Bovio,Nr 78346,Italien,750 ml,"14,5 % vol.",225:-
Barbera d'Asti Superiore,Nr 79248,Italien,750 ml,"14,5 % vol.",229:-
Bell Cros,Nr 72633,Spanien,750 ml,"14,5 % vol.",211:-
Bardos,Nr 70023,Spanien,750 ml,"14,5 % vol.",215:-
Talosa,Nr 78637,Italien,750 ml,14 % vol.,233:-
Cline,Nr 79347,USA,750 ml,"14,5 % vol.",229:-
Chateau Kamnik,Nr 78789,Nordmakedonien,750 ml,14 % vol.,229:-
Piero Busso,Nr 82918,Italien,750 ml,"14,5 % vol.",219:-
Langhe,Nr 51540,Italien,750 ml,14 % vol.,219:-
Bosco delle Guardie,Nr 51686,Italien,750 ml,"13,5 % vol.",219:-
Sabbiato,Nr 51666,Italien,750 ml,14 % vol.,229:-
Vinhas Velhas Baga,Nr 51823,Portugal,750 ml,"12,5 % vol.",229:-
The Galvo Garage,Nr 51943,Australien,750 ml,"14,5 % vol.",219:-
The Laughing Magpie,Nr 51946,Australien,750 ml,"14,5 % vol.",219:-
Fruitière Vinicole d' Arbois,Nr 52105,Frankrike,750 ml,13 % vol.,219:-
Sidónio de Sousa,Nr 52163,Portugal,750 ml,"13,5 % vol.",229:-
Pranzegg,Nr 52297,Italien,750 ml,11 % vol.,239:-
Quinta de La Rosa,Nr 52280,Portugal,750 ml,"13,5 % vol.",213:-
Nebbiolo,Nr 52462,Italien,750 ml,"13,5 % vol.",219:-
S.C. Pannell,Nr 52612,Australien,750 ml,14 % vol.,239:-
Le Cecche,Nr 52755,Italien,750 ml,16 % vol.,219:-
Le Cecche,Nr 52760,Italien,750 ml,"14,5 % vol.",218:-
Quinta do Côtto,Nr 52911,Portugal,750 ml,"14,5 % vol.",225:-
Museum,Nr 82762,Spanien,750 ml,"14,5 % vol.",215:-
Cline,Nr 77280,USA,750 ml,"14,5 % vol.",219:-
Groppello di Revò,Nr 78350,Italien,750 ml,13 % vol.,216:-
Monchiero,Nr 78161,Italien,750 ml,14 % vol.,219:-
Garage Wine,Nr 73580,Chile,750 ml,14 % vol.,225:-
Curva Minore,Nr 71297,Italien,750 ml,13 % vol.,239:-
Laficaia,Nr 79478,Italien,750 ml,14 % vol.,239:-
Avlotopi,Nr 76262,Grekland,750 ml,"14,5 % vol.",239:-
Viña Chocalan,Nr 77608,Chile,750 ml,"14,5 % vol.",227:-
Viña Chocalan Vitrum,Nr 72001,Chile,750 ml,"14,5 % vol.",227:-
Viña Chocalan,Nr 72775,Chile,750 ml,14 % vol.,227:-
Laventura,Nr 70055,Spanien,750 ml,14 % vol.,219:-
Xinomavro Single Vineyard,Nr 75819,Grekland,750 ml,14 % vol.,229:-
Cannonau di Sardegna,Nr 79528,Italien,750 ml,15 % vol.,239:-
Riccio Rosso,Nr 76709,Italien,750 ml,"13,5 % vol.",213:-
Planeta,Nr 79591,Italien,750 ml,"13,5 % vol.",239:-
Edouard Delaunay,Nr 76812,Frankrike,750 ml,13 % vol.,229:-
Ironstone,Nr 71995,Sydafrika,750 ml,"13,5 % vol.",237:-
Allesverloren,Nr 2005,Sydafrika,750 ml,"13,5 % vol.",219:-
Paul Cluver,Nr 75402,Sydafrika,750 ml,"13,5 % vol.",239:-
Demarie Roero,Nr 75354,Italien,750 ml,"14,5 % vol.",229:-
Sartori,Nr 79024,Italien,750 ml,"13,5 % vol.",219:-
Viña Rufina,Nr 76356,Spanien,750 ml,"14,5 % vol.",227:-
Closerie Des Alisiers,Nr 79626,Frankrike,750 ml,"12,5 % vol.",220:-
Cascina Massara,Nr 76970,Italien,750 ml,"14,5 % vol.",229:-
Grosjean,Nr 79549,Italien,750 ml,13 % vol.,229:-
Rosso di Montalcino,Nr 76706,Italien,750 ml,14 % vol.,219:-
Monte Maletto,Nr 53204,Italien,750 ml,13 % vol.,225:-
Madama,Nr 53429,Italien,750 ml,"14,5 % vol.",225:-
Adenzia,Nr 53552,Italien,750 ml,14 % vol.,229:-
Peter Lehmann,Nr 78721,Australien,750 ml,"14,5 % vol.",229:-
Peter Lehmann,Nr 73745,Australien,750 ml,"14,5 % vol.",219:-
Finca la Mata,Nr 72126,Spanien,750 ml,14 % vol.,239:-
Camins del Priorat,Nr 78166,Spanien,750 ml,"14,5 % vol.",229:-
Nizza,Nr 86418,Italien,750 ml,"14,5 % vol.",239:-
Garesio,Nr 80357,Italien,750 ml,14 % vol.,219:-
Cune,Nr 84161,Spanien,750 ml,"13,5 % vol.",229:-
Tornatore,Nr 94509,Italien,750 ml,14 % vol.,219:-
Anibal de Otero,Nr 54629,Spanien,750 ml,"13,5 % vol.",236:-
Plava Greda,Nr 54720,Bosnien-Hercegovina,750 ml,12 % vol.,228:-
Donnafugata,Nr 54892,Italien,750 ml,13 % vol.,229:-
Bell'Assai,Nr 54898,Italien,750 ml,13 % vol.,229:-
Moschopolis,Nr 55045,Grekland,750 ml,13 % vol.,219:-
Elios Modus,Nr 55060,Italien,750 ml,14 % vol.,227:-
Risky Business,Nr 55076,Australien,750 ml,"14,5 % vol.",219:-
Cline,Nr 55108,USA,750 ml,14 % vol.,229:-
Risky Business,Nr 55128,Australien,750 ml,"14,5 % vol.",229:-
Pecchenino,Nr 55155,Italien,750 ml,"14,5 % vol.",215:-
Château Tessendey,Nr 55268,Frankrike,750 ml,"14,5 % vol.",229:-
Château Mélin,Nr 55287,Frankrike,750 ml,14 % vol.,239:-
Château la Forêt,Nr 55286,Frankrike,750 ml,14 % vol.,225:-
Torres,Nr 55341,Spanien,750 ml,"13,5 % vol.",219:-
Domaine du Mortier,Nr 55512,Frankrike,750 ml,"13,5 % vol.",229:-
Alma de Autor Mencia,Nr 55690,Spanien,750 ml,"14,5 % vol.",218:-
Chateau Bouscassé,Nr 55748,Frankrike,750 ml,"12,5 % vol.",239:-
Syc de Mitarte,Nr 56017,Spanien,750 ml,14 % vol.,214:-
StoneCastle,Nr 56121,Kosovo,750 ml,14 % vol.,226:-
Lapostolle,Nr 89320,Chile,750 ml,"14,5 % vol.",234:-
Lisboa Castelão,Nr 50084,Portugal,750 ml,"12,5 % vol.",239:-
Les Pier Blancs,Nr 50202,Frankrike,750 ml,14 % vol.,219:-
Chateau Bianca,Nr 50330,USA,750 ml,13 % vol.,219:-
Thorny Devil,Nr 50526,Australien,750 ml,"14,5 % vol.",229:-
Eikendal,Nr 50568,Sydafrika,750 ml,12 % vol.,210:-
Barbera d'Alba,Nr 50645,Italien,750 ml,15 % vol.,219:-
Prunotto,Nr 50814,Italien,750 ml,15 % vol.,239:-
Alta Pavina Citius,Nr 50900,Spanien,750 ml,"14,5 % vol.",235:-
Mauro Molino,Nr 50885,Italien,750 ml,"13,5 % vol.",229:-
Capris,Nr 51228,Slovenien,750 ml,14 % vol.,218:-
deAlto Amo,Nr 51206,Spanien,750 ml,"13,5 % vol.",239:-
Capris Refosk,Nr 51222,Slovenien,750 ml,"13,5 % vol.",218:-
Imaginador,Nr 51292,Chile,750 ml,"13,5 % vol.",219:-
Château Maurac,Nr 51376,Frankrike,750 ml,"13,5 % vol.",229:-
André Perret,Nr 51379,Frankrike,750 ml,15 % vol.,219:-
Langhe,Nr 51540,Italien,750 ml,14 % vol.,219:-
Mussler,Nr 56756,Tyskland,750 ml,"13,5 % vol.",229:-
Campo alle Comete,Nr 56771,Italien,750 ml,14 % vol.,239:-
Viña Zorzal,Nr 56815,Spanien,1 000 ml,12 % vol.,238:-
El Sueco,Nr 56911,Spanien,750 ml,"14,5 % vol.",229:-
Château de Saint Martin,Nr 56984,Frankrike,750 ml,"13,5 % vol.",239:-
Conde Vimioso,Nr 56992,Portugal,750 ml,"13,5 % vol.",225:-
Contesa dei Venti,Nr 56990,Italien,750 ml,13 % vol.,229:-
Camins de Mallorca,Nr 57076,Spanien,750 ml,13 % vol.,234:-
Van Ardi,Nr 76346,Armenien,750 ml,"13,5 % vol.",229:-
Cavaliere d'Oro,Nr 57255,Italien,750 ml,14 % vol.,229:-
Borovitza,Nr 57282,Bulgarien,750 ml,13 % vol.,219:-
Madama,Nr 53429,Italien,750 ml,"14,5 % vol.",225:-
Adenzia,Nr 53552,Italien,750 ml,14 % vol.,229:-
Clos Pepin,Nr 53838,Spanien,750 ml,"12,5 % vol.",234:-
Jaffelin,Nr 53842,Frankrike,750 ml,14 % vol.,219:-
Orlando Abrigo,Nr 54012,Italien,750 ml,"14,5 % vol.",239:-
Post House,Nr 54045,Sydafrika,750 ml,"14,5 % vol.",239:-
Post House Bulls Eye,Nr 54099,Sydafrika,750 ml,"14,5 % vol.",239:-
Cascina Gentile,Nr 54145,Italien,750 ml,"13,5 % vol.",229:-
Renato Corino,Nr 54147,Italien,750 ml,14 % vol.,239:-
Renato Corino,Nr 54165,Italien,750 ml,14 % vol.,220:-
Sara Vezza,Nr 54194,Italien,750 ml,14 % vol.,229:-
Langhe,Nr 54217,Italien,750 ml,"14,5 % vol.",239:-
Core,Nr 54325,Italien,750 ml,"13,5 % vol.",219:-
Ver Sacrum,Nr 92217,Argentina,750 ml,"13,5 % vol.",235:-
Monte Maletto,Nr 53204,Italien,750 ml,13 % vol.,225:-
Salice Salentino,Nr 75500,Italien,750 ml,14 % vol.,224:-
Marani,Nr 73081,Georgien,750 ml,"11,5 % vol.",237:-
Luigi Bosca,Nr 75889,Argentina,750 ml,14 % vol.,216:-
Jakkalsvlei,Nr 73559,Sydafrika,750 ml,"14,5 % vol.",227:-
