name,art_nr,country,volume,alc_vol,price
Figuière,Nr 52488,Frankrike,750 ml,13 % vol.,149:-
Strehn,Nr 52644,Österrike,750 ml,13 % vol.,249:-
Malaje,Nr 52736,Spanien,750 ml,"13,5 % vol.",207:-
Thulon,Nr 52836,Frankrike,750 ml,"12,5 % vol.",149:-
Wongraven,Nr 53020,Italien,750 ml,12 % vol.,139:-
Domaine Houchart,Nr 52262,Frankrike,750 ml,13 % vol.,119:-
Akkanna,Nr 52790,Italien,750 ml,"11,5 % vol.",282:-
DAOU,Nr 58911,USA,750 ml,"13,5 % vol.",289:-
Guadalupe,Nr 59718,Portugal,750 ml,"12,5 % vol.",119:-
X-Berg,Nr 59721,Tyskland,750 ml,"11,5 % vol.",189:-
Cloé,Nr 58372,Italien,750 ml,12 % vol.,326:-
Le Cecche,Nr 58381,Italien,750 ml,"13,5 % vol.",149:-
Hey Rosé,Nr 58409,Argentina,750 ml,12 % vol.,169:-
Risky Business,Nr 57346,Australien,750 ml,13 % vol.,189:-
Shiluh Verdo,Nr 57402,Turkiet,750 ml,13 % vol.,164:-
Fattoria Moretto Sbiadí,Nr 57498,Italien,750 ml,12 % vol.,199:-
Domini Veneti,Nr 57552,Italien,750 ml,12 % vol.,129:-
Englar,Nr 57554,Italien,750 ml,"12,5 % vol.",279:-
Stefan Vetter,Nr 57567,Tyskland,750 ml,"8,5 % vol.",265:-
Pinot Grigio,Nr 57690,Italien,750 ml,12 % vol.,100:-
Ramón Bilbao,Nr 57720,Spanien,750 ml,"12,5 % vol.",139:-
Marius,Nr 57754,Frankrike,750 ml,13 % vol.,109:-
Mingorra,Nr 57800,Portugal,750 ml,"12,5 % vol.",130:-
Casa de Oleiros,Nr 58030,Portugal,750 ml,12 % vol.,188:-
Aqua di Venus,Nr 78666,Italien,750 ml,13 % vol.,199:-
Weingut Münzberg,Nr 72077,Tyskland,750 ml,12 % vol.,149:-
El Grifo,Nr 78694,Spanien,750 ml,12 % vol.,389:-
Bell Cros,Nr 76611,Spanien,750 ml,13 % vol.,99:-
Château Paradis,Nr 78829,Frankrike,750 ml,13 % vol.,129:-
Lavignone Barbera,Nr 77469,Italien,750 ml,13 % vol.,159:-
Les Petites Jamelles,Nr 79531,Frankrike,750 ml,"12,5 % vol.",94:-
Viña Real,Nr 72202,Spanien,750 ml,"12,5 % vol.",139:-
Meyer-Näkel,Nr 78041,Tyskland,750 ml,12 % vol.,198:-
Château des Ferrages,Nr 79967,Frankrike,1 500 ml,13 % vol.,399:-
Domaine des Tourelles,Nr 70899,Libanon,750 ml,"12,5 % vol.",175:-
Poison Rose,Nr 72774,Frankrike,750 ml,"12,5 % vol.",129:-
Simpsons,Nr 78937,Storbritannien,750 ml,"12,5 % vol.",269:-
Peyrassol,Nr 72349,Frankrike,750 ml,13 % vol.,229:-
Peyrassol,Nr 72349,Frankrike,1 500 ml,13 % vol.,459:-
Montrose,Nr 71576,Frankrike,1 500 ml,12 % vol.,239:-
La Carlina,Nr 71598,Italien,750 ml,"12,5 % vol.",198:-
Claes,Nr 79885,Tyskland,750 ml,12 % vol.,134:-
Château Cibon,Nr 71658,Frankrike,750 ml,14 % vol.,549:-
Sancerre,Nr 72576,Frankrike,750 ml,12 % vol.,199:-
Château Pertignas,Nr 78334,Frankrike,750 ml,"12,5 % vol.",128:-
Folgorosa,Nr 77270,Portugal,750 ml,"12,5 % vol.",120:-
Coppi,Nr 54596,Italien,750 ml,12 % vol.,169:-
Drostdy-Hof,Nr 54831,Sydafrika,750 ml,11 % vol.,49:-
Moschópolis 8,Nr 55086,Grekland,750 ml,13 % vol.,219:-
Zýme,Nr 55133,Italien,750 ml,"12,5 % vol.",455:-
By.Ott,Nr 90306,Frankrike,3 000 ml,13 % vol.,1 120:-
Jakkalsvlei,Nr 55558,Sydafrika,750 ml,"13,5 % vol.",169:-
No T'ho Diré,Nr 55545,Spanien,750 ml,14 % vol.,247:-
Orenga de Gaffory,Nr 55554,Frankrike,750 ml,"12,5 % vol.",178:-
Orenga de Gaffory,Nr 55555,Frankrike,750 ml,"12,5 % vol.",192:-
Pheasant's Tears,Nr 55755,Georgien,750 ml,12 % vol.,248:-
DFR,Nr 55761,Rumänien,750 ml,14 % vol.,171:-
Demuerte,Nr 55894,Spanien,750 ml,12 % vol.,199:-
Lumera,Nr 56066,Italien,750 ml,12 % vol.,169:-
Domaine Houchart,Nr 52262,Frankrike,750 ml,13 % vol.,119:-
Akkanna,Nr 52790,Italien,750 ml,"11,5 % vol.",282:-
Coppi,Nr 54596,Italien,750 ml,12 % vol.,169:-
Drostdy-Hof,Nr 54831,Sydafrika,750 ml,11 % vol.,49:-
Moschópolis 8,Nr 55086,Grekland,750 ml,13 % vol.,219:-
Zýme,Nr 55133,Italien,750 ml,"12,5 % vol.",455:-
By.Ott,Nr 90306,Frankrike,3 000 ml,13 % vol.,1 120:-
Jakkalsvlei,Nr 55558,Sydafrika,750 ml,"13,5 % vol.",169:-
No T'ho Diré,Nr 55545,Spanien,750 ml,14 % vol.,247:-
Orenga de Gaffory,Nr 55554,Frankrike,750 ml,"12,5 % vol.",178:-
Orenga de Gaffory,Nr 55555,Frankrike,750 ml,"12,5 % vol.",192:-
Pheasant's Tears,Nr 55755,Georgien,750 ml,12 % vol.,248:-
DFR,Nr 55761,Rumänien,750 ml,14 % vol.,171:-
Corazón Loco Rosado,Nr 59533,Spanien,750 ml,"12,5 % vol.",175:-
Duc De Foix,Nr 59586,Spanien,750 ml,"13,5 % vol.",190:-
Novaripa,Nr 59589,Italien,750 ml,13 % vol.,115:-
Domaine De La Chaise,Nr 59660,Frankrike,750 ml,"12,5 % vol.",115:-
Guadalupe,Nr 59718,Portugal,750 ml,"12,5 % vol.",119:-
X-Berg,Nr 59721,Tyskland,750 ml,"11,5 % vol.",189:-
DAOU,Nr 58911,USA,750 ml,"13,5 % vol.",289:-
Clos de Lôm,Nr 58954,Spanien,750 ml,"14,5 % vol.",183:-
Poesia Etna Rosé,Nr 59326,Italien,750 ml,13 % vol.,195:-
Chateau Peychaud,Nr 59450,Frankrike,750 ml,"12,5 % vol.",139:-
Domaine de Font-Sane,Nr 59470,Frankrike,750 ml,15 % vol.,227:-
Fattoria Moretto Sbiadí,Nr 57498,Italien,750 ml,12 % vol.,199:-
Domini Veneti,Nr 57552,Italien,750 ml,12 % vol.,129:-
Englar,Nr 57554,Italien,750 ml,"12,5 % vol.",279:-
Stefan Vetter,Nr 57567,Tyskland,750 ml,"8,5 % vol.",265:-
Pinot Grigio,Nr 57690,Italien,750 ml,12 % vol.,100:-
Ramón Bilbao,Nr 57720,Spanien,750 ml,"12,5 % vol.",139:-
Château Galoupet,Nr 57018,Frankrike,750 ml,14 % vol.,549:-
Berne Inspiration,Nr 57052,Frankrike,1 500 ml,"12,5 % vol.",399:-
Romain Rosé,Nr 57090,Frankrike,750 ml,13 % vol.,125:-
Franschhoek Cellar,Nr 57091,Sydafrika,750 ml,"12,5 % vol.",125:-
Rose & Roll,Nr 57111,Frankrike,750 ml,"12,5 % vol.",120:-
Rosatello,Nr 53382,Italien,750 ml,12 % vol.,119:-
Bodegas Aizpurua,Nr 53406,Spanien,750 ml,11 % vol.,199:-
Sancerre Rosé,Nr 53471,Frankrike,750 ml,"12,5 % vol.",279:-
Aqua di Venus,Nr 78666,Italien,1 500 ml,13 % vol.,399:-
Rosato Vigneti delle Dolomiti,Nr 54209,Italien,750 ml,"11,5 % vol.",174:-
Five Roses,Nr 76016,Italien,750 ml,12 % vol.,198:-
Torres,Nr 75106,Spanien,750 ml,"12,5 % vol.",119:-
Memòries Biniagual,Nr 71457,Spanien,750 ml,"12,5 % vol.",253:-
Feggites,Nr 78758,Grekland,750 ml,"12,5 % vol.",145:-
Jakkalsvlei,Nr 73887,Sydafrika,750 ml,"8,5 % vol.",151:-
Shiny,Nr 72353,Italien,750 ml,13 % vol.,194:-
Pure,Nr 72475,Frankrike,750 ml,"12,5 % vol.",229:-
El Marascar,Nr 70973,Italien,750 ml,"12,5 % vol.",240:-
AIX,Nr 76141,Frankrike,3 000 ml,13 % vol.,1 350:-
Le Ballon,Nr 74099,Frankrike,750 ml,"12,5 % vol.",132:-
Hambledon,Nr 73152,Storbritannien,750 ml,12 % vol.,499:-
Båstad,Nr 72293,Sydafrika,750 ml,"12,5 % vol.",150:-
Avantis,Nr 74865,Grekland,750 ml,13 % vol.,210:-
Gris Grey,Nr 72810,Frankrike,750 ml,"11,5 % vol.",91:-
Rubin,Nr 70594,Serbien,750 ml,12 % vol.,89:-
Van Ardi,Nr 70356,Armenien,750 ml,"12,5 % vol.",139:-
Cuvée Madame,Nr 71220,Frankrike,1 500 ml,13 % vol.,298:-
Cuvée Madame,Nr 71220,Frankrike,3 000 ml,13 % vol.,839:-
Domaine Piquemal,Nr 75522,Frankrike,750 ml,13 % vol.,149:-
Kanonkop,Nr 74407,Sydafrika,750 ml,14 % vol.,109:-
BelColle,Nr 70760,Italien,750 ml,13 % vol.,210:-
Alghero Rosato,Nr 74271,Italien,750 ml,12 % vol.,119:-
Emotion,Nr 77052,Frankrike,750 ml,"12,5 % vol.",149:-
Reuilly Rosé,Nr 75463,Frankrike,750 ml,13 % vol.,199:-
Gustave Lorentz,Nr 74148,Frankrike,750 ml,"12,5 % vol.",119:-
La Campagne,Nr 71496,Frankrike,750 ml,12 % vol.,85:-
Jacob's Creek,Nr 6401,Australien,750 ml,"12,6 % vol.",81:-
Van Loggerenberg,Nr 75180,Sydafrika,750 ml,12 % vol.,164:-
Dr von Bassermann-Jordan,Nr 77119,Tyskland,750 ml,12 % vol.,175:-
Dr von Bassermann-Jordan,Nr 74216,Tyskland,750 ml,"12,5 % vol.",175:-
Capo di Vigna,Nr 73111,Italien,750 ml,11 % vol.,158:-
Franzosi,Nr 76650,Italien,750 ml,13 % vol.,247:-
Pousio Selection,Nr 73120,Portugal,750 ml,"12,5 % vol.",137:-
11 Minutes,Nr 73891,Italien,1 500 ml,"12,5 % vol.",369:-
Monrose,Nr 71369,Italien,750 ml,13 % vol.,206:-
Miss Valentine,Nr 72452,Frankrike,750 ml,"12,5 % vol.",196:-
La Villette,Nr 79766,Frankrike,750 ml,12 % vol.,140:-
Château Bonnet Rosé,Nr 71814,Frankrike,750 ml,13 % vol.,119:-
Alphonse,Nr 82488,Frankrike,750 ml,"12,5 % vol.",109:-
Gérard Bertrand,Nr 71274,Frankrike,750 ml,13 % vol.,149:-
Marrenon,Nr 76285,Frankrike,750 ml,"13,5 % vol.",159:-
Quelías,Nr 75351,Spanien,750 ml,"13,5 % vol.",198:-
Txakoli Rezabal,Nr 77408,Spanien,750 ml,11 % vol.,175:-
Domaine Tropez,Nr 72900,Frankrike,750 ml,"12,5 % vol.",176:-
Eins Zwei Dry,Nr 75396,Tyskland,750 ml,12 % vol.,129:-
Rose de Purcari,Nr 72881,Moldavien,750 ml,13 % vol.,149:-
Blue de Mer,Nr 76639,Frankrike,3 000 ml,"12,5 % vol.",1 168:-
Dolina,Nr 74426,Serbien,750 ml,14 % vol.,115:-
Tommasi,Nr 70749,Italien,750 ml,12 % vol.,125:-
Airós,Nr 58341,Spanien,750 ml,13 % vol.,260:-
Morfes,Nr 57587,Cypern,750 ml,13 % vol.,150:-
Vasilikon,Nr 58419,Cypern,750 ml,"12,5 % vol.",168:-
Santa Carolina,Nr 73627,Chile,750 ml,"12,5 % vol.",75:-
Castle Rock,Nr 70338,USA,750 ml,"13,5 % vol.",129:-
Rabl,Nr 72564,Österrike,750 ml,"11,5 % vol.",149:-
La Petite Perrière,Nr 70126,Frankrike,750 ml,12 % vol.,119:-
Albia,Nr 2248,Italien,750 ml,13 % vol.,129:-
La Vieille Ferme,Nr 70788,Frankrike,750 ml,13 % vol.,109:-
Tavel,Nr 70035,Frankrike,750 ml,14 % vol.,175:-
Laurent Miquel,Nr 74010,Frankrike,750 ml,"12,5 % vol.",129:-
Escapades,Nr 73202,Sydafrika,750 ml,13 % vol.,125:-
Le Village du Sud,Nr 72462,Frankrike,750 ml,13 % vol.,75:-
Allesverloren,Nr 73280,Sydafrika,750 ml,"13,5 % vol.",99:-
Sierra Cantabria,Nr 72494,Spanien,750 ml,13 % vol.,129:-
Rose et Or,Nr 79355,Frankrike,750 ml,"12,5 % vol.",279:-
Rosa dei Masi,Nr 79430,Italien,750 ml,"12,5 % vol.",159:-
Conde Valdemar,Nr 79470,Spanien,750 ml,"13,5 % vol.",119:-
Rosa dei Frati,Nr 79560,Italien,750 ml,"12,5 % vol.",198:-
Popova Kula,Nr 79625,Nordmakedonien,750 ml,"12,5 % vol.",115:-
Envite,Nr 73223,Spanien,750 ml,"12,5 % vol.",148:-
Akakies,Nr 78135,Grekland,750 ml,13 % vol.,109:-
Quinta Clarisa,Nr 78630,Spanien,750 ml,13 % vol.,260:-
Bodvár,Nr 72175,Frankrike,750 ml,"12,5 % vol.",199:-
Bodvár,Nr 72175,Frankrike,1 500 ml,"12,5 % vol.",389:-
Domaine Horgelus,Nr 72820,Frankrike,750 ml,"11,5 % vol.",126:-
Haedus,Nr 75844,Frankrike,750 ml,"12,5 % vol.",100:-
AIX,Nr 76141,Frankrike,750 ml,13 % vol.,199:-
Fräulein,Nr 52485,Tyskland,750 ml,11 % vol.,135:-
