name,art_nr,country,volume,alc_vol,price
Leif Mannerström,Nr 70248,Frankrike,750 ml,"11,5 % vol.",99:-
Black Tower,Nr 6045,Tyskland,750 ml,"8,5 % vol.",69:-
Casillero del Diablo,Nr 2075,Chile,375 ml,"13,5 % vol.",49:-
Leth,Nr 2581,Österrike,750 ml,"12,5 % vol.",99:-
Casillero del Diablo,Nr 2075,Chile,750 ml,"13,5 % vol.",85:-
Leth,Nr 4587,Österrike,750 ml,"12,5 % vol.",94:-
Marie d’ Alsace Biecher,Nr 12244,Frankrike,750 ml,"12,5 % vol.",99:-
Bombus,Nr 6264,Chile,1 000 ml,13 % vol.,94:-*
Moulin Blanc,Nr 78951,Frankrike,750 ml,12 % vol.,99:-
The Crossings,Nr 6276,Nya Zeeland,750 ml,12 % vol.,99:-*
Maison Francoise,Nr 79907,Frankrike,1 000 ml,"12,5 % vol.",99:-
Casillero del Diablo,Nr 2075,Chile,250 ml,13 % vol.,37:-
Marqués de Riscal,Nr 6001,Spanien,375 ml,13 % vol.,69:-
JP Chenet,Nr 12103,Frankrike,250 ml,"11,5 % vol.",37:-
Bergh,Nr 74234,Österrike,750 ml,"12,5 % vol.",99:-
Grand Sud,Nr 72037,Frankrike,1 000 ml,"11,5 % vol.",94:-*
Ruppertsberger,Nr 72038,Tyskland,750 ml,"13,5 % vol.",99:-
René Barbier,Nr 2670,Spanien,375 ml,11 % vol.,52:-
Sankt Anna,Nr 2120,Tyskland,750 ml,"11,5 % vol.",99:-
Côtes du Rhône,Nr 76602,Frankrike,750 ml,"12,5 % vol.",89:-
El Cortejo,Nr 6012,Argentina,375 ml,"12,5 % vol.",49:-
Catch & Release,Nr 75586,Frankrike,750 ml,11 % vol.,89:-
Ruppertsberger,Nr 2801,Tyskland,750 ml,"12,5 % vol.",87:-
Bouchard Aîné,Nr 82534,Frankrike,750 ml,"12,5 % vol.",99:-
De Bortoli,Nr 6403,Australien,750 ml,"11,5 % vol.",89:-
Gazela,Nr 2566,Portugal,750 ml,"8,5 % vol.",69:-
Frontera,Nr 88958,Chile,750 ml,12 % vol.,65:-
Simonsig,Nr 2032,Sydafrika,750 ml,13 % vol.,98:-
Gustave Lorentz,Nr 22257,Frankrike,375 ml,"12,5 % vol.",64:-
Weinmann,Nr 73522,Österrike,1 000 ml,12 % vol.,99:-
Río Claro,Nr 6851,Chile,750 ml,"12,5 % vol.",79:-
René Barbier,Nr 2670,Spanien,750 ml,11 % vol.,78:-
Leva,Nr 2772,Tyskland,750 ml,11 % vol.,83:-
El Coto,Nr 2780,Spanien,750 ml,12 % vol.,85:-
Ruppertsberger,Nr 6768,Tyskland,750 ml,"12,5 % vol.",97:-*
Lindeman's,Nr 6145,Australien,750 ml,"11,5 % vol.",79:-*
Domaine Lalande,Nr 75181,Frankrike,750 ml,12 % vol.,89:-
Las Moras,Nr 16018,Argentina,750 ml,13 % vol.,89:-*
Stoneleigh Latitude,Nr 6360,Nya Zeeland,375 ml,"13,5 % vol.",79:-
Palazzo,Nr 6384,Italien,750 ml,"12,5 % vol.",79:-
Ecologica Familias,Nr 2403,Argentina,750 ml,12 % vol.,75:-*
Jacob's Creek,Nr 7496,Australien,750 ml,13 % vol.,83:-
El Coto,Nr 2780,Spanien,375 ml,12 % vol.,54:-
Königsmosel,Nr 7469,Tyskland,375 ml,"8,5 % vol.",55:-
Porta 6,Nr 22018,Portugal,750 ml,"12,5 % vol.",79:-
Rawson's Retreat,Nr 16022,Australien,750 ml,"9,5 % vol.",89:-
Spier Signature,Nr 2234,Sydafrika,750 ml,13 % vol.,89:-
Gustav,Nr 6003,Tyskland,750 ml,12 % vol.,75:-
Moselland,Nr 5135,Tyskland,750 ml,8 % vol.,72:-
Relax,Nr 7230,Tyskland,750 ml,"8,5 % vol.",78:-
Lisa 1503,Nr 79461,Italien,1 000 ml,13 % vol.,99:-
Ernst,Nr 78659,Frankrike,750 ml,12 % vol.,99:-
Spring Village,Nr 6803,USA,750 ml,"12,5 % vol.",79:-*
Mooi by Org de Rac,Nr 2892,Sydafrika,750 ml,12 % vol.,99:-*
CHILL OUT,Nr 2053,Sydafrika,750 ml,13 % vol.,79:-*
Black Tower,Nr 6045,Tyskland,250 ml,"8,5 % vol.",35:-
Saint Clair,Nr 12000,Nya Zeeland,375 ml,12 % vol.,65:-
Crudo,Nr 2606,Italien,375 ml,"12,5 % vol.",49:-*
50°,Nr 5824,Tyskland,750 ml,12 % vol.,99:-
VID-A,Nr 2383,Spanien,750 ml,"13,5 % vol.",99:-*
Moselland,Nr 6657,Tyskland,750 ml,"8,5 % vol.",79:-
Muscadet Sèvre et Maine,Nr 2275,Frankrike,750 ml,12 % vol.,95:-
Tr3 Apor,Nr 2414,Ungern,750 ml,"11,5 % vol.",75:-
Saint Auriol,Nr 2675,Frankrike,750 ml,"12,5 % vol.",79:-
Maison Bonjour,Nr 79671,Frankrike,1 000 ml,"12,5 % vol.",99:-
Pietra Di Pinot Grigio,Nr 2709,Italien,750 ml,"12,5 % vol.",99:-
Wolf Blass Eaglehawk,Nr 16443,Australien,750 ml,"12,5 % vol.",75:-
Bee You,Nr 2687,USA,750 ml,13 % vol.,89:-*
Leva,Nr 2715,Bulgarien,750 ml,13 % vol.,75:-
Cono Sur,Nr 6680,Chile,750 ml,"12,5 % vol.",77:-
Masi Masianco,Nr 2415,Italien,750 ml,13 % vol.,97:-
Santa Rita,Nr 13025,Chile,750 ml,"12,5 % vol.",79:-*
Château du Cléray,Nr 2185,Frankrike,750 ml,"12,5 % vol.",97:-
Morandé Estate Reserve,Nr 2251,Chile,750 ml,13 % vol.,99:-
Penfolds Koonunga Hill,Nr 6463,Australien,750 ml,"12,5 % vol.",95:-
Villa Wolf,Nr 2164,Tyskland,750 ml,"12,5 % vol.",99:-
Kleine Zalze Vineyard Selection,Nr 20039,Sydafrika,375 ml,13 % vol.,79:-
il Nostro,Nr 22803,Italien,750 ml,"12,5 % vol.",69:-
Torres Gran Viña Sol,Nr 2459,Spanien,750 ml,"13,5 % vol.",89:-
Glen Ellen,Nr 7046,USA,750 ml,13 % vol.,79:-
Petit Paul Sapin,Nr 74173,Frankrike,187 ml,"12,5 % vol.",35:-*
Falco,Nr 2808,Portugal,750 ml,"11,5 % vol.",89:-*
Sophia,Nr 2462,Italien,750 ml,"12,5 % vol.",99:-
Jacob's Creek,Nr 16434,Australien,750 ml,"12,5 % vol.",76:-
Black Tower,Nr 57612,Tyskland,750 ml,"11,5 % vol.",81:-
Côtes de Saumon,Nr 73988,Frankrike,750 ml,12 % vol.,99:-
Inycon,Nr 12418,Italien,750 ml,"13,5 % vol.",89:-
Foot of Africa,Nr 27004,Sydafrika,750 ml,13 % vol.,79:-
Doppio Passo,Nr 72084,Italien,750 ml,11 % vol.,99:-
Girasol,Nr 22349,Spanien,750 ml,13 % vol.,79:-
Zonnebloem,Nr 2020,Sydafrika,750 ml,"12,5 % vol.",89:-
Castelgufo,Nr 2034,Italien,750 ml,13 % vol.,95:-
Four Cousins,Nr 5150,Sydafrika,750 ml,"8,5 % vol.",79:-
Collevite,Nr 2391,Italien,750 ml,13 % vol.,89:-
Hope,Nr 2434,Sydafrika,750 ml,"12,5 % vol.",99:-
Ascot,Nr 55780,USA,750 ml,"12,5 % vol.",99:-
Hans Baer,Nr 76934,Tyskland,750 ml,"11,5 % vol.",92:-
Robertson,Nr 12094,Sydafrika,750 ml,13 % vol.,79:-*
Mileo Bianco Organic,Nr 2604,Italien,750 ml,12 % vol.,95:-*
Peacock,Nr 5372,Tyskland,750 ml,"8,5 % vol.",77:-
OranZ,Nr 2793,Italien,750 ml,"12,5 % vol.",99:-
Kourtaki,Nr 7185,Grekland,750 ml,"11,5 % vol.",89:-
Cono Sur,Nr 6522,Chile,750 ml,"12,5 % vol.",97:-
Paul Sapin,Nr 2141,Frankrike,750 ml,"12,5 % vol.",99:-*
KWV Chardonnay,Nr 7055,Sydafrika,750 ml,13 % vol.,95:-
Chavin,Nr 2297,Frankrike,750 ml,"11,5 % vol.",89:-
Piconico Chardonnay,Nr 2296,Argentina,750 ml,"12,5 % vol.",89:-*
Fontana Candida,Nr 2410,Italien,750 ml,"12,5 % vol.",89:-
Diamant,Nr 2160,Cypern,750 ml,"11,5 % vol.",89:-
Grande Nuit,Nr 72649,Frankrike,750 ml,12 % vol.,95:-
3 Generations of Peace,Nr 2654,Sydafrika,750 ml,13 % vol.,89:-
Strangely South,Nr 2510,Australien,750 ml,11 % vol.,79:-
Moscato d'Asti,Nr 7925,Italien,750 ml,5 % vol.,99:-
Leth,Nr 2961,Österrike,375 ml,"12,5 % vol.",65:-
Lynx,Nr 4653,USA,375 ml,13 % vol.,65:-
Casa Clara,Nr 2124,Portugal,750 ml,"12,5 % vol.",99:-
Revenge of the Little Squid,Nr 57360,Tyskland,750 ml,"11,5 % vol.",79:-
Deep Roots,Nr 5802,Tyskland,750 ml,12 % vol.,99:-
Graševina,Nr 6405,Kroatien,750 ml,12 % vol.,89:-
Cosa Dolce,Nr 6217,Australien,750 ml,"11,5 % vol.",89:-*
Mulderbosch,Nr 2701,Sydafrika,750 ml,"13,5 % vol.",99:-
Moncaro,Nr 2433,Italien,750 ml,"12,5 % vol.",99:-
Blason de Bourgogne Mâcon-Villages,Nr 2295,Frankrike,375 ml,"12,5 % vol.",79:-
Vinistella,Nr 75922,Italien,750 ml,12 % vol.,89:-
Terrazze Della Luna,Nr 2107,Italien,750 ml,"12,5 % vol.",95:-
Pinot Gris,Nr 2899,Frankrike,375 ml,14 % vol.,75:-
Château Bonnet,Nr 4151,Frankrike,375 ml,12 % vol.,69:-
Casa Marrone,Nr 78554,Italien,750 ml,"14,5 % vol.",99:-
Mezzacorona,Nr 2412,Italien,750 ml,13 % vol.,99:-
CHILL OUT,Nr 55208,Italien,750 ml,13 % vol.,79:-
Indomita,Nr 2079,Chile,750 ml,"12,5 % vol.",75:-
Saint Clair Vicar's Choice,Nr 2516,Nya Zeeland,750 ml,"9,5 % vol.",99:-
Bitchy Blend,Nr 2605,Ungern,750 ml,"11,5 % vol.",79:-
Sangre de Toro,Nr 2713,Spanien,750 ml,"10,5 % vol.",79:-
Victoria,Nr 5340,Tyskland,375 ml,"8,5 % vol.",59:-
Hope,Nr 2682,Australien,750 ml,12 % vol.,99:-
Arc-en-Ciel,Nr 78590,Frankrike,1 000 ml,"12,5 % vol.",89:-
Savanha Tercet,Nr 11611,Sydafrika,750 ml,13 % vol.,79:-
Blue Nun,Nr 7952,Tyskland,750 ml,"8,5 % vol.",89:-
Colibri,Nr 6698,Frankrike,750 ml,"12,5 % vol.",78:-*
Fiore,Nr 20034,Chile,750 ml,"13,5 % vol.",79:-
Kung Fu Girl,Nr 2690,USA,375 ml,12 % vol.,59:-*
Gnarly Head,Nr 6381,USA,750 ml,"13,5 % vol.",99:-
Porta 6 Vinho Verde,Nr 2506,Portugal,750 ml,"9,5 % vol.",79:-
Casa Velha,Nr 5619,Portugal,750 ml,13 % vol.,99:-
Ruby Frizz Prosecco,Nr 4685,Italien,750 ml,11 % vol.,99:-
Catch & Release,Nr 55065,Tyskland,750 ml,"9,5 % vol.",79:-
Petite Faiblesse,Nr 5392,Frankrike,750 ml,"9,5 % vol.",99:-
Zuccardi,Nr 2706,Argentina,750 ml,"13,5 % vol.",99:-
Mitchelton,Nr 6397,Australien,750 ml,"12,5 % vol.",68:-*
McPherson,Nr 16445,Australien,375 ml,"12,5 % vol.",59:-
Reserved & Wild Organic,Nr 20032,Australien,750 ml,13 % vol.,91:-
Moncaro,Nr 6580,Italien,375 ml,13 % vol.,59:-
Chapel Hill,Nr 2903,Ungern,750 ml,12 % vol.,79:-
Kung Fu Girl,Nr 2690,USA,375 ml,12 % vol.,59:-
Lobita Loca,Nr 6493,Spanien,750 ml,"11,5 % vol.",79:-
Sauvignon Blanc de Lurton,Nr 4184,Frankrike,750 ml,12 % vol.,99:-
Victoria,Nr 5340,Tyskland,750 ml,"8,5 % vol.",59:-
Fontana Candida,Nr 2410,Italien,375 ml,"12,5 % vol.",49:-
Fleur du Cap,Nr 2015,Sydafrika,750 ml,"13,5 % vol.",79:-
Domaine Boyar,Nr 6710,Bulgarien,750 ml,"12,5 % vol.",69:-
Jacob's Creek,Nr 16434,Australien,187 ml,"11,9 % vol.",35:-
Claude Val,Nr 5552,Frankrike,750 ml,"12,5 % vol.",79:-
La Salle,Nr 2554,USA,750 ml,9 % vol.,55:-
Don Simon,Nr 53802,Spanien,750 ml,"11,5 % vol.",64:-
Gaia,Nr 2238,Argentina,750 ml,"13,5 % vol.",99:-
Chatå Tjohej,Nr 58725,Italien,750 ml,13 % vol.,99:-
Anakena,Nr 6571,Chile,750 ml,"12,5 % vol.",87:-*
Wolfgang,Nr 59722,Österrike,1 000 ml,12 % vol.,99:-
Roots Drostdy-Hof,Nr 12076,Sydafrika,750 ml,13 % vol.,89:-*
ART'S,Nr 57715,Frankrike,187 ml,"12,5 % vol.",33:-*
Spring Village,Nr 6803,USA,187 ml,"12,5 % vol.",31:-*
Casteloro,Nr 50080,Italien,750 ml,12 % vol.,69:-
Moncaro,Nr 6580,Italien,750 ml,13 % vol.,89:-
Lady,Nr 2579,Argentina,750 ml,13 % vol.,99:-
Albert Schoech,Nr 2135,Frankrike,750 ml,"12,5 % vol.",99:-
Pesce Bianco,Nr 57981,Italien,750 ml,"12,5 % vol.",99:-
Nashville Stories,Nr 55855,Frankrike,750 ml,12 % vol.,99:-
Pasqua Mucchietto,Nr 12438,Italien,750 ml,13 % vol.,99:-
Pasqua Mucchietto,Nr 12438,Italien,750 ml,13 % vol.,99:-
Mureda,Nr 51726,Spanien,750 ml,14 % vol.,99:-
Villa Valentina,Nr 75608,Italien,750 ml,13 % vol.,99:-
Mauro,Nr 32008,Italien,750 ml,14 % vol.,91:-
Tavernello Organico,Nr 79289,Italien,750 ml,12 % vol.,89:-
Chilcas,Nr 6697,Chile,375 ml,"13,5 % vol.",59:-
Castelforte,Nr 70815,Italien,750 ml,12 % vol.,69:-
Lupi Reali,Nr 2252,Italien,750 ml,12 % vol.,99:-
Trois Maisons,Nr 76469,Frankrike,750 ml,"12,5 % vol.",79:-
Lohas Viñedos,Nr 76145,Spanien,750 ml,"11,5 % vol.",89:-
Crotin,Nr 51273,Italien,750 ml,12 % vol.,69:-
Piccoli Poggi,Nr 76021,Italien,750 ml,13 % vol.,86:-
Montipagano,Nr 74236,Italien,750 ml,12 % vol.,99:-
Farmers Market,Nr 73117,Italien,750 ml,"13,5 % vol.",79:-
Ca'Rugate,Nr 55626,Italien,375 ml,12 % vol.,89:-
Tommolo Organic,Nr 76937,Italien,750 ml,"12,5 % vol.",79:-
Protocolo,Nr 71910,Spanien,750 ml,12 % vol.,99:-
Mureda,Nr 70082,Spanien,750 ml,13 % vol.,69:-
Bio Bio Bio Vino,Nr 78378,Italien,750 ml,12 % vol.,75:-
Ostras Pedrin,Nr 51805,Spanien,750 ml,13 % vol.,99:-
Filara Insolia,Nr 56419,Italien,750 ml,13 % vol.,99:-
Orvieto,Nr 2404,Italien,750 ml,12 % vol.,69:-
Palaios Escolha,Nr 2614,Portugal,750 ml,"12,5 % vol.",79:-
Château la Varière,Nr 2200,Frankrike,375 ml,"11,5 % vol.",99:-
Tyskt Lantvin,Nr 50622,Tyskland,1 000 ml,"8,5 % vol.",89:-
The Tattoo,Nr 55593,Tyskland,750 ml,12 % vol.,79:-
Jeanneret Big Fine Girl Riesling,Nr 2401,Australien,750 ml,13 % vol.,99:-
Carpinus,Nr 2679,Ungern,750 ml,"11,5 % vol.",99:-
Lynx,Nr 57896,USA,750 ml,12 % vol.,79:-
Ca' di Rajo,Nr 2148,Italien,750 ml,"12,5 % vol.",89:-
P.Lex,Nr 83575,Italien,750 ml,12 % vol.,59:-
Ca' di Rajo,Nr 2148,Italien,750 ml,"12,5 % vol.",89:-
Surcador,Nr 2758,Chile,750 ml,"12,5 % vol.",79:-
Lambrusco dell'Emilia,Nr 12434,Italien,750 ml,7 % vol.,79:-
Sagolika Söderköping,Nr 53283,Spanien,750 ml,"11,5 % vol.",89:-
Albert Schoech,Nr 55441,Frankrike,750 ml,"13,3 % vol.",79:-
Apes & Grapes,Nr 50752,Ungern,750 ml,7 % vol.,59:-
YOKO,Nr 52969,Ungern,750 ml,13 % vol.,99:-
Rosemount,Nr 6091,Australien,750 ml,10 % vol.,75:-
Terras do Cigarrón Godello,Nr 2346,Spanien,750 ml,"12,5 % vol.",69:-
Golden Year,Nr 56449,Frankrike,750 ml,"12,5 % vol.",99:-
Wynns,Nr 50208,Australien,750 ml,"13,5 % vol.",99:-
Gustave Lorentz,Nr 51246,Frankrike,750 ml,13 % vol.,99:-
KWV Cathedral Cellar,Nr 2321,Sydafrika,750 ml,"13,5 % vol.",79:-
Diemersdal,Nr 6349,Sydafrika,750 ml,13 % vol.,99:-
19 Crimes,Nr 72054,Australien,750 ml,13 % vol.,99:-
Falco,Nr 2277,Portugal,750 ml,"11,5 % vol.",91:-
Pezoules,Nr 72577,Grekland,750 ml,"13,5 % vol.",99:-
Retsina Malamatina,Nr 73786,Grekland,500 ml,11 % vol.,66:-
Pulenta,Nr 6004,Argentina,750 ml,13 % vol.,79:-
Dr Faust,Nr 5923,Tyskland,750 ml,"8,5 % vol.",69:-
Paulita,Nr 72312,Chile,375 ml,"11,5 % vol.",55:-
Ohh,Nr 70981,Frankrike,187 ml,"12,5 % vol.",25:-
Tommasi Adorato,Nr 2147,Italien,375 ml,13 % vol.,73:-
Casas Patronales,Nr 51757,Chile,750 ml,13 % vol.,89:-
Viña Maipo,Nr 54318,Chile,750 ml,11 % vol.,59:-
Silverboom,Nr 51953,Sydafrika,750 ml,"12,5 % vol.",99:-
Max Mann,Nr 75081,Tyskland,750 ml,"11,5 % vol.",85:-
McPherson,Nr 16445,Australien,750 ml,"12,5 % vol.",99:-
Marqués de Cáceres,Nr 57993,Spanien,375 ml,"12,5 % vol.",69:-
The Wolftrap,Nr 70938,Sydafrika,750 ml,"13,5 % vol.",89:-
JP Chenet,Nr 53246,Frankrike,750 ml,11 % vol.,85:-
Marques del Turia,Nr 57658,Spanien,750 ml,"11,5 % vol.",71:-
Porcupine Ridge,Nr 72265,Sydafrika,750 ml,"12,5 % vol.",99:-
Schiste & Granite,Nr 57909,Frankrike,750 ml,13 % vol.,99:-
MÁS QUE 2,Nr 79980,Spanien,750 ml,"12,5 % vol.",99:-
Kein Name,Nr 79299,Tyskland,750 ml,12 % vol.,89:-
Kein Name,Nr 78501,Österrike,750 ml,"12,5 % vol.",99:-
Les Petites Jamelles,Nr 78365,Frankrike,750 ml,"12,5 % vol.",94:-
Swartland,Nr 76302,Sydafrika,750 ml,13 % vol.,99:-
Gran Maestro,Nr 56260,Italien,750 ml,"13,5 % vol.",79:-
Santa Helena,Nr 56607,Chile,750 ml,12 % vol.,75:-
Faustino VII,Nr 50215,Spanien,187 ml,"11,5 % vol.",32:-
Lungarotti,Nr 50903,Italien,750 ml,12 % vol.,95:-
Meyer-Fonné,Nr 51195,Frankrike,750 ml,"13,5 % vol.",99:-
Domäne Wachau,Nr 56639,Österrike,375 ml,12 % vol.,85:-
Castelo Rodrigo,Nr 56845,Portugal,750 ml,13 % vol.,86:-
Silverboom,Nr 56858,Sydafrika,750 ml,14 % vol.,99:-
Claudio Bianco,Nr 83252,Italien,750 ml,13 % vol.,81:-
Eugen Altschuh,Nr 53755,Tyskland,750 ml,"12,5 % vol.",99:-
Marqués de Cáceres,Nr 54029,Spanien,750 ml,"13,5 % vol.",99:-
La Bestia,Nr 54224,Italien,750 ml,"12,5 % vol.",99:-
Mont-Redon,Nr 2813,Frankrike,375 ml,"13,5 % vol.",89:-
Hill & Dale,Nr 81013,Sydafrika,750 ml,13 % vol.,89:-
Trapiche Vineyards,Nr 71188,Argentina,750 ml,"12,5 % vol.",94:-
Rubin,Nr 73564,Serbien,750 ml,"11,5 % vol.",89:-
Rubin,Nr 70858,Serbien,750 ml,"13,5 % vol.",89:-
Rubin,Nr 72547,Serbien,750 ml,14 % vol.,89:-
Rubin,Nr 78617,Serbien,750 ml,11 % vol.,89:-
Camera,Nr 79402,Italien,750 ml,12 % vol.,89:-
Las Moras Love,Nr 75997,Argentina,750 ml,13 % vol.,99:-
Tommasi Bosco del Gal,Nr 76568,Italien,750 ml,12 % vol.,99:-
Da Luca,Nr 75526,Italien,750 ml,"12,5 % vol.",94:-
Hardys Stamp,Nr 70880,Australien,187 ml,13 % vol.,42:-
The Wanted Chard,Nr 74335,Italien,750 ml,13 % vol.,89:-
Brand's Laira,Nr 71779,Australien,750 ml,13 % vol.,79:-
Retsina Malamatina,Nr 73136,Grekland,250 ml,11 % vol.,39:-
Finca Las Moras,Nr 75694,Argentina,750 ml,"12,5 % vol.",79:-
Saint Clair,Nr 75698,Nya Zeeland,375 ml,13 % vol.,59:-
Cadia,Nr 74396,Italien,750 ml,12 % vol.,99:-
Morador,Nr 6017,Spanien,750 ml,"13,5 % vol.",99:-
Letargo Rioja Blanco,Nr 2533,Spanien,750 ml,"12,5 % vol.",89:-
Bergerie de la Bastide,Nr 72865,Frankrike,750 ml,12 % vol.,99:-
Camina,Nr 74135,Spanien,750 ml,"11,5 % vol.",79:-
Hillside Valley,Nr 74297,USA,750 ml,12 % vol.,89:-
Dão,Nr 76401,Portugal,750 ml,13 % vol.,69:-
Kechribari,Nr 70257,Grekland,500 ml,"11,5 % vol.",79:-
Gato Negro,Nr 7623,Chile,750 ml,12 % vol.,65:-
Chablis,Nr 79056,Frankrike,375 ml,"12,5 % vol.",90:-
Nivei Blanco,Nr 2184,Spanien,750 ml,13 % vol.,89:-
Delas La Pastourelle,Nr 75719,Frankrike,375 ml,15 % vol.,99:-
La Croix St Pierre,Nr 55989,Frankrike,750 ml,"12,5 % vol.",99:-
Nuviana,Nr 86143,Spanien,750 ml,12 % vol.,89:-
Santa Carolina,Nr 73626,Chile,750 ml,13 % vol.,75:-
P,Nr 70483,Italien,750 ml,"12,5 % vol.",95:-
Rawson's Retreat,Nr 6941,Australien,750 ml,12 % vol.,89:-
Schmetterling,Nr 72637,Tyskland,750 ml,"8,5 % vol.",70:-
Schmetterling,Nr 72074,Tyskland,750 ml,10 % vol.,80:-
Carta Vieja,Nr 4597,Chile,750 ml,"12,5 % vol.",79:-
Fat Bastard,Nr 2115,Frankrike,750 ml,13 % vol.,59:-
Barefoot,Nr 79168,USA,750 ml,"12,5 % vol.",89:-
Borgo San Lorenzo,Nr 74514,Italien,750 ml,13 % vol.,89:-
Casalforte Pinot Grigio,Nr 70188,Italien,750 ml,"12,5 % vol.",99:-
The Per Gessle Selection,Nr 71259,Frankrike,750 ml,12 % vol.,99:-
JP Chenet,Nr 74376,Frankrike,750 ml,"11,5 % vol.",85:-
Pavillion,Nr 70108,Sydafrika,750 ml,"12,5 % vol.",89:-
Moscato d'Asti,Nr 76640,Italien,375 ml,5 % vol.,69:-
