name,art_nr,country,volume,alc_vol,price
Allesverloren,Nr 75986,Sydafrika,750 ml,13 % vol.,119:-
Boulder Bank,Nr 6367,Nya Zeeland,750 ml,13 % vol.,119:-
Kleine Zalze,Nr 20035,Sydafrika,750 ml,13 % vol.,119:-
Groh Organic,Nr 5551,Tyskland,750 ml,"12,5 % vol.",129:-
Gardo & Morris,Nr 6339,Nya Zeeland,750 ml,13 % vol.,126:-
Riesling Returns,Nr 72859,Tyskland,750 ml,12 % vol.,132:-
Domäne Wachau,Nr 4318,Österrike,750 ml,"12,5 % vol.",125:-
Meinklang Naken,Nr 70361,Österrike,750 ml,11 % vol.,129:-
La Gascogne par Alain Brumont,Nr 2882,Frankrike,750 ml,"12,5 % vol.",109:-
Coteaux Bourguignons,Nr 5374,Frankrike,750 ml,"12,5 % vol.",119:-
Héritages Côtes du Rhône Blanc,Nr 2866,Frankrike,750 ml,"13,5 % vol.",129:-
Leth,Nr 76570,Österrike,750 ml,13 % vol.,129:-
Ruppertsberger,Nr 57428,Tyskland,750 ml,"13,5 % vol.",119:-
Soalheiro,Nr 74935,Portugal,750 ml,"12,5 % vol.",139:-
Rooted Winemaker's Selection,Nr 4699,Sydafrika,750 ml,14 % vol.,129:-
Blue Eye,Nr 4694,Australien,750 ml,13 % vol.,109:-
Domaene Gobelsburg,Nr 2775,Österrike,750 ml,"12,5 % vol.",119:-
Petite Orange,Nr 55206,Frankrike,750 ml,14 % vol.,109:-
Bourgogne Les Murelles,Nr 5837,Frankrike,375 ml,"12,5 % vol.",109:-
Reichsrat von Buhl,Nr 72093,Tyskland,750 ml,12 % vol.,139:-
Calvet,Nr 4029,Frankrike,375 ml,"12,5 % vol.",129:-
Von Winning,Nr 79393,Tyskland,750 ml,"11,5 % vol.",125:-
Zecci,Nr 2478,Italien,750 ml,"14,5 % vol.",119:-
The Butcher,Nr 71739,Österrike,750 ml,"12,5 % vol.",139:-
Brognoligo Soave Classico,Nr 24002,Italien,750 ml,"13,5 % vol.",129:-
Temjanika Luda Mara,Nr 93398,Nordmakedonien,750 ml,12 % vol.,129:-
Kir-Yianni,Nr 2338,Grekland,750 ml,"13,5 % vol.",109:-
Mont-Redon,Nr 2813,Frankrike,750 ml,13 % vol.,125:-
Gabriel Meffre,Nr 74993,Frankrike,750 ml,13 % vol.,115:-
Chablis,Nr 7143,Frankrike,375 ml,12 % vol.,109:-
Assyrtiko,Nr 92281,Grekland,750 ml,"13,5 % vol.",139:-
Kakhuri,Nr 2051,Georgien,750 ml,13 % vol.,109:-
Amber One,Nr 78514,Italien,750 ml,13 % vol.,136:-
Gérard Bertrand,Nr 79175,Frankrike,750 ml,"12,5 % vol.",119:-
Boschendal,Nr 6299,Sydafrika,750 ml,"13,5 % vol.",129:-
Maison Robert Olivier,Nr 74081,Frankrike,750 ml,13 % vol.,129:-
Gardo Morris,Nr 2125,Nya Zeeland,375 ml,"12,5 % vol.",125:-
Wiener Gemischter Satz,Nr 2515,Österrike,750 ml,"12,5 % vol.",129:-
Bourgogne Chardonnay,Nr 74613,Frankrike,750 ml,"12,5 % vol.",129:-
YOKO,Nr 52967,Tyskland,750 ml,12 % vol.,129:-
Terroir Sauvage,Nr 53098,Frankrike,750 ml,14 % vol.,139:-
Hunter's,Nr 2480,Nya Zeeland,750 ml,12 % vol.,109:-
Stoneleigh Wild Valley,Nr 2529,Nya Zeeland,750 ml,13 % vol.,137:-
Satellite,Nr 6200,Nya Zeeland,750 ml,"12,5 % vol.",115:-
Antxiola,Nr 2618,Spanien,750 ml,"11,5 % vol.",119:-
Bourgogne Blanc Jurassique,Nr 5688,Frankrike,750 ml,"12,5 % vol.",139:-
Tareq Taylor,Nr 56304,Tyskland,750 ml,12 % vol.,139:-
Picpoul de Pinet,Nr 2588,Frankrike,750 ml,13 % vol.,119:-
Nittnaus Beerenauslese,Nr 2959,Österrike,375 ml,10 % vol.,124:-
Vidiano,Nr 4692,Grekland,750 ml,13 % vol.,129:-
Earth Garden,Nr 2396,Nya Zeeland,750 ml,"13,5 % vol.",129:-
Château Grillon,Nr 4115,Frankrike,375 ml,"13,5 % vol.",129:-
Primo Bianco,Nr 2575,Italien,750 ml,13 % vol.,119:-
Joaquin Rebolledo,Nr 2553,Spanien,750 ml,13 % vol.,129:-
Harry,Nr 35845,EU,750 ml,15 % vol.,119:-
Dveri-Pax,Nr 2617,Slovenien,750 ml,"12,5 % vol.",129:-
Rudu Vitt,Nr 38185,Sverige,375 ml,"11,5 % vol.",128:-
Bourgogne Aligoté,Nr 51929,Frankrike,750 ml,12 % vol.,129:-
GW :s Riesling,Nr 59664,Tyskland,750 ml,12 % vol.,119:-
Matua,Nr 3031,Nya Zeeland,750 ml,"13,5 % vol.",109:-
Mulderbosch,Nr 75391,Sydafrika,750 ml,13 % vol.,129:-
Steininger Kamptal,Nr 74574,Österrike,750 ml,"12,5 % vol.",129:-
Steininger Kamptal,Nr 74366,Österrike,750 ml,13 % vol.,129:-
Regalia Arinto,Nr 2425,Portugal,750 ml,"12,5 % vol.",119:-
Castel Mimi,Nr 2691,Moldavien,750 ml,13 % vol.,109:-
Meinklang,Nr 52685,Österrike,750 ml,11 % vol.,119:-
Myth,Nr 50876,Italien,750 ml,"12,5 % vol.",119:-
Sauska,Nr 2055,Ungern,750 ml,13 % vol.,129:-
Chardonnay,Nr 2797,Frankrike,750 ml,"12,5 % vol.",130:-
Kleine Zalze Vineyard Selection,Nr 2131,Sydafrika,750 ml,13 % vol.,139:-
Miss Li,Nr 51008,Tyskland,750 ml,12 % vol.,119:-
Alter,Nr 2624,Spanien,750 ml,"12,5 % vol.",119:-
Big Bossy Jim,Nr 50137,USA,1 500 ml,"12,5 % vol.",109:-*
Vietti,Nr 78971,Italien,375 ml,14 % vol.,120:-
Feskekörka,Nr 56681,Portugal,750 ml,12 % vol.,129:-
Charisma,Nr 80167,Italien,750 ml,"12,5 % vol.",129:-
Turckheim Pinot Blanc Organic,Nr 1002,Frankrike,750 ml,13 % vol.,129:-
Adega de Monção,Nr 53917,Portugal,750 ml,12 % vol.,129:-
Masi Levarìe,Nr 6997,Italien,750 ml,12 % vol.,109:-
Parajes Macabeo Orange,Nr 59636,Spanien,750 ml,12 % vol.,129:-
Bricco Quaglia,Nr 76189,Italien,375 ml,5 % vol.,119:-
Jonty's Ducks,Nr 2950,Sydafrika,750 ml,"13,5 % vol.",139:-
Parajes,Nr 59634,Spanien,750 ml,12 % vol.,129:-
Pra Soave,Nr 59798,Italien,750 ml,12 % vol.,139:-
Chavin,Nr 50862,Frankrike,750 ml,13 % vol.,119:-
Tollo Pecorino,Nr 51137,Italien,750 ml,13 % vol.,139:-
The Stump Jump,Nr 2307,Australien,750 ml,"11,5 % vol.",119:-
Aphros Loureiro,Nr 3932,Portugal,750 ml,11 % vol.,139:-
Marques de Riscal,Nr 75612,Spanien,750 ml,"12,5 % vol.",139:-
Cono Sur,Nr 71820,Chile,750 ml,"12,5 % vol.",109:-
Beneit blanca,Nr 52820,Spanien,750 ml,"13,5 % vol.",106:-
Le Piaole,Nr 52777,Italien,750 ml,"12,5 % vol.",129:-
Humo Blanco Edition Limitada,Nr 54264,Chile,750 ml,"13,5 % vol.",139:-
Humo Blanco,Nr 56318,Chile,750 ml,"13,5 % vol.",139:-
Mas Janeil,Nr 50491,Frankrike,750 ml,"13,5 % vol.",129:-
Tenute Nicosia,Nr 56817,Italien,750 ml,13 % vol.,129:-
The Money Spider,Nr 52027,Australien,750 ml,14 % vol.,139:-
St. Antony Rotschiefer,Nr 52079,Tyskland,750 ml,12 % vol.,139:-
St Antony,Nr 52103,Tyskland,750 ml,"11,5 % vol.",139:-
Campo dei Fichi,Nr 52846,Italien,750 ml,13 % vol.,129:-
Reyneke Organic,Nr 57954,Sydafrika,750 ml,"13,5 % vol.",139:-
Veramonte,Nr 78243,Chile,750 ml,"13,5 % vol.",129:-
Hoffmann Simon,Nr 81377,Tyskland,750 ml,"11,5 % vol.",139:-
Domaine Andre-Berthet-Rayne,Nr 55909,Frankrike,750 ml,14 % vol.,139:-
Les Fumées Blanches,Nr 56056,Frankrike,750 ml,"11,5 % vol.",129:-
Terreno,Nr 56082,Italien,750 ml,"12,5 % vol.",121:-
AntoNinoVino,Nr 53835,Italien,750 ml,"12,5 % vol.",138:-
Vidilla,Nr 54143,Spanien,750 ml,13 % vol.,129:-
Piano Maltese,Nr 53053,Italien,750 ml,"12,5 % vol.",139:-
5 Wingert Riesling,Nr 71076,Tyskland,750 ml,"11,5 % vol.",134:-
5 Wingert,Nr 74124,Tyskland,750 ml,12 % vol.,134:-
Parés Baltà,Nr 70897,Spanien,750 ml,"11,5 % vol.",139:-
Nederburg,Nr 5401,Sydafrika,750 ml,"12,5 % vol.",109:-
Nadal X,Nr 74678,Spanien,750 ml,13 % vol.,130:-
Cochon Volant,Nr 75502,Frankrike,750 ml,12 % vol.,129:-
Serin,Nr 75637,Italien,750 ml,13 % vol.,139:-
Pardas,Nr 74750,Spanien,750 ml,"13,5 % vol.",129:-
Paul Jaboulet,Nr 70005,Frankrike,750 ml,"13,5 % vol.",129:-
FM,Nr 5844,Tyskland,750 ml,11 % vol.,119:-
Krugscher Hof,Nr 72449,Tyskland,750 ml,"12,5 % vol.",129:-
Cave de Turckheim,Nr 72585,Frankrike,750 ml,"12,5 % vol.",139:-
Auzells,Nr 79530,Spanien,750 ml,13 % vol.,135:-
Zensa Fiano,Nr 70133,Italien,750 ml,"12,5 % vol.",109:-
Urbanihof,Nr 72211,Österrike,750 ml,13 % vol.,139:-
Masi Passo Blanco,Nr 74070,Argentina,750 ml,"12,5 % vol.",129:-
Humo Blanco Edition Limitada,Nr 54264,Chile,750 ml,"13,5 % vol.",139:-
Humo Blanco,Nr 56318,Chile,750 ml,"13,5 % vol.",139:-
Mas Janeil,Nr 50491,Frankrike,750 ml,"13,5 % vol.",129:-
Tenute Nicosia,Nr 56817,Italien,750 ml,13 % vol.,129:-
Le Piaole,Nr 52777,Italien,750 ml,"12,5 % vol.",129:-
Beneit blanca,Nr 52820,Spanien,750 ml,"13,5 % vol.",106:-
Pasqua,Nr 79363,Italien,750 ml,11 % vol.,109:-
Calles Riesling,Nr 72153,Tyskland,750 ml,"11,5 % vol.",129:-
Domaene Gobelsburg,Nr 6287,Österrike,750 ml,13 % vol.,139:-
Sant'ilia,Nr 2189,Bulgarien,750 ml,13 % vol.,115:-
Waldschütz,Nr 2029,Österrike,750 ml,"12,5 % vol.",129:-
Provam,Nr 6425,Portugal,750 ml,13 % vol.,109:-
Leyda Single Vineyard,Nr 51906,Chile,750 ml,13 % vol.,139:-
Weingut Sutter,Nr 78355,Österrike,750 ml,"12,5 % vol.",124:-
Tissot & Potel,Nr 56945,Frankrike,750 ml,13 % vol.,137:-
Enzo Bartoli,Nr 76377,Italien,750 ml,12 % vol.,119:-
Lat 42,Nr 50249,Spanien,750 ml,"12,5 % vol.",109:-
Robert Mondavi,Nr 2746,USA,750 ml,"13,5 % vol.",109:-
Deidesheimer Herrgottsacker,Nr 5042,Tyskland,750 ml,"10,5 % vol.",125:-
Oropasso,Nr 79195,Italien,750 ml,13 % vol.,129:-
Dark Horse,Nr 72487,USA,750 ml,"14,5 % vol.",109:-
Moncucco,Nr 79132,Italien,375 ml,"5,5 % vol.",129:-
Château du Trignon,Nr 52248,Frankrike,750 ml,"13,5 % vol.",139:-
Saint Clair,Nr 3577,Nya Zeeland,750 ml,13 % vol.,129:-
Stellenbosch,Nr 58001,Sydafrika,750 ml,13 % vol.,139:-
Even & Odd,Nr 73523,Tyskland,750 ml,12 % vol.,109:-
Demorgenzon Dmz,Nr 2742,Sydafrika,750 ml,14 % vol.,129:-
Wairau River,Nr 54870,Nya Zeeland,750 ml,"13,5 % vol.",139:-
Sancerre,Nr 55109,Frankrike,375 ml,"13,5 % vol.",129:-
Voga,Nr 56157,Italien,750 ml,12 % vol.,119:-
Les Fumées Blanches,Nr 56309,Frankrike,750 ml,"11,5 % vol.",129:-
Pasqua,Nr 50675,Italien,750 ml,13 % vol.,119:-
Bourgogne Chardonnay,Nr 51091,Frankrike,750 ml,13 % vol.,125:-
Ruta 49,Nr 51289,Spanien,750 ml,13 % vol.,131:-
Chablis,Nr 51549,Frankrike,375 ml,"12,5 % vol.",139:-
Vale Da Vida,Nr 57247,Portugal,750 ml,13 % vol.,112:-
Wena,Nr 53480,Chile,750 ml,"12,5 % vol.",119:-
Jurançon,Nr 4127,Frankrike,375 ml,"12,5 % vol.",103:-
Dopff & Irion,Nr 2173,Frankrike,750 ml,"12,5 % vol.",139:-
Akratos,Nr 73244,Grekland,750 ml,12 % vol.,120:-
Domaine du Tariquet,Nr 77646,Frankrike,750 ml,"10,5 % vol.",125:-
Tabalí,Nr 81293,Chile,750 ml,13 % vol.,105:-
Hoya de Cadenas,Nr 72943,Spanien,750 ml,12 % vol.,129:-
Soalheiro,Nr 78068,Portugal,750 ml,"11,5 % vol.",109:-
Moncucco,Nr 79132,Italien,375 ml,"5,5 % vol.",129:-
Oropasso,Nr 79195,Italien,750 ml,13 % vol.,129:-
Dark Horse,Nr 72487,USA,750 ml,"14,5 % vol.",109:-
The White Viognier,Nr 72714,Australien,750 ml,"12,5 % vol.",109:-
Stoneleigh,Nr 71657,Nya Zeeland,750 ml,14 % vol.,129:-
Hubert Beck,Nr 4592,Frankrike,750 ml,"13,5 % vol.",139:-
Dr L Riesling Kabinett,Nr 5369,Tyskland,750 ml,8 % vol.,139:-
Joel Delaunay Le Grand Ballon,Nr 75280,Frankrike,750 ml,12 % vol.,119:-
Viña Olabarri,Nr 51018,Spanien,750 ml,13 % vol.,119:-
Jacob's Creek,Nr 74624,Australien,750 ml,"10,5 % vol.",133:-
Why Not,Nr 51504,Frankrike,750 ml,13 % vol.,129:-
Mandrarossa Fiano,Nr 53592,Italien,750 ml,"12,5 % vol.",139:-
Aragosta,Nr 51552,Italien,750 ml,13 % vol.,109:-
Weingut Klieber,Nr 52868,Tyskland,750 ml,12 % vol.,129:-
Reserve de Marande,Nr 50980,Frankrike,750 ml,"11,5 % vol.",115:-
Casas Patronales,Nr 51354,Chile,750 ml,13 % vol.,119:-
Casas Patronales,Nr 54141,Chile,750 ml,"13,5 % vol.",119:-
White Artisan,Nr 50345,Rumänien,750 ml,13 % vol.,126:-
Macedon,Nr 56601,Nordmakedonien,750 ml,13 % vol.,130:-
Roncier,Nr 55729,Frankrike,750 ml,11 % vol.,109:-
Fritz Walter,Nr 51108,Tyskland,750 ml,"12,5 % vol.",119:-
Gustave Lorentz,Nr 85258,Frankrike,750 ml,14 % vol.,135:-
Aulente,Nr 75018,Italien,750 ml,"12,5 % vol.",132:-
Henri Bourgeois,Nr 56344,Frankrike,750 ml,13 % vol.,135:-
Errazuriz,Nr 75039,Chile,375 ml,"11,5 % vol.",109:-
Les Hauts de Janeil,Nr 51794,Frankrike,750 ml,13 % vol.,109:-
Maison Barboulot,Nr 53726,Frankrike,750 ml,"12,5 % vol.",119:-
Tsinandali,Nr 52294,Georgien,750 ml,12 % vol.,120:-
Menade,Nr 52966,Spanien,750 ml,13 % vol.,139:-
Deseu,Nr 56116,Spanien,750 ml,"12,5 % vol.",137:-
Le Courier,Nr 51976,Sydafrika,750 ml,13 % vol.,119:-
La Cuvée,Nr 56266,Frankrike,750 ml,13 % vol.,139:-
Thomas Schmitt Private Collection,Nr 54556,Tyskland,750 ml,"7,5 % vol.",134:-
Louis Max & David Duband,Nr 54874,Frankrike,750 ml,"13,5 % vol.",139:-
Forager,Nr 54170,Sydafrika,750 ml,14 % vol.,109:-
Sartarelli,Nr 59197,Italien,750 ml,13 % vol.,129:-
Murganheira,Nr 59207,Portugal,750 ml,"12,5 % vol.",118:-
Domaine De La Chaise,Nr 59639,Frankrike,750 ml,"13,5 % vol.",129:-
Thomas Schmitt,Nr 56315,Tyskland,750 ml,"11,5 % vol.",129:-
Quatre Tours,Nr 56871,Frankrike,750 ml,13 % vol.,139:-
Abbotts & Delaunay,Nr 51813,Frankrike,750 ml,13 % vol.,129:-
Esprit Blanc,Nr 53378,Frankrike,750 ml,13 % vol.,109:89
Aveleda Fonte,Nr 56224,Portugal,750 ml,"9,5 % vol.",109:-
Château Le Roc,Nr 57546,Frankrike,750 ml,11 % vol.,139:-
Vitaurea,Nr 57509,Italien,750 ml,13 % vol.,109:-
Sankt Anna,Nr 55361,Tyskland,750 ml,12 % vol.,139:-
Chateau Ste Michelle,Nr 54233,USA,750 ml,"13,5 % vol.",119:-
Diemersfontein,Nr 51683,Sydafrika,750 ml,"12,5 % vol.",119:-
Winzer Krems,Nr 51727,Österrike,750 ml,"12,5 % vol.",119:-
Suffrene,Nr 51876,Frankrike,750 ml,"13,5 % vol.",139:-
Les Côtilles,Nr 52036,Frankrike,750 ml,13 % vol.,135:-
Coldigrotta,Nr 52115,Italien,750 ml,12 % vol.,120:-
Agoreira,Nr 52617,Spanien,750 ml,"13,5 % vol.",138:-
Carallàn,Nr 52613,Spanien,750 ml,13 % vol.,128:-
Quinta do Côtto,Nr 52908,Portugal,750 ml,12 % vol.,115:-
Vionta,Nr 53016,Spanien,750 ml,13 % vol.,119:-
Vila Boa,Nr 53027,Portugal,750 ml,"11,5 % vol.",121:-
Montresor,Nr 58468,Italien,750 ml,"12,5 % vol.",109:-
The Hermit Crab,Nr 6340,Australien,750 ml,"13,5 % vol.",129:-
Danie de Wet,Nr 50606,Sydafrika,750 ml,13 % vol.,139:-
Sandahl,Nr 50747,Ungern,750 ml,13 % vol.,120:-
Chãteau du Trignon,Nr 52235,Frankrike,750 ml,"12,5 % vol.",139:-
Jacob's Creek,Nr 83987,Australien,750 ml,13 % vol.,133:-
Marcel Martin,Nr 58894,Frankrike,750 ml,"11,5 % vol.",139:-
Guadalupe,Nr 59714,Portugal,750 ml,"12,5 % vol.",119:-
Les Cépages Préservés,Nr 50350,Frankrike,750 ml,13 % vol.,119:-
Buffalo Ridge,Nr 58286,USA,750 ml,13 % vol.,109:-
Lundén,Nr 58314,Tyskland,750 ml,"11,5 % vol.",139:-
Soave,Nr 58380,Italien,750 ml,"12,5 % vol.",139:-
La Vieille Ferme,Nr 88431,Frankrike,750 ml,13 % vol.,109:-
Franschhoek cellar,Nr 57499,Sydafrika,750 ml,13 % vol.,125:-
Domìni Veneti,Nr 57502,Italien,750 ml,"12,5 % vol.",129:-
Catarratto,Nr 57712,Italien,750 ml,"12,5 % vol.",109:-
Buscareto,Nr 57727,Italien,750 ml,"12,5 % vol.",129:-
Tenuta Cocci Grifoni,Nr 57743,Italien,750 ml,13 % vol.,135:-
M.Chapoutier,Nr 57751,Frankrike,750 ml,13 % vol.,109:-
Tenuta Cocci Grifoni,Nr 57759,Italien,750 ml,13 % vol.,135:-
Real Agrado,Nr 57779,Spanien,750 ml,13 % vol.,109:-
Mingorra,Nr 57805,Portugal,750 ml,"12,5 % vol.",130:-
Señorío de Bocos,Nr 57830,Spanien,750 ml,"13,5 % vol.",120:-
Cicada,Nr 57845,Frankrike,750 ml,13 % vol.,135:-
Betaneli,Nr 57912,Georgien,750 ml,12 % vol.,125:-
Quinta da Calcada,Nr 58034,Portugal,750 ml,"13,5 % vol.",139:-
Franschhoek Cellar,Nr 58062,Sydafrika,750 ml,13 % vol.,125:-
Asorei,Nr 78989,Spanien,750 ml,13 % vol.,139:-
Château Paradis,Nr 78832,Frankrike,750 ml,"13,5 % vol.",129:-
Les Jamelles,Nr 72857,Frankrike,750 ml,"12,5 % vol.",138:-
Les Jamelles,Nr 77601,Frankrike,750 ml,"13,5 % vol.",114:-
River Sisters,Nr 71776,Ungern,750 ml,"12,5 % vol.",110:-
Freixenet,Nr 71603,Italien,750 ml,"11,5 % vol.",119:-
Krstac,Nr 74733,Montenegro,750 ml,13 % vol.,130:-
Ripa delle Mandorle,Nr 72309,Italien,750 ml,"12,5 % vol.",132:-
Bardos,Nr 76723,Spanien,750 ml,13 % vol.,124:-
Paul Beaudet,Nr 79078,Frankrike,750 ml,13 % vol.,109:-
Miles Mossop,Nr 75011,Sydafrika,750 ml,"13,5 % vol.",119:-
Bayanegra,Nr 71530,Spanien,750 ml,13 % vol.,105:-
Terre Magre,Nr 71473,Italien,750 ml,13 % vol.,139:-
Terre Magre,Nr 75348,Italien,750 ml,13 % vol.,139:-
Demarie,Nr 78757,Italien,750 ml,13 % vol.,139:-
Mary Taylor,Nr 76313,Frankrike,750 ml,12 % vol.,129:-
Winzer Krems,Nr 75200,Österrike,750 ml,13 % vol.,139:-
Mary Taylor,Nr 74287,Frankrike,750 ml,"11,5 % vol.",139:-
Gomez Cruzado,Nr 78955,Spanien,750 ml,"13,5 % vol.",139:-
Bayede,Nr 87754,Sydafrika,750 ml,13 % vol.,129:-
Cune Monopole,Nr 84162,Spanien,750 ml,13 % vol.,124:-
Cune,Nr 80147,Spanien,750 ml,13 % vol.,124:-
Folgorosa,Nr 54554,Portugal,750 ml,"12,5 % vol.",119:-
DAISI,Nr 54667,Georgien,750 ml,13 % vol.,135:-
Tsinandali Betaneli,Nr 54735,Georgien,750 ml,"11,5 % vol.",105:-
Villa Alvor,Nr 54764,Portugal,750 ml,"12,5 % vol.",119:-
Aveleda Loureiro,Nr 54793,Portugal,750 ml,"11,5 % vol.",115:-
Wairau River,Nr 54869,Nya Zeeland,750 ml,13 % vol.,139:-
Dolina,Nr 55007,Serbien och Montenegro,750 ml,13 % vol.,115:-
Rånäs Slott,Nr 55408,Italien,750 ml,13 % vol.,129:-
Idilliaco,Nr 56053,Italien,750 ml,13 % vol.,138:-
Van Ardi,Nr 70222,Armenien,750 ml,"13,5 % vol.",139:-
The Dalmatian Dog,Nr 56609,Kroatien,750 ml,"12,5 % vol.",129:-
Tenute Lunelli,Nr 50146,Italien,750 ml,12 % vol.,139:-
Bobal,Nr 50252,Spanien,750 ml,12 % vol.,129:-
River Delta,Nr 50611,Nya Zeeland,750 ml,"12,5 % vol.",109:-
Katie Jones,Nr 51231,Frankrike,750 ml,13 % vol.,119:-
Tushpa,Nr 51302,Armenien,750 ml,"13,5 % vol.",139:-
Lungarotti,Nr 51322,Italien,750 ml,12 % vol.,129:-
Mar de viñas,Nr 51333,Spanien,750 ml,13 % vol.,139:-
Locatour,Nr 56642,USA,750 ml,"13,5 % vol.",119:-
Les Cépages,Nr 56679,Frankrike,750 ml,12 % vol.,119:-
Franschhoek Cellar,Nr 57116,Sydafrika,750 ml,"13,5 % vol.",125:-
Retsina Cambas,Nr 82524,Grekland,750 ml,"11,5 % vol.",114:-
Silbón,Nr 57257,Spanien,750 ml,13 % vol.,128:-
Bico Amarelo,Nr 53678,Portugal,750 ml,"11,5 % vol.",135:-
Heinz Eifel QD,Nr 53693,Tyskland,750 ml,"12,5 % vol.",129:-
Corte Giara,Nr 53827,Italien,750 ml,"12,5 % vol.",129:-
Robert Weil,Nr 54327,Tyskland,750 ml,12 % vol.,139:-
