name,art_nr,country,volume,alc_vol,price
Vittoria,Nr 53306,Italien,750 ml,15 % vol.,358:-
Marzemino Garda,Nr 50257,Italien,750 ml,13 % vol.,322:-
Fontanabianca,Nr 52380,Italien,750 ml,14 % vol.,329:-
Casas Patronales,Nr 51319,Chile,750 ml,14 % vol.,349:-
Villabella,Nr 74846,Italien,750 ml,15 % vol.,349:-
Barbaresco,Nr 53650,Italien,750 ml,"14,5 % vol.",359:-
Ch Beau-Site Haut-Vignoble,Nr 53376,Frankrike,750 ml,"13,5 % vol.",339:-
Ghiga Barbera D'Asti Superiore,Nr 51087,Italien,750 ml,14 % vol.,349:-
Domaine de Chevillard Mondeuse,Nr 54908,Frankrike,750 ml,12 % vol.,339:-
Trus,Nr 52804,Spanien,750 ml,15 % vol.,349:-
Montefalco Sagrantino,Nr 54175,Italien,750 ml,"14,5 % vol.",329:-
Maxime Magnon,Nr 53430,Frankrike,750 ml,"13,5 % vol.",359:-
Valfaccenda,Nr 55847,Italien,750 ml,"13,5 % vol.",319:-
Pinot Noir,Nr 53964,Ungern,750 ml,"14,5 % vol.",326:-
Weingut Bernhart,Nr 50217,Tyskland,750 ml,13 % vol.,309:-
Camí de la Mina,Nr 53788,Spanien,750 ml,14 % vol.,346:-
Bourgogne Rouge,Nr 55026,Frankrike,750 ml,13 % vol.,349:-
Cuvée C,Nr 55991,Frankrike,750 ml,"13,5 % vol.",359:-
Lacino,Nr 53185,Italien,750 ml,"13,5 % vol.",317:-
Louis Max,Nr 55680,Frankrike,750 ml,13 % vol.,369:-
Roc de l'Abbaye,Nr 53564,Frankrike,750 ml,13 % vol.,359:-
Basilisco del Vulture,Nr 50087,Italien,750 ml,"13,5 % vol.",325:-
Roero Roccapalea,Nr 59211,Italien,750 ml,14 % vol.,319:-
Puritani,Nr 59063,Italien,750 ml,"13,5 % vol.",329:-
Château Montus,Nr 59210,Frankrike,750 ml,14 % vol.,350:-
Knewitz,Nr 59267,Tyskland,750 ml,13 % vol.,349:-
Saint-Joseph,Nr 59347,Frankrike,750 ml,13 % vol.,329:-
Agathos,Nr 59454,Italien,750 ml,13 % vol.,319:-
Domaine de Font-Sane,Nr 59469,Frankrike,750 ml,15 % vol.,346:-
Lamborghini,Nr 59544,Italien,750 ml,13 % vol.,355:-
Undurraga Trama,Nr 59619,Chile,750 ml,"13,5 % vol.",329:-
LLeiroso,Nr 57171,Spanien,750 ml,"14,5 % vol.",305:-
Craggy Range Te Muna,Nr 56749,Nya Zeeland,750 ml,13 % vol.,319:-
Il Chiaretto,Nr 57230,Italien,750 ml,"12,5 % vol.",307:-
Les Haut de Barville,Nr 56300,Frankrike,750 ml,15 % vol.,339:-
La Fiole du Pape,Nr 55178,Frankrike,750 ml,"14,5 % vol.",329:-
Ca' Rugate,Nr 77047,Italien,500 ml,"13,5 % vol.",339:-
Skebenga,Nr 56518,Sydafrika,750 ml,14 % vol.,360:-
Toni P,Nr 55816,Frankrike,750 ml,"10,5 % vol.",355:-
Lammershoek’s Mysteries,Nr 56335,Sydafrika,750 ml,12 % vol.,303:-
Fattoria ColSanto,Nr 56763,Italien,750 ml,"15,5 % vol.",369:-
Montefalco Rosso,Nr 50805,Italien,750 ml,"15,5 % vol.",325:-
Gabrino,Nr 50652,Italien,750 ml,16 % vol.,362:-
La Gironda,Nr 56745,Italien,750 ml,"14,5 % vol.",329:-
Château Richebon,Nr 55013,Frankrike,750 ml,"13,5 % vol.",359:-
Bodegas Finca La Capilla,Nr 50604,Spanien,750 ml,"14,5 % vol.",359:-
Ruffino,Nr 51825,Italien,750 ml,"14,5 % vol.",349:-
Status,Nr 52074,Montenegro,750 ml,"13,5 % vol.",300:-
Plantaze Vranac,Nr 52054,Montenegro,750 ml,"14,5 % vol.",300:-
Montefalco Sagrantino,Nr 52093,Italien,750 ml,"15,5 % vol.",315:-
La Gironda Monferatto,Nr 52469,Italien,750 ml,"15,5 % vol.",305:-
BlankBottle,Nr 52573,Sydafrika,750 ml,15 % vol.,369:-
San Giuliano,Nr 52788,Italien,750 ml,15 % vol.,355:-
Tapanappa,Nr 52809,Australien,750 ml,13 % vol.,319:-
Small Island,Nr 52798,Australien,750 ml,"13,5 % vol.",359:-
Vriesenhof,Nr 52828,Sydafrika,750 ml,14 % vol.,339:-
Barbaresco,Nr 52832,Italien,750 ml,15 % vol.,349:-
Joillot Beaune,Nr 52834,Frankrike,750 ml,"13,5 % vol.",320:-
Giribaldi,Nr 52865,Italien,750 ml,"14,5 % vol.",359:-
Grand Vin de Reignac,Nr 52923,Frankrike,750 ml,"14,5 % vol.",369:-
Cirneco,Nr 58482,Italien,750 ml,14 % vol.,355:-
Colombaia,Nr 58520,Italien,750 ml,13 % vol.,319:-
Etna Rosso,Nr 58554,Italien,750 ml,13 % vol.,359:-
Taaibosch Crescendo,Nr 58563,Sydafrika,750 ml,"13,5 % vol.",329:-
La Massa,Nr 58573,Italien,750 ml,"13,5 % vol.",319:-
Colombaia,Nr 53728,Italien,750 ml,13 % vol.,309:-
Cascina,Nr 53754,Italien,750 ml,15 % vol.,349:-
Chateau de Vullierens,Nr 54097,Schweiz,750 ml,"13,5 % vol.",307:-
Angels & Cowboys,Nr 54785,USA,750 ml,"14,5 % vol.",349:-
Ruffino,Nr 55248,Italien,750 ml,"14,5 % vol.",309:-
Barolo Vecchie Viti,Nr 58697,Italien,750 ml,"14,5 % vol.",349:-
Bread & Butter,Nr 58708,USA,750 ml,"14,5 % vol.",349:-
La Pivonera,Nr 58821,Spanien,750 ml,15 % vol.,319:-
Taurasi,Nr 58898,Italien,750 ml,"13,5 % vol.",319:-
Savigny-lès-Beaune,Nr 74290,Frankrike,750 ml,13 % vol.,329:-
Torre del Falasco,Nr 74454,Italien,750 ml,"15,5 % vol.",309:-
Chateau Pictet-Lullin,Nr 59900,Schweiz,750 ml,13 % vol.,307:-
Domaine de la Muraz,Nr 59925,Schweiz,750 ml,"13,5 % vol.",336:-
Zamò Schioppettino,Nr 59932,Italien,750 ml,13 % vol.,349:-
La Capella,Nr 58262,Spanien,750 ml,15 % vol.,349:-
Rosso dei Sesi,Nr 58371,Italien,750 ml,12 % vol.,346:-
Red Newt,Nr 58416,USA,750 ml,"12,5 % vol.",349:-
Ministry of Clouds,Nr 57324,Australien,750 ml,"14,3 % vol.",359:-
Simonsig,Nr 57661,Sydafrika,750 ml,15 % vol.,319:-
Simonsig,Nr 57662,Sydafrika,750 ml,"14,5 % vol.",329:-
Casa Bauza,Nr 57753,Chile,750 ml,"13,5 % vol.",329:-
Vallado,Nr 57765,Portugal,750 ml,14 % vol.,349:-
Uvaggio,Nr 57761,Italien,750 ml,"13,5 % vol.",329:-
Scarpa,Nr 57782,Italien,750 ml,14 % vol.,349:-
Pierre Gaillard,Nr 57806,Frankrike,750 ml,"14,5 % vol.",319:-
Terroir Sense Fronteres,Nr 57930,Spanien,750 ml,"13,5 % vol.",349:-
Sordo Verduno Pelaverga,Nr 58076,Italien,750 ml,"13,5 % vol.",333:-
Guasti Barbera d'Asti Superiore Boschetto Vecchio,Nr 58087,Italien,750 ml,"14,5 % vol.",333:-
Parcela Mandiles,Nr 58098,Spanien,750 ml,"15,5 % vol.",339:-
Edouard Delaunay,Nr 78642,Frankrike,750 ml,"13,5 % vol.",359:-
Shannon,Nr 77697,Sydafrika,750 ml,"14,5 % vol.",339:-
Vriesenhof,Nr 76497,Sydafrika,750 ml,14 % vol.,339:-
Demarie,Nr 74632,Italien,750 ml,"14,5 % vol.",309:-
Schug,Nr 75654,USA,750 ml,"13,5 % vol.",329:-
Vladika,Nr 77540,Montenegro,750 ml,"14,5 % vol.",300:-
Ataraxia,Nr 70502,Sydafrika,750 ml,"13,5 % vol.",339:-
Cascina Massara,Nr 72640,Italien,750 ml,"14,5 % vol.",329:-
Simpsons,Nr 76329,Storbritannien,750 ml,13 % vol.,369:-
Ripa delle More,Nr 70193,Italien,750 ml,14 % vol.,300:-
Amphiarao,Nr 79082,Italien,750 ml,"14,5 % vol.",332:-
Catherine Marshall,Nr 78286,Sydafrika,750 ml,13 % vol.,335:-
Klein Constantia,Nr 73014,Sydafrika,750 ml,14 % vol.,369:-
Barolo,Nr 78735,Italien,750 ml,"14,5 % vol.",349:-
Silvio Nardi,Nr 72902,Italien,750 ml,"13,5 % vol.",309:-
Enzo Boglietti,Nr 76906,Italien,750 ml,"14,5 % vol.",349:-
Rizzardi,Nr 78753,Italien,750 ml,16 % vol.,329:-
Blankbottle,Nr 75056,Sydafrika,750 ml,12 % vol.,339:-
Ridley,Nr 79836,Australien,750 ml,13 % vol.,339:-
Rosso di Montalcino,Nr 76657,Italien,750 ml,"13,5 % vol.",345:-
Mega Spileo,Nr 77320,Grekland,750 ml,15 % vol.,359:-
Ennak,Nr 73122,Spanien,1 500 ml,14 % vol.,369:-
Russiz Superiore,Nr 95598,Italien,750 ml,14 % vol.,336:-
Prunier,Nr 77855,Frankrike,750 ml,13 % vol.,335:-
Canvasback,Nr 81738,USA,750 ml,15 % vol.,359:-
Garesio,Nr 80027,Italien,750 ml,14 % vol.,359:-
Chianti Rufina,Nr 82164,Italien,750 ml,"14,5 % vol.",319:-
Noir,Nr 80112,Italien,750 ml,"13,5 % vol.",345:-
In Exelsis,Nr 50019,Schweiz,750 ml,"13,5 % vol.",327:-
Château de Chamirey,Nr 80611,Frankrike,750 ml,"14,5 % vol.",359:-
Contino,Nr 50015,Spanien,750 ml,14 % vol.,329:-
Cascina Chicco,Nr 54560,Italien,750 ml,"14,5 % vol.",300:-
Sofros PM,Nr 54628,Spanien,750 ml,15 % vol.,350:-
Sylla Sebaste,Nr 54632,Italien,750 ml,14 % vol.,338:-
Fattoria Le Fonti,Nr 54814,Italien,750 ml,"14,5 % vol.",359:-
Alma do Vello Tesouro Albarello,Nr 54766,Spanien,750 ml,"12,5 % vol.",349:-
Kellerei Kaltern,Nr 54841,Italien,750 ml,14 % vol.,365:-
Il Campanone,Nr 54897,Italien,1 500 ml,11 % vol.,328:-
Michele Satta,Nr 54928,Italien,750 ml,14 % vol.,349:-
Garnatxa Negra i Carinyena,Nr 55004,Spanien,750 ml,15 % vol.,319:-
Thistledown,Nr 55034,Australien,750 ml,"14,5 % vol.",309:-
Barovo,Nr 55182,Nordmakedonien,750 ml,15 % vol.,356:-
Château Soussans,Nr 55297,Frankrike,750 ml,"14,5 % vol.",359:-
BelColle,Nr 55335,Italien,750 ml,"14,5 % vol.",349:-
Finca La Planeta,Nr 55406,Spanien,750 ml,"14,5 % vol.",349:-
Domaine Foret,Nr 55479,Frankrike,750 ml,"12,5 % vol.",339:-
Domaine Foret,Nr 55481,Frankrike,750 ml,"12,5 % vol.",349:-
Domaine de la Pinède,Nr 55507,Frankrike,750 ml,"13,5 % vol.",333:-
Rolly Gassmann,Nr 55567,Frankrike,750 ml,"12,5 % vol.",325:-
Weingut Steintal,Nr 55600,Tyskland,750 ml,"12,5 % vol.",339:-
Chateau Bouscassé,Nr 55745,Frankrike,750 ml,14 % vol.,349:-
Poliziano,Nr 71281,Italien,750 ml,"14,5 % vol.",349:-
Francis Ford Coppola,Nr 55981,USA,750 ml,"14,5 % vol.",329:-
Benedetti & Grigi,Nr 56606,Italien,750 ml,"15,5 % vol.",343:-
Double Canyon Vineyard,Nr 56168,USA,750 ml,"14,5 % vol.",329:-
Negre de Negres,Nr 56248,Spanien,750 ml,"13,5 % vol.",329:-
Bouchon,Nr 56375,Chile,750 ml,"13,5 % vol.",329:-
Quinta Do Judeu,Nr 56504,Portugal,750 ml,"14,5 % vol.",336:-
TOCS,Nr 56555,Spanien,750 ml,15 % vol.,369:-
Herú,Nr 56569,Chile,750 ml,"13,5 % vol.",329:-
Riserva degli Orzoni,Nr 56624,Italien,750 ml,"13,5 % vol.",336:-
Galil Mountain,Nr 50273,Israel,750 ml,"14,5 % vol.",305:-
The Paring,Nr 50241,USA,750 ml,"13,5 % vol.",329:-
The Paring,Nr 50242,USA,750 ml,"14,5 % vol.",329:-
Casa Emma Vignalparco,Nr 50092,Italien,750 ml,14 % vol.,369:-
Canterabuey Viñedo Singular,Nr 50199,Spanien,750 ml,"16,5 % vol.",319:-
Lareith,Nr 50193,Italien,750 ml,13 % vol.,365:-
Saint Joseph,Nr 50201,Frankrike,750 ml,"14,5 % vol.",326:-
Llicorlla,Nr 50304,Spanien,750 ml,"14,5 % vol.",363:-
Amarone della Valpolicella,Nr 50266,Italien,750 ml,15 % vol.,344:-
Contino,Nr 50332,Spanien,750 ml,14 % vol.,329:-
Miguel Merino,Nr 50535,Spanien,750 ml,14 % vol.,329:-
Holden Manz,Nr 50680,Sydafrika,750 ml,"14,5 % vol.",310:-
Conceito Bastardo,Nr 50783,Portugal,750 ml,12 % vol.,365:-
Savage,Nr 50781,Sydafrika,750 ml,13 % vol.,329:-
Savage,Nr 50847,Sydafrika,750 ml,"13,5 % vol.",329:-
Amadieu Gigondas,Nr 50861,Frankrike,750 ml,15 % vol.,369:-
TOCS,Nr 50892,Spanien,750 ml,15 % vol.,369:-
Barbaresco,Nr 50952,Italien,750 ml,"14,5 % vol.",349:-
TOCS,Nr 50974,Spanien,750 ml,15 % vol.,369:-
Montresor,Nr 51053,Italien,750 ml,15 % vol.,329:-
Barbaresco,Nr 51123,Italien,750 ml,"14,5 % vol.",329:-
Domaine Olivier Hillaire,Nr 51134,Frankrike,750 ml,15 % vol.,349:-
Predappio di Predappio,Nr 51171,Italien,750 ml,"14,5 % vol.",363:-
Michele Satta,Nr 51359,Italien,750 ml,"13,5 % vol.",349:-
Pierre et Bastien,Nr 51389,Frankrike,750 ml,"13,5 % vol.",369:-
Le Sassine,Nr 51508,Italien,750 ml,"14,5 % vol.",325:-
Le Ragose,Nr 51501,Italien,750 ml,"14,5 % vol.",330:-
Ratti,Nr 51629,Italien,750 ml,"14,5 % vol.",315:-
Wolf & Woman,Nr 56778,Sydafrika,750 ml,"13,5 % vol.",329:-
Pago de Los Capellanes,Nr 83144,Spanien,750 ml,"14,5 % vol.",319:-
Pujanza,Nr 57030,Spanien,750 ml,14 % vol.,360:-
Kevin Arnold,Nr 6506,Sydafrika,750 ml,"14,5 % vol.",319:-
Schild Estate,Nr 53679,Australien,750 ml,"14,5 % vol.",359:-
Marqués de Vargas,Nr 53675,Spanien,750 ml,14 % vol.,369:-
Bruno Giacosa,Nr 53753,Italien,750 ml,"14,5 % vol.",359:-
Château Malescasse,Nr 53819,Frankrike,750 ml,"14,5 % vol.",349:-
Château Malescasse,Nr 53809,Frankrike,750 ml,"14,5 % vol.",349:-
Corte Giara,Nr 53833,Italien,750 ml,15 % vol.,359:-
Bourgogne,Nr 53841,Frankrike,750 ml,13 % vol.,349:-
Ca Morei,Nr 53908,Italien,750 ml,"13,5 % vol.",349:-
Chateau de Vullierens Garanoir,Nr 53947,Schweiz,750 ml,"13,5 % vol.",307:-
Chateau de Vullierens Galotta,Nr 53942,Schweiz,750 ml,"13,5 % vol.",317:-
Garage Wine,Nr 53960,Chile,750 ml,13 % vol.,359:-
Boasso,Nr 54034,Italien,750 ml,"14,5 % vol.",329:-
Amalia,Nr 54105,Italien,750 ml,"15,5 % vol.",325:-
Château Bertrand,Nr 54144,Frankrike,750 ml,"13,5 % vol.",319:-
Renato Corino,Nr 54148,Italien,750 ml,"14,5 % vol.",349:-
