name,art_nr,country,volume,alc_vol,price
Chat Sauvage,Nr 92940,Tyskland,750 ml,"13,5 % vol.",539:-
Pommard,Nr 92480,Frankrike,750 ml,13 % vol.,479:-
Gevrey-Chambertin Vieilles Vignes,Nr 92513,Frankrike,750 ml,13 % vol.,569:-
Simonsig,Nr 93376,Sydafrika,1 500 ml,"14,5 % vol.",549:-
Felton Road,Nr 93207,Nya Zeeland,750 ml,14 % vol.,569:-
Yarra Yering,Nr 90687,Australien,750 ml,"13,5 % vol.",579:-
Radici Taurasi Riserva,Nr 93943,Italien,750 ml,"13,5 % vol.",459:-
Othello,Nr 90510,USA,750 ml,"14,5 % vol.",499:-
Balhannah Vineyard,Nr 95245,Australien,750 ml,"13,5 % vol.",472:-
Dr. Mayer,Nr 92764,Australien,750 ml,"12,5 % vol.",559:-
Munjebel,Nr 92877,Italien,750 ml,14 % vol.,495:-
Barolo,Nr 92148,Italien,750 ml,15 % vol.,493:-
Dominio de Calogía,Nr 94569,Spanien,750 ml,15 % vol.,589:-
Alberelli di Giodo,Nr 92166,Italien,750 ml,14 % vol.,589:-
Barolo Bussia,Nr 93000,Italien,750 ml,"14,5 % vol.",599:-
Mayer,Nr 92388,Australien,750 ml,13 % vol.,559:-
Château Montus,Nr 94256,Frankrike,750 ml,"13,5 % vol.",549:-
L'Innocence de Séraphine,Nr 90506,Frankrike,750 ml,14 % vol.,589:-
Fontanafredda,Nr 92389,Italien,750 ml,"14,5 % vol.",591:-
Mayer,Nr 92683,Australien,750 ml,"12,5 % vol.",559:-
Feudo di Mezzo,Nr 91268,Italien,750 ml,14 % vol.,499:-
Vicoregio 36,Nr 92516,Italien,750 ml,"13,5 % vol.",499:-
Ponce,Nr 92751,Spanien,750 ml,13 % vol.,459:-
Prado Enea,Nr 92247,Spanien,750 ml,"14,5 % vol.",580:-
Felton Road,Nr 93170,Nya Zeeland,750 ml,14 % vol.,469:-
Barolo Marenca,Nr 93961,Italien,750 ml,"14,5 % vol.",525:-
Alberelli di Giodo,Nr 92206,Italien,750 ml,14 % vol.,589:-
Barolo Gramolere,Nr 92214,Italien,750 ml,"14,5 % vol.",589:-
Borgogno Barolo,Nr 94102,Italien,750 ml,14 % vol.,595:-
Barolo Bussia,Nr 94581,Italien,750 ml,"14,5 % vol.",599:-
Sottimano,Nr 94695,Italien,750 ml,14 % vol.,599:-
Langhe Nebbiolo Il Favot,Nr 92065,Italien,750 ml,"13,5 % vol.",549:-
Chateau Haut-Bages Liberal,Nr 92950,Frankrike,750 ml,"13,5 % vol.",467:-
Mayer,Nr 92591,Australien,750 ml,13 % vol.,559:-
Calderara Sottana,Nr 94081,Italien,750 ml,14 % vol.,499:-
San Lorenzo,Nr 94083,Italien,750 ml,14 % vol.,499:-
Fixin 1er Cru,Nr 92111,Frankrike,750 ml,"13,5 % vol.",491:-
Munjebel,Nr 92915,Italien,750 ml,"14,5 % vol.",595:-
Barbaresco San Stunet,Nr 90339,Italien,750 ml,"14,5 % vol.",589:-
Côte-Rôtie,Nr 92427,Frankrike,750 ml,"14,5 % vol.",549:-
Bass Phillip,Nr 93316,Australien,750 ml,"14,8 % vol.",539:-
Gevrey-Chambertin,Nr 91325,Frankrike,750 ml,13 % vol.,549:-
Giacomo Grimaldi,Nr 94887,Italien,750 ml,"14,5 % vol.",451:-
Barolo,Nr 92249,Italien,750 ml,14 % vol.,493:-
Eyrie Vineyards Estate,Nr 95247,USA,750 ml,13 % vol.,489:-
Barbaresco Asili,Nr 95249,Italien,750 ml,14 % vol.,589:-
Joaquin,Nr 92673,Italien,750 ml,"13,5 % vol.",599:-
Kutch,Nr 94631,USA,750 ml,13 % vol.,591:-
Kutch,Nr 94632,USA,750 ml,13 % vol.,591:-
The Boy,Nr 94658,USA,750 ml,"14,5 % vol.",460:-
"Falcoeira ""A Capilla""",Nr 92066,Spanien,750 ml,13 % vol.,525:-
Sottimano,Nr 92126,Italien,750 ml,14 % vol.,599:-
Concreto,Nr 92216,Argentina,1 500 ml,14 % vol.,579:-
Brunello di Montalcino,Nr 79234,Italien,750 ml,"14,5 % vol.",599:-
Chateau Haut-Bages Liberal,Nr 92950,Frankrike,750 ml,"13,5 % vol.",467:-
Mayer,Nr 92591,Australien,750 ml,13 % vol.,559:-
Calderara Sottana,Nr 94081,Italien,750 ml,14 % vol.,499:-
San Lorenzo,Nr 94083,Italien,750 ml,14 % vol.,499:-
Langhe Nebbiolo Il Favot,Nr 92065,Italien,750 ml,"13,5 % vol.",549:-
Colto,Nr 91802,Italien,750 ml,14 % vol.,499:-
Beaune PC Clos du Roi,Nr 93301,Frankrike,750 ml,"12,5 % vol.",579:-
Savigny les Beaune Premier Cru Lavieres,Nr 93305,Frankrike,750 ml,"12,5 % vol.",499:-
Chassagne Montrachet Rouge,Nr 91240,Frankrike,750 ml,"13,5 % vol.",499:-
Feudo,Nr 94042,Italien,750 ml,14 % vol.,499:-
Nittardi Chianti Classico Riserva,Nr 92783,Italien,750 ml,14 % vol.,499:-
Burn Cottage,Nr 92428,Nya Zeeland,750 ml,14 % vol.,539:-
Barolo Tettimorra,Nr 92709,Italien,750 ml,14 % vol.,579:-
Raúl Pérez,Nr 92747,Spanien,750 ml,"13,5 % vol.",589:-
Raúl Pérez,Nr 92326,Spanien,750 ml,"13,5 % vol.",589:-
Raúl Pérez,Nr 92761,Spanien,750 ml,"13,5 % vol.",589:-
Schubert,Nr 51461,Nya Zeeland,750 ml,"14,5 % vol.",499:-
Two Paddocks,Nr 56794,Nya Zeeland,750 ml,13 % vol.,565:-
Barolo Monfalletto,Nr 75615,Italien,750 ml,"14,5 % vol.",484:-
Recioto della Valpolicella Classico,Nr 79438,Italien,500 ml,"13,5 % vol.",479:-
Cuvée Olivier,Nr 72897,Frankrike,750 ml,"14,5 % vol.",495:-
Casasilia,Nr 74327,Italien,750 ml,"14,5 % vol.",498:-
Ugolforte,Nr 50775,Italien,750 ml,14 % vol.,533:-
Icardi,Nr 51156,Italien,750 ml,14 % vol.,522:-
Icardi,Nr 51158,Italien,750 ml,"14,5 % vol.",561:-
Nerobufaleffj,Nr 52425,Italien,750 ml,"14,5 % vol.",499:-
Domaine de Cristia,Nr 72589,Frankrike,750 ml,"14,5 % vol.",459:-
Corte Sant'Alda,Nr 78070,Italien,500 ml,"14,5 % vol.",549:-
Gustave Lorentz,Nr 76429,Frankrike,750 ml,"13,5 % vol.",499:-
Speri,Nr 74334,Italien,750 ml,15 % vol.,479:-
Reyneke,Nr 74926,Sydafrika,750 ml,14 % vol.,559:-
Giannetto,Nr 72157,Italien,750 ml,"13,5 % vol.",543:-
Clos des Grives,Nr 73722,Frankrike,750 ml,14 % vol.,499:-
Domaine Saint Préfert,Nr 56853,Frankrike,750 ml,"14,5 % vol.",578:-
Nittardi,Nr 90413,Italien,750 ml,14 % vol.,499:-
Chianti Classico,Nr 58386,Italien,750 ml,"14,5 % vol.",495:-
Bunan,Nr 55466,Frankrike,750 ml,"14,5 % vol.",522:-
Bunan,Nr 55506,Frankrike,750 ml,15 % vol.,522:-
Ceretto,Nr 58963,Italien,750 ml,14 % vol.,579:-
Domaine Chateauneuf-du-Pape,Nr 57527,Frankrike,750 ml,15 % vol.,581:-
Barolo,Nr 57630,Italien,750 ml,"14,5 % vol.",529:-
Bila-Haut V.I.T.,Nr 57869,Frankrike,750 ml,"14,5 % vol.",549:-
Mason,Nr 53871,Italien,750 ml,"13,5 % vol.",489:-
Alain Jaume,Nr 54149,Frankrike,1 500 ml,"15,5 % vol.",459:-
Novaia Amarone della Valpolicella Classic,Nr 56830,Italien,750 ml,"15,5 % vol.",539:-
Château La Nerthe,Nr 51542,Frankrike,750 ml,"14,5 % vol.",599:-
Côte de Beaune Rouge Les Pierres Blanches,Nr 75562,Frankrike,750 ml,14 % vol.,529:-
Brunello di Montalcino,Nr 73739,Italien,750 ml,"13,5 % vol.",509:-
Domaine de Mayrac,Nr 76616,Frankrike,750 ml,"14,5 % vol.",477:-
La Corte del Pozzo,Nr 78892,Italien,750 ml,17 % vol.,499:-
Saint-Joseph La Chave,Nr 54000,Frankrike,750 ml,"13,5 % vol.",559:-
Domaine Comte Peraldi,Nr 53150,Frankrike,750 ml,"14,5 % vol.",549:-
Casanuova di Nittardi,Nr 54174,Italien,1 500 ml,"14,5 % vol.",529:-
Musella,Nr 75441,Italien,750 ml,16 % vol.,549:-
Sonnenberg,Nr 59559,Tyskland,750 ml,13 % vol.,504:-
Barolo del commune di Verduno,Nr 94912,Italien,750 ml,"14,5 % vol.",499:-
Priorat Vinyes Velles,Nr 94761,Spanien,750 ml,"14,5 % vol.",499:-
Barolo Perno,Nr 52609,Italien,750 ml,15 % vol.,549:-
Cornas,Nr 59355,Frankrike,750 ml,14 % vol.,479:-
Barolo,Nr 53024,Italien,750 ml,"14,5 % vol.",479:-
Tros Nou,Nr 59770,Spanien,750 ml,"14,5 % vol.",489:-
Croix Canon,Nr 95107,Frankrike,750 ml,"14,5 % vol.",529:-
Les Parcellaires de Saulx,Nr 78240,Frankrike,750 ml,"13,5 % vol.",549:-
Triaca,Nr 55003,Spanien,750 ml,16 % vol.,498:-
Santa Barbara,Nr 55247,USA,750 ml,14 % vol.,499:-
Philipp Kuhn,Nr 51534,Tyskland,750 ml,14 % vol.,499:-
Girolamo Russo,Nr 53575,Italien,750 ml,14 % vol.,519:-
Sandro Fay,Nr 53939,Italien,750 ml,15 % vol.,529:-
Renato Corino,Nr 54142,Italien,750 ml,15 % vol.,549:-
Badia a Passignano,Nr 54421,Italien,750 ml,14 % vol.,469:-
Majuelos de Callejo,Nr 70080,Spanien,750 ml,"14,5 % vol.",459:-
Vietti,Nr 78834,Italien,1 500 ml,14 % vol.,569:-
Domaine du Vieux Lazaret,Nr 71448,Frankrike,1 500 ml,15 % vol.,524:-
Barolo,Nr 76635,Italien,750 ml,"14,5 % vol.",489:-
Garmón,Nr 77960,Spanien,750 ml,"14,5 % vol.",499:-
Domaine La Barroche,Nr 70953,Frankrike,750 ml,15 % vol.,489:-
Barolo Persiera,Nr 75711,Italien,750 ml,14 % vol.,529:-
Barolo La Tartufaia,Nr 79247,Italien,750 ml,14 % vol.,549:-
Langmeil,Nr 74102,Australien,750 ml,15 % vol.,549:-
Château Laroque,Nr 74283,Frankrike,750 ml,14 % vol.,469:-
Château Capet-Guillier,Nr 76641,Frankrike,750 ml,14 % vol.,479:-
Chanzy Maranges,Nr 50931,Frankrike,750 ml,"14,5 % vol.",469:-
Casa Emma,Nr 50498,Italien,750 ml,14 % vol.,589:-
Anthonij Rupert,Nr 52102,Sydafrika,750 ml,"14,5 % vol.",555:-
Malabrigo,Nr 50426,Spanien,750 ml,"14,5 % vol.",589:-
Carema,Nr 50105,Italien,750 ml,"13,5 % vol.",529:-
Marqués De Vargas,Nr 50639,Spanien,750 ml,"14,5 % vol.",559:-
Castellare di Castellina,Nr 51048,Italien,1 500 ml,"13,5 % vol.",579:-
Castellare,Nr 53131,Italien,750 ml,"14,5 % vol.",559:-
Barolo,Nr 51791,Italien,750 ml,"14,5 % vol.",508:-
Ledge,Nr 53144,USA,750 ml,"15,5 % vol.",499:-
Turley Old Vine,Nr 50354,USA,750 ml,"15,5 % vol.",539:-
Guasti,Nr 53219,Italien,750 ml,"14,5 % vol.",594:-
Maurice Schueller Pinot Noir-dubbel Alsace,Nr 52752,Frankrike,2 fl à 750 ml,"14,5 % vol.",530:-
Tenuta San Mauro,Nr 51693,Italien,750 ml,"14,5 % vol.",489:-
Brunello di Montalcino,Nr 50929,Italien,750 ml,14 % vol.,539:-
Barcarato,Nr 53293,Italien,750 ml,"14,5 % vol.",586:-
Château Picque Caillou,Nr 72690,Frankrike,750 ml,"13,5 % vol.",588:-
Long Meadow Ranch,Nr 51259,USA,750 ml,"13,5 % vol.",549:-
Quazzolo,Nr 55601,Italien,750 ml,15 % vol.,499:-
Villányi Franc,Nr 50852,Ungern,750 ml,14 % vol.,498:-
West,Nr 75076,USA,750 ml,"13,5 % vol.",565:-
Graci,Nr 55817,Italien,750 ml,"14,5 % vol.",589:-
Maranges Premier Cru Cru Le Croix Moine,Nr 56647,Frankrike,750 ml,"13,5 % vol.",599:-
Santenay,Nr 55276,Frankrike,750 ml,"13,5 % vol.",549:-
Brunello di Montalcino,Nr 51848,Italien,750 ml,"14,5 % vol.",589:-
Les En Hauts,Nr 53386,Frankrike,750 ml,"11,5 % vol.",452:-
Von Winning,Nr 58994,Tyskland,750 ml,13 % vol.,599:-
Quinta da Gaivosa,Nr 59030,Portugal,750 ml,14 % vol.,499:-
Château Montus,Nr 59209,Frankrike,750 ml,14 % vol.,595:-
El Sueco,Nr 59235,Spanien,1 500 ml,15 % vol.,499:-
Le Vieux Donjon,Nr 59272,Frankrike,750 ml,15 % vol.,539:-
Notte di Galileo,Nr 59308,Italien,1 500 ml,"14,5 % vol.",476:-
Château La Fleur,Nr 59331,Frankrike,750 ml,14 % vol.,521:-
Bodegas Briego,Nr 59363,Spanien,750 ml,"14,5 % vol.",459:-
Amalia Barolo Le Coste Di Monforte,Nr 59377,Italien,750 ml,"14,5 % vol.",529:-
Moulin des Costes Charriage,Nr 59442,Frankrike,750 ml,15 % vol.,531:-
Barolo Brunate,Nr 50912,Italien,750 ml,"14,5 % vol.",529:-
Raggio Brusa,Nr 51142,Italien,750 ml,"13,5 % vol.",549:-
Vinyes Velles,Nr 92841,Spanien,750 ml,"14,5 % vol.",499:-
Il Carbonaione,Nr 51224,Italien,750 ml,"13,5 % vol.",478:-
Binomio,Nr 51190,Italien,750 ml,"14,5 % vol.",478:-
Biserno Il Pino,Nr 51212,Italien,750 ml,"14,5 % vol.",499:-
Domaine de la Rectorie,Nr 51362,Frankrike,750 ml,14 % vol.,479:-
Château de Pibarnon,Nr 51378,Frankrike,750 ml,"14,5 % vol.",499:-
Bongiovanni,Nr 51435,Italien,750 ml,15 % vol.,539:-
Mauro Molino,Nr 51465,Italien,750 ml,"14,5 % vol.",469:-
Pian delle Vigne,Nr 73305,Italien,750 ml,"14,5 % vol.",519:-
Acusp Pinot noir,Nr 73895,Spanien,750 ml,"12,5 % vol.",479:-
Barolo,Nr 70369,Italien,750 ml,"14,5 % vol.",599:-
Barolo Serralunga,Nr 78274,Italien,750 ml,14 % vol.,519:-
Barbaresco,Nr 71166,Italien,750 ml,"14,5 % vol.",549:-
Mauro Sebaste,Nr 78371,Italien,750 ml,"14,5 % vol.",549:-
Amarone della Valpolicella Classico,Nr 78853,Italien,750 ml,16 % vol.,571:-
Schug,Nr 77016,USA,750 ml,14 % vol.,569:-
Barolo,Nr 72731,Italien,750 ml,"14,5 % vol.",559:-
Barolo,Nr 78883,Italien,750 ml,"14,5 % vol.",559:-
Orben,Nr 74279,Spanien,1 500 ml,"14,5 % vol.",599:-
Son Mayol,Nr 74411,Spanien,750 ml,"14,5 % vol.",499:-
Silvio Nardi,Nr 70532,Italien,750 ml,14 % vol.,550:-
Bagus,Nr 76211,Spanien,750 ml,"14,5 % vol.",474:-
Tour du Bon,Nr 70036,Frankrike,750 ml,14 % vol.,479:-
Englar,Nr 74965,Italien,750 ml,"13,5 % vol.",515:-
Barolo,Nr 79662,Italien,750 ml,"14,5 % vol.",559:-
Failla,Nr 75168,USA,750 ml,"13,5 % vol.",549:-
BelColle,Nr 78410,Italien,1 500 ml,"14,5 % vol.",529:-
Ruggabellus,Nr 78066,Australien,750 ml,"13,2 % vol.",469:-
Bruno Giacosa,Nr 78580,Italien,750 ml,14 % vol.,489:-
Patz & Hall,Nr 73939,USA,750 ml,"14,5 % vol.",559:-
Barbaresco,Nr 79401,Italien,750 ml,"14,5 % vol.",479:-
Rosso di Montalcino,Nr 76930,Italien,750 ml,14 % vol.,459:-
Sforzato dell’orco,Nr 77079,Italien,750 ml,15 % vol.,488:-
Le Bolle,Nr 71787,Italien,750 ml,13 % vol.,491:-
Barolo Monvigliero,Nr 74627,Italien,750 ml,"14,5 % vol.",549:-
Amarone della Valpolicella Classico,Nr 79964,Italien,750 ml,"15,5 % vol.",474:-
Barolo Bussia,Nr 85000,Italien,750 ml,"14,5 % vol.",545:-
Château Bélair,Nr 51677,Frankrike,375 ml,13 % vol.,594:-
Nino Negri,Nr 51816,Italien,750 ml,16 % vol.,579:-
Domaine D'Ardhuy,Nr 51810,Frankrike,750 ml,"13,5 % vol.",522:-
Domaine D'Ardhuy,Nr 51811,Frankrike,750 ml,"13,5 % vol.",551:-
Quinta Vale D. Maria,Nr 51862,Portugal,750 ml,"14,5 % vol.",599:-
Sacrantino,Nr 52023,Italien,750 ml,"14,5 % vol.",459:-
Chateau de Chambrun,Nr 52263,Frankrike,750 ml,"13,5 % vol.",465:-
Savigny-Lès-Beaune Premier Cru Aux Serpentières,Nr 52321,Frankrike,750 ml,13 % vol.,549:-
Melville,Nr 52432,USA,750 ml,14 % vol.,519:-
DESTI,Nr 52519,Spanien,750 ml,"15,5 % vol.",490:-
Nizza Reserva Bricco Roche,Nr 52676,Italien,750 ml,16 % vol.,495:-
Château de Sales,Nr 52709,Frankrike,750 ml,14 % vol.,591:-
Château Chantalouette,Nr 52705,Frankrike,750 ml,14 % vol.,493:-
Domaine des Sénéchaux,Nr 52711,Frankrike,750 ml,15 % vol.,591:-
Château Moulinet-Lasserre,Nr 52713,Frankrike,750 ml,14 % vol.,591:-
Quinta do Côtto,Nr 52912,Portugal,750 ml,14 % vol.,599:-
DAOU,Nr 92436,USA,750 ml,"14,8 % vol.",469:-
Raats Family,Nr 74746,Sydafrika,750 ml,"14,5 % vol.",499:-
Monchiero,Nr 78160,Italien,750 ml,"14,5 % vol.",469:-
Yiron,Nr 71889,Israel,750 ml,"14,5 % vol.",455:-
Mas Janeil,Nr 91121,Frankrike,750 ml,"15,5 % vol.",495:-
Incanto,Nr 57681,Italien,750 ml,13 % vol.,489:-
Karamolegos Mavrotragano,Nr 57709,Grekland,750 ml,13 % vol.,479:-
Le Guaite di Noemi,Nr 53368,Italien,750 ml,16 % vol.,499:-
Bila-Haut,Nr 57819,Frankrike,750 ml,"14,5 % vol.",459:-
Amarone della Valpolicella,Nr 57879,Italien,750 ml,16 % vol.,465:-
Scarpa,Nr 57932,Italien,750 ml,"13,5 % vol.",479:-
Xavier Vignon,Nr 57989,Frankrike,750 ml,15 % vol.,489:-
Guasti,Nr 58029,Italien,750 ml,"14,5 % vol.",469:-
Barolo,Nr 58047,Italien,750 ml,"14,5 % vol.",549:-
DeLoach Vineyards,Nr 58115,USA,750 ml,"14,5 % vol.",529:-
Amarone Della Valpolicella Classico,Nr 58137,Italien,750 ml,"15,5 % vol.",485:-
Erminia,Nr 76124,Italien,750 ml,14 % vol.,580:-
Les Parcellaires de Saulx,Nr 73762,Frankrike,750 ml,13 % vol.,499:-
Meyer-Näkel,Nr 76496,Tyskland,750 ml,"13,5 % vol.",493:-
Ca'Botta,Nr 78091,Italien,750 ml,16 % vol.,555:-
Découverte Vineyard,Nr 78469,USA,750 ml,14 % vol.,579:-
Nervi,Nr 78258,Italien,750 ml,"13,5 % vol.",579:-
Greppicaia,Nr 71595,Italien,750 ml,"13,5 % vol.",599:-
Jean-Claude Boisset,Nr 79969,Frankrike,750 ml,13 % vol.,499:-
Beaune Gréves,Nr 75066,Frankrike,750 ml,"13,5 % vol.",483:-
Dorli Muhr,Nr 78957,Österrike,750 ml,"13,5 % vol.",539:-
Barolo Riserva,Nr 77130,Italien,750 ml,14 % vol.,469:-
Rubesco,Nr 76779,Italien,750 ml,"14,5 % vol.",549:-
Pian delle Vigne,Nr 73305,Italien,750 ml,"14,5 % vol.",519:-
Acusp Pinot noir,Nr 73895,Spanien,750 ml,"12,5 % vol.",479:-
Barolo,Nr 70369,Italien,750 ml,"14,5 % vol.",599:-
Barolo Serralunga,Nr 78274,Italien,750 ml,14 % vol.,519:-
Barbaresco,Nr 71166,Italien,750 ml,"14,5 % vol.",549:-
Mauro Sebaste,Nr 78371,Italien,750 ml,"14,5 % vol.",549:-
Amarone della Valpolicella Classico,Nr 78853,Italien,750 ml,16 % vol.,571:-
Schug,Nr 77016,USA,750 ml,14 % vol.,569:-
Barolo,Nr 72731,Italien,750 ml,"14,5 % vol.",559:-
Barolo,Nr 78883,Italien,750 ml,"14,5 % vol.",559:-
Orben,Nr 74279,Spanien,1 500 ml,"14,5 % vol.",599:-
Son Mayol,Nr 74411,Spanien,750 ml,"14,5 % vol.",499:-
Silvio Nardi,Nr 70532,Italien,750 ml,14 % vol.,550:-
Bagus,Nr 76211,Spanien,750 ml,"14,5 % vol.",474:-
Tour du Bon,Nr 70036,Frankrike,750 ml,14 % vol.,479:-
Englar,Nr 74965,Italien,750 ml,"13,5 % vol.",515:-
Barolo,Nr 79662,Italien,750 ml,"14,5 % vol.",559:-
Failla,Nr 75168,USA,750 ml,"13,5 % vol.",549:-
BelColle,Nr 78410,Italien,1 500 ml,"14,5 % vol.",529:-
Ruggabellus,Nr 78066,Australien,750 ml,"13,2 % vol.",469:-
Bruno Giacosa,Nr 78580,Italien,750 ml,14 % vol.,489:-
Patz & Hall,Nr 73939,USA,750 ml,"14,5 % vol.",559:-
Barbaresco,Nr 79401,Italien,750 ml,"14,5 % vol.",479:-
Rosso di Montalcino,Nr 76930,Italien,750 ml,14 % vol.,459:-
Sforzato dell’orco,Nr 77079,Italien,750 ml,15 % vol.,488:-
Le Bolle,Nr 71787,Italien,750 ml,13 % vol.,491:-
Barolo Monvigliero,Nr 74627,Italien,750 ml,"14,5 % vol.",549:-
Amarone della Valpolicella Classico,Nr 79964,Italien,750 ml,"15,5 % vol.",474:-
Barolo Bussia,Nr 85000,Italien,750 ml,"14,5 % vol.",545:-
Wongraven,Nr 83140,Italien,750 ml,14 % vol.,479:-
Sole e Roccia,Nr 83913,Italien,750 ml,"13,5 % vol.",489:-
Château de Chamirey,Nr 50040,Frankrike,750 ml,"15,5 % vol.",519:-
Black Stallion,Nr 50054,USA,750 ml,15 % vol.,549:-
Landions,Nr 50048,Schweiz,750 ml,"12,5 % vol.",580:-
Beeslaar,Nr 50031,Sydafrika,750 ml,"14,5 % vol.",555:-
Yarra Yering,Nr 54482,Australien,750 ml,14 % vol.,579:-
Yarra Yering,Nr 54485,Australien,750 ml,"13,5 % vol.",579:-
Telmo Rodriguez,Nr 54480,Spanien,750 ml,14 % vol.,575:-
Ampelos,Nr 54679,USA,750 ml,14 % vol.,522:-
Barbera D´Alba Superiore,Nr 54783,Italien,1 500 ml,14 % vol.,499:-
Stiflers Mom,Nr 54823,Serbien,750 ml,16 % vol.,486:-
Expresion,Nr 54954,Spanien,750 ml,"14,5 % vol.",468:-
Aliénor,Nr 55225,USA,750 ml,"14,5 % vol.",549:-
NITA,Nr 55229,Spanien,1 500 ml,"14,5 % vol.",471:-
Pago de Vallegarcia,Nr 55306,Spanien,750 ml,15 % vol.,555:-
Laetitia Estate,Nr 55416,USA,750 ml,"14,5 % vol.",525:-
Mas d'En Caçador Velles Vinyes,Nr 55404,Spanien,750 ml,15 % vol.,459:-
D'Ardhuy,Nr 55539,Frankrike,750 ml,"13,5 % vol.",512:-
Bolgheri Superiore,Nr 55647,Italien,750 ml,"13,5 % vol.",549:-
Vantorosso,Nr 55859,Italien,750 ml,16 % vol.,577:-
Somni,Nr 56001,Spanien,750 ml,"14,5 % vol.",455:-
Torre d'Orti,Nr 56100,Italien,500 ml,16 % vol.,499:-
Pooley,Nr 56144,Australien,750 ml,"13,4 % vol.",499:-
Ricasoli,Nr 56367,Italien,750 ml,"14,5 % vol.",599:-
Ridge Lytton Estate,Nr 93165,USA,750 ml,14 % vol.,499:-
Rodiles,Nr 50178,Spanien,750 ml,15 % vol.,599:-
Pichon,Nr 50184,Frankrike,750 ml,"14,5 % vol.",588:-
Château La Confession,Nr 50319,Frankrike,750 ml,"13,5 % vol.",499:-
Crossbarn,Nr 50400,USA,750 ml,15 % vol.,579:-
Barolo,Nr 50505,Italien,750 ml,14 % vol.,469:-
This Charming Man,Nr 50527,Australien,750 ml,"14,5 % vol.",499:-
Barolo Brunate,Nr 50912,Italien,750 ml,"14,5 % vol.",529:-
Raggio Brusa,Nr 51142,Italien,750 ml,"13,5 % vol.",549:-
Vinyes Velles,Nr 92841,Spanien,750 ml,"14,5 % vol.",499:-
Il Carbonaione,Nr 51224,Italien,750 ml,"13,5 % vol.",478:-
Binomio,Nr 51190,Italien,750 ml,"14,5 % vol.",478:-
Biserno Il Pino,Nr 51212,Italien,750 ml,"14,5 % vol.",499:-
Domaine de la Rectorie,Nr 51362,Frankrike,750 ml,14 % vol.,479:-
Château de Pibarnon,Nr 51378,Frankrike,750 ml,"14,5 % vol.",499:-
