name,art_nr,country,volume,alc_vol,price
Angelo Negro,Nr 57317,Italien,750 ml,14 % vol.,249:-
Chateau Bernadotte,Nr 57424,Frankrike,750 ml,"13,5 % vol.",249:-
McManis,Nr 57594,USA,750 ml,"13,5 % vol.",250:-
Nettare,Nr 57682,Italien,750 ml,"12,5 % vol.",269:-
Campomaggio,Nr 57696,Italien,750 ml,14 % vol.,269:-
Réva,Nr 57799,Italien,750 ml,15 % vol.,253:-
Pierre Gaillard,Nr 57820,Frankrike,750 ml,14 % vol.,269:-
Pfitscher,Nr 57873,Italien,750 ml,13 % vol.,249:-
Tazzelenghe,Nr 57880,Italien,750 ml,"11,5 % vol.",249:-
Paxxo,Nr 57881,Italien,750 ml,"14,5 % vol.",267:-
The Hundred,Nr 57935,Australien,750 ml,"14,5 % vol.",249:-
Greenwing,Nr 57979,USA,750 ml,14 % vol.,259:-
Parcela Vereda,Nr 58048,Spanien,750 ml,15 % vol.,256:-
La Carlina,Nr 76342,Italien,750 ml,15 % vol.,249:-
Tinta Carvalha,Nr 78916,Portugal,750 ml,"12,5 % vol.",259:-
Domaine des Tourelles,Nr 79496,Libanon,750 ml,14 % vol.,255:-
Terre de Manganèse,Nr 78095,Frankrike,750 ml,13 % vol.,249:-
La Marescialla,Nr 78636,Italien,750 ml,"15,5 % vol.",265:-
Meyer-Näkel,Nr 78804,Tyskland,750 ml,"13,5 % vol.",247:-
Telescopico,Nr 71181,Spanien,750 ml,"13,5 % vol.",249:-
Weingut Weinbach,Nr 78018,Tyskland,750 ml,"13,5 % vol.",259:-
La Fiorita,Nr 79079,Italien,750 ml,14 % vol.,267:-
Shannon,Nr 73364,Sydafrika,750 ml,14 % vol.,249:-
Bosco Bracco,Nr 78682,Italien,750 ml,15 % vol.,249:-
L'Art Zélé Syrah,Nr 72269,Frankrike,750 ml,"12,5 % vol.",249:-
Fleurie,Nr 78238,Frankrike,750 ml,13 % vol.,249:-
Mauro Sebaste,Nr 70548,Italien,750 ml,"14,5 % vol.",269:-
Fort Simon,Nr 79866,Sydafrika,750 ml,"14,5 % vol.",251:-
Vini Rabasco,Nr 75227,Italien,750 ml,12 % vol.,256:-
Vermentino Nero,Nr 75169,Italien,750 ml,"13,5 % vol.",259:-
Valpolicella Ripasso Classico Superiore,Nr 70283,Italien,750 ml,15 % vol.,263:-
Metz Road,Nr 73236,USA,750 ml,"14,5 % vol.",259:-
Cerasuolo di Vittoria,Nr 79484,Italien,750 ml,14 % vol.,259:-
Mandrarossa,Nr 72961,Italien,750 ml,14 % vol.,269:-
Domaine Piquemal,Nr 77499,Frankrike,750 ml,"14,5 % vol.",249:-
Sotamá,Nr 78197,Italien,750 ml,13 % vol.,266:-
Marco Cecchini,Nr 80089,Italien,750 ml,13 % vol.,249:-
Chateau La France Delhomme,Nr 81709,Frankrike,750 ml,"14,5 % vol.",249:-
Gilbert & Gaillard,Nr 83817,Frankrike,750 ml,"14,5 % vol.",263:-
Barbera d'Alba Superiore,Nr 50044,Italien,750 ml,"14,5 % vol.",259:-
Spioenkop,Nr 81905,Sydafrika,750 ml,13 % vol.,269:-
Demuerte,Nr 54694,Spanien,750 ml,"14,5 % vol.",259:-
Les Sentius,Nr 54802,Spanien,750 ml,"14,5 % vol.",259:-
Prova Cega,Nr 54992,Portugal,750 ml,"14,5 % vol.",249:-
Origen de Resalte,Nr 54956,Spanien,750 ml,"14,5 % vol.",247:-
Moschópolis 18,Nr 55085,Grekland,750 ml,"14,5 % vol.",269:-
Asso Di Denari,Nr 55350,Italien,750 ml,"14,5 % vol.",257:-
Domaine Foret,Nr 55475,Frankrike,750 ml,"12,5 % vol.",269:-
Croce di Febo,Nr 55513,Italien,750 ml,"13,5 % vol.",266:-
Vidalba,Nr 55550,Spanien,750 ml,"14,5 % vol.",260:-
Château Tour Saint-Bonnet,Nr 55607,Frankrike,750 ml,"13,5 % vol.",245:-
Château Maucamps,Nr 55608,Frankrike,750 ml,"13,5 % vol.",255:-
Langhe Nebbiolo,Nr 55629,Italien,750 ml,14 % vol.,269:-
Pessimist,Nr 55695,USA,750 ml,15 % vol.,249:-
Chateau Bouscassé,Nr 55746,Frankrike,750 ml,"13,5 % vol.",259:-
Oda Winery,Nr 55781,Georgien,750 ml,"11,5 % vol.",261:-
Chianti Classico Riserva,Nr 56013,Italien,750 ml,14 % vol.,250:-
Cuvée Felice,Nr 56106,Frankrike,750 ml,14 % vol.,257:-
Cecco Vino,Nr 56499,Italien,750 ml,14 % vol.,269:-
Montes Outer Limits,Nr 56544,Chile,750 ml,"13,5 % vol.",249:-
Domaine Comte Peraldi,Nr 56610,Frankrike,750 ml,"13,5 % vol.",259:-
Saint Nicolas,Nr 56602,Frankrike,750 ml,13 % vol.,261:-
Bartinney,Nr 50068,Sydafrika,750 ml,"14,5 % vol.",259:-
Casa Emma,Nr 50099,Italien,750 ml,14 % vol.,249:-
Silvio Nardi,Nr 50131,Italien,750 ml,"14,5 % vol.",269:-
Corte Canella,Nr 50194,Italien,750 ml,"13,5 % vol.",262:-
Mount Riley,Nr 50279,Nya Zeeland,750 ml,13 % vol.,249:-
The Quickening,Nr 50528,Australien,750 ml,"14,5 % vol.",259:-
John Malkovich,Nr 50555,Frankrike,750 ml,13 % vol.,247:-
John Malkovich LQLC,Nr 50561,Frankrike,750 ml,14 % vol.,247:-
Kim Crawford,Nr 50676,Nya Zeeland,750 ml,13 % vol.,259:-
Grant Burge Fisell,Nr 50804,Australien,750 ml,"14,5 % vol.",269:-
Xavier Vignon,Nr 51261,Frankrike,750 ml,15 % vol.,249:-
Château la Tour de By,Nr 3083,Frankrike,750 ml,14 % vol.,269:-
Villa Matilde,Nr 56693,Italien,750 ml,14 % vol.,259:-
La Bandina,Nr 56835,Italien,750 ml,14 % vol.,248:-
Philippe Jambon,Nr 57187,Frankrike,750 ml,"14,5 % vol.",263:-
Regolo,Nr 82390,Italien,750 ml,14 % vol.,259:-
Moulin-à-Vent,Nr 57277,Frankrike,750 ml,13 % vol.,249:-
r Rabiega 1920,Nr 57263,Frankrike,750 ml,14 % vol.,249:-
r Rabiega,Nr 57286,Frankrike,750 ml,"14,5 % vol.",249:-
Tenuta Casenuove,Nr 53357,Italien,750 ml,14 % vol.,249:-
Chianti Classico,Nr 53361,Italien,750 ml,14 % vol.,269:-
Modis,Nr 53466,Italien,750 ml,"14,5 % vol.",243:-
Poggio al Leone,Nr 53472,Italien,750 ml,"14,5 % vol.",249:-
Bourgogne,Nr 53591,Frankrike,750 ml,14 % vol.,269:-
Private,Nr 53595,Chile,750 ml,"14,5 % vol.",269:-
Pyros,Nr 53607,Argentina,750 ml,"14,5 % vol.",249:-
Bruno Giacosa,Nr 53752,Italien,750 ml,"13,5 % vol.",259:-
Bricco Sereno,Nr 53748,Italien,750 ml,"14,5 % vol.",249:-
Kung Fu,Nr 94369,Argentina,750 ml,14 % vol.,249:-
Ingrosso,Nr 59820,Italien,750 ml,15 % vol.,259:-
Ca'Viola,Nr 59918,Italien,750 ml,"14,5 % vol.",259:-
Savoia Americano,Nr 58759,Italien,500 ml,"18,6 % vol.",259:-
4Kilos 12 Volts,Nr 58788,Spanien,750 ml,12 % vol.,269:-
Karim Vionnet,Nr 58927,Frankrike,750 ml,12 % vol.,250:-
La Petite Odyssee,Nr 58929,Frankrike,750 ml,"13,5 % vol.",243:-
Panorámico,Nr 59121,Spanien,750 ml,"13,5 % vol.",249:-
Arbois Poulsard En Geillon,Nr 59136,Frankrike,750 ml,13 % vol.,249:-
Cannonau de Sardegna Sole Minoi,Nr 59225,Italien,750 ml,14 % vol.,249:-
Bodegas Briego,Nr 59362,Spanien,750 ml,"14,5 % vol.",245:-
La Torre,Nr 59461,Italien,750 ml,13 % vol.,247:-
McManis,Nr 57594,USA,750 ml,"13,5 % vol.",250:-
Nettare,Nr 57682,Italien,750 ml,"12,5 % vol.",269:-
Campomaggio,Nr 57696,Italien,750 ml,14 % vol.,269:-
Réva,Nr 57799,Italien,750 ml,15 % vol.,253:-
Pierre Gaillard,Nr 57820,Frankrike,750 ml,14 % vol.,269:-
Pfitscher,Nr 57873,Italien,750 ml,13 % vol.,249:-
Tazzelenghe,Nr 57880,Italien,750 ml,"11,5 % vol.",249:-
Paxxo,Nr 57881,Italien,750 ml,"14,5 % vol.",267:-
The Hundred,Nr 57935,Australien,750 ml,"14,5 % vol.",249:-
Greenwing,Nr 57979,USA,750 ml,14 % vol.,259:-
Parcela Vereda,Nr 58048,Spanien,750 ml,15 % vol.,256:-
Puig Ambeille,Nr 58202,Frankrike,750 ml,"14,5 % vol.",247:-
Chianti Classico Riserva,Nr 56013,Italien,750 ml,14 % vol.,250:-
Cuvée Felice,Nr 56106,Frankrike,750 ml,14 % vol.,257:-
Cecco Vino,Nr 56499,Italien,750 ml,14 % vol.,269:-
Montes Outer Limits,Nr 56544,Chile,750 ml,"13,5 % vol.",249:-
Domaine Comte Peraldi,Nr 56610,Frankrike,750 ml,"13,5 % vol.",259:-
Saint Nicolas,Nr 56602,Frankrike,750 ml,13 % vol.,261:-
Bruno Giacosa,Nr 53752,Italien,750 ml,"13,5 % vol.",259:-
Collio,Nr 71646,Italien,750 ml,14 % vol.,269:-
Holden Manz,Nr 70192,Sydafrika,750 ml,"14,5 % vol.",255:-
Gelso D´oro,Nr 73952,Italien,750 ml,14 % vol.,259:-
Barbera d'Alba,Nr 82318,Italien,750 ml,"14,5 % vol.",259:-
Château de Rochemorin,Nr 70795,Frankrike,750 ml,13 % vol.,249:-
Habla la Tierra,Nr 75338,Spanien,750 ml,"13,5 % vol.",246:-
Barbera d'Alba Volupta,Nr 72937,Italien,750 ml,15 % vol.,247:-
Masi Brolo Campofiorin Oro,Nr 32361,Italien,750 ml,14 % vol.,249:-
Poggio ai Ginepri,Nr 79123,Italien,750 ml,"14,5 % vol.",258:-
