name,art_nr,country,volume,alc_vol,price
Terreno,Nr 2373,Italien,750 ml,14 % vol.,195:-
Camparo,Nr 72078,Italien,750 ml,15 % vol.,199:-
Emile Beyer,Nr 70823,Frankrike,750 ml,"12,5 % vol.",199:-
Bacco Felice,Nr 75125,Italien,750 ml,"13,5 % vol.",198:-
Lungarotti,Nr 79141,Italien,750 ml,15 % vol.,199:-
Rossojbleo,Nr 73072,Italien,750 ml,13 % vol.,199:-
Indigena,Nr 56781,Spanien,750 ml,"13,5 % vol.",209:-
La Montesa,Nr 83443,Spanien,750 ml,"14,5 % vol.",199:-
Tenuta Rocca,Nr 59727,Italien,750 ml,"14,5 % vol.",199:-
Rabiega Rabiega,Nr 59926,Frankrike,750 ml,13 % vol.,199:-
Piroska,Nr 94213,Österrike,750 ml,12 % vol.,199:-
Domaine des Maravilhas,Nr 57475,Frankrike,750 ml,"13,5 % vol.",209:-
Casa E. di Mirafiore,Nr 57707,Italien,750 ml,"13,5 % vol.",209:-
Fabien,Nr 57768,Frankrike,750 ml,13 % vol.,199:-
Reyneke,Nr 57831,Sydafrika,750 ml,13 % vol.,199:-
Tenuta Il Palagio,Nr 57868,Italien,750 ml,13 % vol.,198:-
FIASCO!,Nr 56414,Italien,1 000 ml,13 % vol.,209:-
Vacqueyras Rouge,Nr 53876,Frankrike,750 ml,14 % vol.,200:-
Le P`tit Vaillant,Nr 53956,Frankrike,750 ml,12 % vol.,198:-
Cianfanello,Nr 56170,Italien,750 ml,14 % vol.,195:-
Vinstereo,Nr 58945,Österrike,750 ml,"10,5 % vol.",199:-
Speri,Nr 72515,Italien,750 ml,"13,5 % vol.",199:-
Walnut Collectables,Nr 75409,Nya Zeeland,750 ml,13 % vol.,209:-
Reyneke,Nr 73639,Sydafrika,750 ml,"13,5 % vol.",199:-
Montefalco Rosso,Nr 2316,Italien,750 ml,14 % vol.,209:-
Coyam,Nr 79385,Chile,750 ml,14 % vol.,199:-
Hombros,Nr 79659,Spanien,750 ml,"14,5 % vol.",199:-
Campo Eliseo,Nr 76431,Spanien,750 ml,"14,5 % vol.",209:-
Alesago,Nr 71898,Spanien,750 ml,"12,5 % vol.",194:-
Tapiz,Nr 6529,Argentina,750 ml,14 % vol.,199:-
Domaine Du Clos De Sixte,Nr 73101,Frankrike,750 ml,15 % vol.,199:-
St Antony,Nr 51902,Tyskland,750 ml,13 % vol.,198:-
Weingut Bernhart,Nr 51735,Tyskland,750 ml,13 % vol.,199:-
Sagace,Nr 57887,Italien,1 000 ml,14 % vol.,199:-
Barolo,Nr 73604,Italien,375 ml,14 % vol.,199:-
Chiara Condello,Nr 91224,Italien,750 ml,14 % vol.,199:-
Peter Lehmann Portrait Barossa,Nr 16381,Australien,750 ml,"14,5 % vol.",199:-
Tirrenico,Nr 72939,Italien,750 ml,14 % vol.,209:-
Lilliano Ruspoli,Nr 75996,Italien,750 ml,"14,5 % vol.",199:-
Raats Dolomite,Nr 84347,Sydafrika,750 ml,"13,5 % vol.",199:-
Enrique Mendoza,Nr 51067,Spanien,750 ml,"13,5 % vol.",209:-
G.D. Vajra,Nr 78511,Italien,750 ml,14 % vol.,199:-
La Gironda,Nr 73603,Italien,750 ml,14 % vol.,199:-
Fontanafredda,Nr 52209,Italien,750 ml,"13,5 % vol.",209:-
Hartenberg,Nr 2727,Sydafrika,750 ml,"14,5 % vol.",200:-
Samt & Seide Prellenkirchen,Nr 92291,Österrike,750 ml,13 % vol.,199:-
Le Tense,Nr 32341,Italien,750 ml,"13,5 % vol.",199:-
Navajas,Nr 70565,Spanien,750 ml,14 % vol.,199:-
Monte Real,Nr 75379,Spanien,750 ml,14 % vol.,198:-
Rongopai,Nr 73694,Nya Zeeland,750 ml,"12,5 % vol.",199:-
Familia Margaca,Nr 58298,Portugal,750 ml,"14,5 % vol.",190:-
Elegance Plavac Mali,Nr 54726,Kroatien,750 ml,"13,5 % vol.",198:-
Dune,Nr 54850,Australien,750 ml,13 % vol.,199:-
Bouchon,Nr 56415,Chile,750 ml,"12,5 % vol.",199:-
Revival País,Nr 94746,Chile,750 ml,13 % vol.,199:-
Gabriëlskloof,Nr 94773,Sydafrika,750 ml,14 % vol.,199:-
Grey Glacier Single Block,Nr 56566,Chile,750 ml,14 % vol.,199:-
Rioja Bordón,Nr 86815,Spanien,750 ml,14 % vol.,199:-
Pétalos,Nr 70314,Spanien,750 ml,"13,5 % vol.",209:-
Tommasi,Nr 70966,Italien,750 ml,13 % vol.,199:-
Nozzole Chianti Classico,Nr 79271,Italien,750 ml,14 % vol.,199:-
T.I.L.I.A,Nr 50811,Slovenien,750 ml,14 % vol.,200:-
Renegade,Nr 55296,Sydafrika,750 ml,14 % vol.,205:-
Pétalos,Nr 70314,Spanien,750 ml,"13,5 % vol.",209:-
Tommasi,Nr 70966,Italien,750 ml,13 % vol.,199:-
Nozzole Chianti Classico,Nr 79271,Italien,750 ml,14 % vol.,199:-
Tommasi,Nr 74558,Italien,375 ml,13 % vol.,199:-
Hito,Nr 50443,Spanien,750 ml,"14,5 % vol.",209:-
Le Vassal,Nr 55098,Frankrike,750 ml,13 % vol.,199:-
Bulas,Nr 50782,Portugal,750 ml,"13,5 % vol.",197:-
Enate,Nr 52311,Spanien,750 ml,15 % vol.,205:-
Gianfranco Alessandria,Nr 51731,Italien,750 ml,"14,5 % vol.",206:-
Richard Hamilton,Nr 51405,Australien,750 ml,"14,5 % vol.",199:-
Jean-Paul Brun,Nr 72468,Frankrike,750 ml,"12,5 % vol.",198:-
Château Mont-Redon,Nr 74814,Frankrike,750 ml,15 % vol.,199:-
Babil,Nr 53974,Frankrike,750 ml,"12,5 % vol.",205:-
Descombe Julienas Pierres Bleues,Nr 50563,Frankrike,750 ml,14 % vol.,199:-
Case Vecie,Nr 52452,Italien,750 ml,14 % vol.,199:-
Domaine Garon,Nr 54355,Frankrike,750 ml,"14,5 % vol.",199:-
Giunta,Nr 56320,Nya Zeeland,750 ml,13 % vol.,209:-
Nostos,Nr 72856,Grekland,750 ml,"13,5 % vol.",198:-
Umberto Cesari,Nr 53769,Italien,750 ml,"12,5 % vol.",190:-
Montefalco Rosso,Nr 54435,Italien,750 ml,"14,5 % vol.",209:-
Umberto Cesari,Nr 54452,Italien,750 ml,13 % vol.,200:-
Stellenbosch Cabernet Sauvignon,Nr 54086,Sydafrika,750 ml,14 % vol.,199:-
Abbotts & Delaunay,Nr 50536,Frankrike,750 ml,"14,5 % vol.",199:-
Torraccia del Piantavigna,Nr 51176,Italien,750 ml,"12,5 % vol.",199:-
Suertes del Marqués 7 Fuentes,Nr 51875,Spanien,750 ml,"12,5 % vol.",199:-
Hecht & Bannier,Nr 51982,Frankrike,750 ml,14 % vol.,199:-
Rosso di Montalcino,Nr 53697,Italien,750 ml,"14,5 % vol.",209:-
Dolina,Nr 57412,Serbien,750 ml,14 % vol.,193:-
Morgan Bay Cellars,Nr 59169,USA,750 ml,13 % vol.,199:-
Damilano,Nr 59298,Italien,750 ml,14 % vol.,199:-
Bodegas Briego,Nr 59361,Spanien,750 ml,"14,5 % vol.",190:-
Elephant In The Room,Nr 59408,Australien,750 ml,14 % vol.,199:-
Magna Terra,Nr 59545,Italien,750 ml,13 % vol.,200:-
Purauva,Nr 54183,Italien,750 ml,"11,5 % vol.",197:-
Il Poggione,Nr 51900,Italien,750 ml,14 % vol.,199:-
Tenuta Il Falchetto,Nr 54759,Italien,750 ml,"14,5 % vol.",199:-
Il Nero di Casanova,Nr 75299,Italien,750 ml,"13,5 % vol.",209:-
Bason,Nr 55137,Italien,750 ml,13 % vol.,198:-
Lacino Chora,Nr 55673,Italien,750 ml,13 % vol.,200:-
Cedro do Noval,Nr 59151,Portugal,750 ml,"14,5 % vol.",199:-
Provenance,Nr 75589,Sydafrika,750 ml,"14,5 % vol.",199:-
Mulderbosch,Nr 56353,Sydafrika,750 ml,"12,5 % vol.",199:-
Château du Gazin,Nr 57892,Frankrike,750 ml,"14,5 % vol.",199:-
Chivite Finca Legardeta,Nr 52904,Spanien,750 ml,"14,5 % vol.",199:-
Pampaneando,Nr 58983,Spanien,750 ml,"13,5 % vol.",204:-
Jamek Zweigelt,Nr 51645,Österrike,750 ml,"13,5 % vol.",209:-
Rusel,Nr 51737,Italien,750 ml,"14,5 % vol.",201:-
Montefalco Rosso,Nr 51762,Italien,750 ml,14 % vol.,199:-
Xavier Vignon,Nr 51821,Frankrike,750 ml,15 % vol.,199:-
Wairau River,Nr 52370,Nya Zeeland,750 ml,13 % vol.,199:-
Brachetto D´Acqui,Nr 52471,Italien,750 ml,"5,5 % vol.",199:-
Vigin Moody,Nr 52621,Italien,750 ml,"13,5 % vol.",200:-
Dourosa,Nr 52678,Portugal,750 ml,"13,5 % vol.",190:-
Le Cecche,Nr 52762,Italien,750 ml,"14,5 % vol.",198:-
Lavignone,Nr 52957,Italien,750 ml,14 % vol.,198:-
Château de Reignac,Nr 53031,Frankrike,750 ml,14 % vol.,199:-
Fontanabianca,Nr 58464,Italien,750 ml,"14,5 % vol.",199:-
Tomasetti,Nr 58481,Italien,750 ml,"11,5 % vol.",199:-
Solpost,Nr 58496,Spanien,750 ml,"14,5 % vol.",209:-
La Vinya d'en Tomas,Nr 50459,Spanien,750 ml,13 % vol.,206:-
Diemersfontein,Nr 78023,Sydafrika,750 ml,14 % vol.,199:-
Diemersfontein Carpe Diem,Nr 76174,Sydafrika,750 ml,14 % vol.,199:-
Redinoce,Nr 78025,Italien,750 ml,13 % vol.,206:-
Via XVIII,Nr 78604,Spanien,750 ml,13 % vol.,199:-
Frappato,Nr 71652,Italien,750 ml,13 % vol.,209:-
Nizza Silvano,Nr 72707,Italien,750 ml,"13,5 % vol.",199:-
Fleurie Les Marrans,Nr 95592,Frankrike,750 ml,13 % vol.,209:-
Enzo Boglietti,Nr 70107,Italien,750 ml,"13,5 % vol.",199:-
Mas Janeil,Nr 82966,Frankrike,750 ml,"14,5 % vol.",199:-
Parajes,Nr 51516,Spanien,750 ml,"13,5 % vol.",208:-
Jamek Zweigelt,Nr 51645,Österrike,750 ml,"13,5 % vol.",209:-
Rusel,Nr 51737,Italien,750 ml,"14,5 % vol.",201:-
Montefalco Rosso,Nr 51762,Italien,750 ml,14 % vol.,199:-
Xavier Vignon,Nr 51821,Frankrike,750 ml,15 % vol.,199:-
Wairau River,Nr 52370,Nya Zeeland,750 ml,13 % vol.,199:-
Brachetto D´Acqui,Nr 52471,Italien,750 ml,"5,5 % vol.",199:-
Vigin Moody,Nr 52621,Italien,750 ml,"13,5 % vol.",200:-
Dourosa,Nr 52678,Portugal,750 ml,"13,5 % vol.",190:-
Le Cecche,Nr 52762,Italien,750 ml,"14,5 % vol.",198:-
Nipozzano Chianti Rúfina,Nr 2969,Italien,750 ml,"13,5 % vol.",209:-
Piemonte Albarossa,Nr 76697,Italien,750 ml,14 % vol.,199:-
Santa,Nr 73105,Spanien,750 ml,"14,5 % vol.",199:-
AltaCima 6.330,Nr 79581,Chile,750 ml,"13,5 % vol.",197:-
Trenel,Nr 79272,Frankrike,750 ml,13 % vol.,199:-
La Barbera,Nr 76785,Italien,750 ml,12 % vol.,198:-
Santarita,Nr 77453,Italien,750 ml,"13,5 % vol.",198:-
Cordero di Montezemolo,Nr 71821,Italien,750 ml,"14,5 % vol.",199:-
Airlie Bank,Nr 76822,Australien,750 ml,"12,5 % vol.",199:-
Airlie Bank,Nr 79810,Australien,750 ml,"12,5 % vol.",199:-
Alvear,Nr 79522,Spanien,750 ml,14 % vol.,198:-
Brouilly,Nr 75617,Frankrike,750 ml,13 % vol.,199:-
Fratelli Alessandria,Nr 70321,Italien,750 ml,"13,5 % vol.",199:-
Claes Pinot Noir ***,Nr 76326,Tyskland,750 ml,"12,5 % vol.",190:-
Mauro Sebaste,Nr 71061,Italien,750 ml,"14,5 % vol.",199:-
Mauro Sebaste,Nr 71869,Italien,750 ml,14 % vol.,199:-
Mandrarossa,Nr 71175,Italien,750 ml,"13,5 % vol.",209:-
Tezza,Nr 77580,Italien,750 ml,"13,5 % vol.",200:-
P.F,Nr 76809,Spanien,750 ml,"13,5 % vol.",198:-
Diemersfontein,Nr 78023,Sydafrika,750 ml,14 % vol.,199:-
Diemersfontein Carpe Diem,Nr 76174,Sydafrika,750 ml,14 % vol.,199:-
Redinoce,Nr 78025,Italien,750 ml,13 % vol.,206:-
Via XVIII,Nr 78604,Spanien,750 ml,13 % vol.,199:-
Frappato,Nr 71652,Italien,750 ml,13 % vol.,209:-
Nizza Silvano,Nr 72707,Italien,750 ml,"13,5 % vol.",199:-
Fleurie Les Marrans,Nr 95592,Frankrike,750 ml,13 % vol.,209:-
Enzo Boglietti,Nr 70107,Italien,750 ml,"13,5 % vol.",199:-
Mas Janeil,Nr 82966,Frankrike,750 ml,"14,5 % vol.",199:-
Trediberri,Nr 81690,Italien,750 ml,"14,5 % vol.",199:-
Cabernet Franc Rubicone,Nr 83090,Italien,750 ml,14 % vol.,191:-
Gran Gregoriano,Nr 84316,Spanien,750 ml,15 % vol.,204:-
Cecchi Chianti Classico,Nr 84089,Italien,750 ml,"13,5 % vol.",199:-
Terrazze,Nr 80023,Italien,750 ml,13 % vol.,194:-
Campogiani,Nr 50011,Italien,750 ml,14 % vol.,207:-
Fox Creek,Nr 50246,Australien,750 ml,"14,5 % vol.",209:-
Cascina Chicco,Nr 54553,Italien,750 ml,"14,5 % vol.",193:-
Sylla Sebaste,Nr 54660,Italien,750 ml,"13,5 % vol.",204:-
Demuerte,Nr 54688,Spanien,750 ml,"14,5 % vol.",199:-
Prokupac,Nr 54704,Serbien,750 ml,"13,5 % vol.",198:-
Tenuta Carlin de Paolo,Nr 54755,Italien,750 ml,14 % vol.,199:-
Dea Vulcano,Nr 54944,Italien,750 ml,"13,5 % vol.",209:-
Kahurangi,Nr 70414,Nya Zeeland,750 ml,"13,5 % vol.",199:-
Fox Creek,Nr 72414,Australien,750 ml,"14,5 % vol.",199:-
Holden Manz,Nr 74905,Sydafrika,750 ml,14 % vol.,199:-
Tommasi Poggio al Tufo,Nr 82403,Italien,750 ml,13 % vol.,199:-
Chateau de Gaudou,Nr 79624,Frankrike,750 ml,13 % vol.,206:-
Jakkalsvlei,Nr 75245,Sydafrika,750 ml,14 % vol.,190:-
Torre d'Orti,Nr 78318,Italien,750 ml,"14,5 % vol.",199:-
Moulin-à-Vent,Nr 79022,Frankrike,750 ml,14 % vol.,199:-
Fortunello,Nr 75853,Italien,750 ml,"13,5 % vol.",199:-
Poggio Bonelli,Nr 76147,Italien,750 ml,14 % vol.,209:-
Damana 5,Nr 71801,Spanien,750 ml,14 % vol.,197:-
Chenas Quarts,Nr 95450,Frankrike,750 ml,14 % vol.,199:-
Ivory & Burt,Nr 78002,USA,750 ml,15 % vol.,195:-
Ratti,Nr 74319,Italien,750 ml,13 % vol.,199:-
Giovanni Rosso,Nr 74490,Italien,750 ml,"13,5 % vol.",209:-
Carm,Nr 74078,Portugal,750 ml,"14,5 % vol.",199:-
Dolcetto d'Alba,Nr 76172,Italien,750 ml,"13,5 % vol.",199:-
Golpe,Nr 3526,Portugal,750 ml,"13,5 % vol.",199:-
Mega Spileo,Nr 72304,Grekland,750 ml,14 % vol.,199:-
Länna Bruk Dryckeshandel,Nr 56761,Grekland,750 ml,"14,5 % vol.",199:-
Château Piron,Nr 56840,Frankrike,750 ml,13 % vol.,199:-
Pujanza,Nr 57042,Spanien,750 ml,14 % vol.,200:-
Abbadia Ardenga,Nr 57276,Italien,750 ml,"14,5 % vol.",199:-
Calle Fegth,Nr 58271,Tyskland,750 ml,"12,5 % vol.",199:-
Georg Breuer,Nr 58315,Tyskland,750 ml,12 % vol.,199:-
Jakkalsvlei,Nr 58426,Sydafrika,750 ml,"14,5 % vol.",190:-
Fontanabianca,Nr 58464,Italien,750 ml,"14,5 % vol.",199:-
Tomasetti,Nr 58481,Italien,750 ml,"11,5 % vol.",199:-
Solpost,Nr 58496,Spanien,750 ml,"14,5 % vol.",209:-
La Vinya d'en Tomas,Nr 50459,Spanien,750 ml,13 % vol.,206:-
Château Piron,Nr 56840,Frankrike,750 ml,13 % vol.,199:-
Pujanza,Nr 57042,Spanien,750 ml,14 % vol.,200:-
Abbadia Ardenga,Nr 57276,Italien,750 ml,"14,5 % vol.",199:-
Saints Hills,Nr 53576,Kroatien,750 ml,"13,5 % vol.",201:-
Rosso di Montalcino,Nr 53598,Italien,750 ml,"14,5 % vol.",199:-
Sofros,Nr 53673,Spanien,750 ml,"14,5 % vol.",208:-
Roero,Nr 53858,Italien,750 ml,"14,5 % vol.",197:-
Boasso,Nr 54033,Italien,750 ml,14 % vol.,199:-
Renato Corino,Nr 54166,Italien,750 ml,"13,5 % vol.",199:-
La Carlina,Nr 54172,Italien,750 ml,14 % vol.,205:-
Cantina Toblino,Nr 54198,Italien,750 ml,13 % vol.,198:-
Crissante,Nr 54212,Italien,750 ml,14 % vol.,199:-
La Nave,Nr 53054,Spanien,750 ml,"12,5 % vol.",191:-
Petra,Nr 53167,Italien,750 ml,14 % vol.,199:-
Golpe,Nr 3526,Portugal,750 ml,"13,5 % vol.",199:-
Mega Spileo,Nr 72304,Grekland,750 ml,14 % vol.,199:-
Elio Altare,Nr 79880,Italien,750 ml,14 % vol.,199:-
Valle Secreto,Nr 75690,Chile,750 ml,"14,5 % vol.",209:-
Roero,Nr 73299,Italien,750 ml,14 % vol.,209:-
Barbera d'Alba,Nr 76101,Italien,750 ml,"13,5 % vol.",199:-
Chateau de Gaudou,Nr 79624,Frankrike,750 ml,13 % vol.,206:-
Jakkalsvlei,Nr 75245,Sydafrika,750 ml,14 % vol.,190:-
Torre d'Orti,Nr 78318,Italien,750 ml,"14,5 % vol.",199:-
Moulin-à-Vent,Nr 79022,Frankrike,750 ml,14 % vol.,199:-
Fortunello,Nr 75853,Italien,750 ml,"13,5 % vol.",199:-
Poggio Bonelli,Nr 76147,Italien,750 ml,14 % vol.,209:-
Damana 5,Nr 71801,Spanien,750 ml,14 % vol.,197:-
Chenas Quarts,Nr 95450,Frankrike,750 ml,14 % vol.,199:-
Ivory & Burt,Nr 78002,USA,750 ml,15 % vol.,195:-
Ratti,Nr 74319,Italien,750 ml,13 % vol.,199:-
Giovanni Rosso,Nr 74490,Italien,750 ml,"13,5 % vol.",209:-
Carm,Nr 74078,Portugal,750 ml,"14,5 % vol.",199:-
Dolcetto d'Alba,Nr 76172,Italien,750 ml,"13,5 % vol.",199:-
Villa di Geggiano,Nr 77553,Italien,750 ml,"13,5 % vol.",196:-
Barbera,Nr 73097,Italien,750 ml,"14,5 % vol.",204:-
Dune,Nr 73261,Australien,750 ml,"14,1 % vol.",199:-
KWV The Mentors,Nr 77438,Sydafrika,750 ml,14 % vol.,199:-
Mora,Nr 72278,Argentina,750 ml,"14,5 % vol.",199:-
Château Moulin,Nr 78843,Frankrike,750 ml,14 % vol.,197:-
First Edition,Nr 2278,Chile,750 ml,"14,5 % vol.",209:-
Marqués de Oro,Nr 79001,Spanien,750 ml,13 % vol.,204:-
Benanti,Nr 74874,Italien,750 ml,"13,5 % vol.",199:-
Kahurangi,Nr 70414,Nya Zeeland,750 ml,"13,5 % vol.",199:-
Fox Creek,Nr 72414,Australien,750 ml,"14,5 % vol.",199:-
Holden Manz,Nr 74905,Sydafrika,750 ml,14 % vol.,199:-
Tommasi Poggio al Tufo,Nr 82403,Italien,750 ml,13 % vol.,199:-
Pousio,Nr 76564,Portugal,750 ml,14 % vol.,190:-
Portia Crianza,Nr 82525,Spanien,750 ml,15 % vol.,199:-
Ripasso Classico,Nr 76160,Italien,750 ml,15 % vol.,209:-
Nipozzano Chianti Rúfina,Nr 2969,Italien,750 ml,"13,5 % vol.",209:-
Piemonte Albarossa,Nr 76697,Italien,750 ml,14 % vol.,199:-
Santa,Nr 73105,Spanien,750 ml,"14,5 % vol.",199:-
AltaCima 6.330,Nr 79581,Chile,750 ml,"13,5 % vol.",197:-
Trenel,Nr 79272,Frankrike,750 ml,13 % vol.,199:-
La Barbera,Nr 76785,Italien,750 ml,12 % vol.,198:-
Santarita,Nr 77453,Italien,750 ml,"13,5 % vol.",198:-
Cordero di Montezemolo,Nr 71821,Italien,750 ml,"14,5 % vol.",199:-
Airlie Bank,Nr 76822,Australien,750 ml,"12,5 % vol.",199:-
Airlie Bank,Nr 79810,Australien,750 ml,"12,5 % vol.",199:-
Alvear,Nr 79522,Spanien,750 ml,14 % vol.,198:-
Jean Philippe Marchand,Nr 55906,Frankrike,750 ml,13 % vol.,208:-
Il Roncal,Nr 75335,Italien,750 ml,"12,5 % vol.",201:-
Erath,Nr 3992,USA,750 ml,13 % vol.,209:-
Il Roncal,Nr 73944,Italien,750 ml,14 % vol.,205:-
Il Roncal,Nr 74718,Italien,750 ml,14 % vol.,201:-
Scriani,Nr 73779,Italien,750 ml,14 % vol.,199:-
Tommasi,Nr 87201,Italien,750 ml,"13,5 % vol.",209:-
Tommasi,Nr 87204,Italien,750 ml,14 % vol.,209:-
Pittacum,Nr 73949,Spanien,750 ml,"14,5 % vol.",199:-
