name,art_nr,country,volume,alc_vol,price
Amarone della Valpolicella,Nr 92258,Italien,750 ml,16 % vol.,394:-
Dog Point Pinot Noir,Nr 93163,Nya Zeeland,750 ml,"13,5 % vol.",379:-
Marsannay Rouge,Nr 90543,Frankrike,750 ml,13 % vol.,399:-
Munjebel,Nr 92935,Italien,750 ml,14 % vol.,395:-
La Fleur VivaltuS,Nr 92816,Spanien,750 ml,"14,5 % vol.",419:-
Casa Emma,Nr 90452,Italien,750 ml,14 % vol.,399:-
Jolie Laide,Nr 93135,USA,750 ml,"12,5 % vol.",395:-
Clos Puy Arnaud,Nr 90570,Frankrike,750 ml,14 % vol.,449:-
Lambert,Nr 92857,Australien,750 ml,"13,5 % vol.",379:-
Cune Imperial,Nr 95274,Spanien,750 ml,14 % vol.,442:-
Vingården i Klagshamn,Nr 39921,Sverige,750 ml,12 % vol.,395:-
Villa de Corullón,Nr 92338,Spanien,750 ml,14 % vol.,395:-
Joseph Drouhin Savigny,Nr 92878,Frankrike,750 ml,"14,5 % vol.",429:-
Valtuille Cepas Centenarias,Nr 93045,Spanien,750 ml,"13,5 % vol.",399:-
Savigny-les Beaune Clos des Godeaux,Nr 94029,Frankrike,750 ml,"14,5 % vol.",419:-
Poliziano,Nr 90246,Italien,750 ml,14 % vol.,442:-
Bruna Grimaldi,Nr 91702,Italien,750 ml,"14,5 % vol.",439:-
Tococo,Nr 90180,Chile,750 ml,13 % vol.,379:-
Burn Cottage,Nr 92448,Nya Zeeland,750 ml,13 % vol.,399:-
Pfitscher,Nr 92680,Italien,750 ml,"13,5 % vol.",399:-
Markus Molitor,Nr 92906,Tyskland,750 ml,"13,5 % vol.",435:-
S.C. Pannell,Nr 93079,Australien,750 ml,"14,5 % vol.",399:-
Chateau Maucaillou,Nr 93325,Frankrike,750 ml,"13,5 % vol.",389:-
Veronica Ortega,Nr 94819,Spanien,750 ml,"12,5 % vol.",389:-
Pago de Carraovejas,Nr 93108,Spanien,750 ml,15 % vol.,399:-
K Motor,Nr 92071,USA,750 ml,"14,5 % vol.",399:-
Veronica Ortega,Nr 93974,Spanien,750 ml,"13,5 % vol.",375:-
Veronica Ortega,Nr 93624,Spanien,750 ml,13 % vol.,375:-
Barbaresco Rabajà,Nr 94244,Italien,750 ml,14 % vol.,449:-
Brunello di Montalcino,Nr 93123,Italien,750 ml,"14,5 % vol.",449:-
Thalarn Syrah,Nr 90392,Spanien,750 ml,13 % vol.,379:-
Clos de Los Siete,Nr 92103,Argentina,1 500 ml,"14,5 % vol.",443:-
Benevelli,Nr 94910,Italien,750 ml,"14,5 % vol.",444:-
Brunello di Montalcino,Nr 12330,Italien,750 ml,"14,5 % vol.",399:-
Achaval-Ferrer,Nr 91120,Argentina,750 ml,15 % vol.,395:-
Castro Candaz,Nr 93154,Spanien,750 ml,13 % vol.,379:-
Paolo Scavino Barolo,Nr 92628,Italien,750 ml,"14,5 % vol.",389:-
Château de Fieuzal,Nr 90305,Frankrike,750 ml,14 % vol.,434:-
Munjebel,Nr 92863,Italien,750 ml,15 % vol.,395:-
Barolo Bricco delle Viole,Nr 93269,Italien,750 ml,"14,5 % vol.",449:-
Chateau de Chambrun,Nr 90620,Frankrike,750 ml,"14,5 % vol.",376:-
Ziereisen Rhini,Nr 95007,Tyskland,750 ml,"13,5 % vol.",424:-
Piedefranco,Nr 94533,Italien,750 ml,13 % vol.,389:-
Chateau Larrivet Haut-Brion,Nr 90380,Frankrike,750 ml,"13,5 % vol.",412:-
Barolo,Nr 94918,Italien,750 ml,"14,5 % vol.",444:-
Long Meadow Ranch,Nr 94920,USA,750 ml,"13,5 % vol.",401:-
Pikes Dogwalk,Nr 92125,Australien,750 ml,"13,5 % vol.",399:-
Clos de Los Siete,Nr 93505,Argentina,1 500 ml,"14,5 % vol.",445:-
Boekenhoutskloof,Nr 79374,Sydafrika,750 ml,14 % vol.,399:-
Carema,Nr 92899,Italien,750 ml,13 % vol.,449:-
Barolo Ravera di Monforte,Nr 92587,Italien,750 ml,"14,5 % vol.",449:-
Barolo Le Coste di Monforte,Nr 92529,Italien,750 ml,"14,5 % vol.",449:-
Barbaresco Mondino,Nr 90082,Italien,750 ml,"14,5 % vol.",413:-
Kanonkop,Nr 92012,Sydafrika,750 ml,13 % vol.,449:-
Garnacha di Vina Bonita,Nr 95189,Spanien,750 ml,14 % vol.,404:-
Kershaw Clonal Selection Elgin Syrah,Nr 95595,Sydafrika,750 ml,14 % vol.,399:-
Valtuille,Nr 93563,Spanien,750 ml,"13,5 % vol.",379:-
Ronchi di Cialla,Nr 94760,Italien,750 ml,12 % vol.,395:-
Seghesio,Nr 93023,USA,750 ml,15 % vol.,414:-
Leeuwin Estate,Nr 94091,Australien,750 ml,"13,5 % vol.",420:-
Ex Post Facto,Nr 94410,USA,750 ml,15 % vol.,399:-
Amy's,Nr 90346,Australien,1 500 ml,"13,5 % vol.",429:-
Villa de Corullón,Nr 94292,Spanien,750 ml,"13,5 % vol.",399:-
Pegaso,Nr 90458,Spanien,750 ml,"14,5 % vol.",395:-
Pegaso,Nr 92648,Spanien,750 ml,"14,5 % vol.",395:-
Marsannay,Nr 93298,Frankrike,750 ml,13 % vol.,389:-
Crystallum,Nr 93432,Sydafrika,750 ml,14 % vol.,389:-
Crystallum,Nr 93433,Sydafrika,750 ml,"13,5 % vol.",389:-
Crystallum,Nr 93454,Sydafrika,750 ml,"13,5 % vol.",389:-
Baron de Brane,Nr 91311,Frankrike,750 ml,14 % vol.,379:-
I Castagni,Nr 93014,Italien,750 ml,"14,5 % vol.",424:-
Savigny-Les-Beaune,Nr 58020,Frankrike,750 ml,"13,5 % vol.",379:-
La Bastide Blanche,Nr 2262,Frankrike,1 500 ml,"14,5 % vol.",377:-
Juan Gil,Nr 55992,Spanien,1 500 ml,15 % vol.,379:-
Istine,Nr 52199,Italien,750 ml,14 % vol.,409:-
Brunello di Montalcino,Nr 51392,Italien,750 ml,"14,5 % vol.",425:-
Clos Cibonne,Nr 58141,Frankrike,750 ml,"14,5 % vol.",395:-
Mas Amiel,Nr 57234,Frankrike,750 ml,17 % vol.,399:-
Brunello di Montalcino,Nr 51716,Italien,750 ml,15 % vol.,439:-
Domaine de la Bolliattaz,Nr 51853,Schweiz,750 ml,"13,5 % vol.",418:-
La Rosa,Nr 52981,Spanien,750 ml,14 % vol.,442:-
Sancerre La Noue,Nr 54349,Frankrike,750 ml,14 % vol.,399:-
Tenuta Rocca Barolo,Nr 59726,Italien,750 ml,15 % vol.,379:-
Weingut am Stein,Nr 59856,Tyskland,750 ml,13 % vol.,383:-
Domaine Chateauneuf-du-Pape,Nr 57538,Frankrike,750 ml,15 % vol.,444:-
Reyneke,Nr 57833,Sydafrika,750 ml,13 % vol.,449:-
Sei,Nr 71918,Italien,750 ml,14 % vol.,375:-
Chateau Segue Longue,Nr 86351,Frankrike,1 500 ml,13 % vol.,399:-
Chinon Les Petites Roches,Nr 84908,Frankrike,1 500 ml,"13,5 % vol.",399:-
Château Juvenal,Nr 55122,Frankrike,1 500 ml,15 % vol.,419:-
Clivelles de l'Alzina,Nr 55410,Spanien,750 ml,"14,5 % vol.",399:-
Bret Brothers,Nr 55452,Frankrike,750 ml,"12,5 % vol.",395:-
Chateau la Rouvière,Nr 55496,Frankrike,750 ml,15 % vol.,394:-
Chateau la Rouvière,Nr 55494,Frankrike,750 ml,"14,5 % vol.",394:-
Clivelles de l'Alzina,Nr 55410,Spanien,750 ml,"14,5 % vol.",399:-
Bret Brothers,Nr 55452,Frankrike,750 ml,"12,5 % vol.",395:-
Chateau la Rouvière,Nr 55496,Frankrike,750 ml,15 % vol.,394:-
Chateau la Rouvière,Nr 55494,Frankrike,750 ml,"14,5 % vol.",394:-
Lano Gianluigi,Nr 55527,Italien,750 ml,"14,5 % vol.",423:-
Brandini La Morra,Nr 55630,Italien,750 ml,"14,5 % vol.",439:-
Weingut Am Stein,Nr 55700,Tyskland,750 ml,"12,5 % vol.",385:-
Tenuta Rocca Barolo,Nr 59726,Italien,750 ml,15 % vol.,379:-
Weingut am Stein,Nr 59856,Tyskland,750 ml,13 % vol.,383:-
Domaine Chateauneuf-du-Pape,Nr 57538,Frankrike,750 ml,15 % vol.,444:-
Reyneke,Nr 57833,Sydafrika,750 ml,13 % vol.,449:-
Jean Leon,Nr 56458,Spanien,750 ml,"14,5 % vol.",399:-
Podere Brizio,Nr 53776,Italien,750 ml,14 % vol.,419:-
Domaine Duseigneur,Nr 54343,Frankrike,750 ml,"15,5 % vol.",449:-
Augustus,Nr 79684,Spanien,750 ml,15 % vol.,385:-
Le Bertarole Podere Cariano,Nr 74029,Italien,750 ml,15 % vol.,377:-
Chianti Classico,Nr 71600,Italien,750 ml,14 % vol.,399:-
Brunello di Montalcino,Nr 51392,Italien,750 ml,"14,5 % vol.",425:-
Clos Cibonne,Nr 58141,Frankrike,750 ml,"14,5 % vol.",395:-
Mas Amiel,Nr 57234,Frankrike,750 ml,17 % vol.,399:-
Istine,Nr 52199,Italien,750 ml,14 % vol.,409:-
Châteauneuf-du-Pape,Nr 70503,Frankrike,750 ml,15 % vol.,399:-
Tenuta Buon Tempo,Nr 75067,Italien,750 ml,"14,5 % vol.",449:-
Heartland One,Nr 2511,Australien,750 ml,15 % vol.,399:-
Saint-Joseph Reflet,Nr 58633,Frankrike,750 ml,"13,5 % vol.",449:-
Rumi,Nr 74065,USA,750 ml,"14,1 % vol.",370:-
Momento Massimo,Nr 70863,Italien,750 ml,14 % vol.,380:-
R.Dumont,Nr 74072,Frankrike,750 ml,13 % vol.,399:-
Cont'Ugo,Nr 50578,Italien,750 ml,"14,5 % vol.",399:-
Brunello di Montalcino,Nr 50818,Italien,750 ml,"14,5 % vol.",434:-
Château Bouscassé,Nr 59228,Frankrike,750 ml,14 % vol.,379:-
Zenato,Nr 52695,Italien,500 ml,14 % vol.,429:-
Matthew Van Heerden,Nr 52702,Sydafrika,750 ml,"12,5 % vol.",375:-
Château Laroze,Nr 93535,Frankrike,750 ml,14 % vol.,449:-
Rusel,Nr 73764,Italien,750 ml,"14,5 % vol.",379:-
Juan Gil,Nr 73333,Spanien,750 ml,"15,5 % vol.",379:-
Pegaso,Nr 54479,Spanien,750 ml,"14,5 % vol.",399:-
Tenuta Buon Tempo,Nr 54568,Italien,750 ml,"14,5 % vol.",379:-
Les Eres Vinyes Velles,Nr 54817,Spanien,750 ml,15 % vol.,409:-
Chateau Leognan,Nr 55549,Frankrike,750 ml,13 % vol.,444:-
TOCS,Nr 55547,Spanien,750 ml,15 % vol.,385:-
Château Bouscassé,Nr 92875,Frankrike,750 ml,14 % vol.,379:-
Cont'Ugo,Nr 50578,Italien,750 ml,"14,5 % vol.",399:-
Brunello di Montalcino,Nr 50818,Italien,750 ml,"14,5 % vol.",434:-
Virtus,Nr 56904,Spanien,750 ml,"14,5 % vol.",379:-
Jacobsdal,Nr 53524,Sydafrika,1 500 ml,"14,5 % vol.",389:-
Torre D'Orti,Nr 71824,Italien,750 ml,"16,5 % vol.",375:-
Yarden,Nr 71037,Golanhöjderna (israelisk bosättning),750 ml,"14,5 % vol.",449:-
R.Dumont,Nr 74072,Frankrike,750 ml,13 % vol.,399:-
Momento Massimo,Nr 70863,Italien,750 ml,14 % vol.,380:-
Rumi,Nr 74065,USA,750 ml,"14,1 % vol.",370:-
Anthonij Rupert,Nr 52153,Sydafrika,750 ml,"14,5 % vol.",449:-
Castellare di Castellina,Nr 52924,Italien,750 ml,"14,5 % vol.",395:-
Barolo,Nr 53087,Italien,750 ml,14 % vol.,395:-
Felix Martinez Lacuesta,Nr 52601,Spanien,750 ml,"13,5 % vol.",437:-
Pernand-Vergelesses,Nr 50877,Frankrike,750 ml,13 % vol.,399:-
Produttori del Barbaresco,Nr 50095,Italien,750 ml,"14,5 % vol.",399:-
StoneCastle,Nr 50989,Kosovo,750 ml,"13,5 % vol.",379:-
StoneCastle,Nr 53709,Kosovo,750 ml,"13,5 % vol.",379:-
Fontanabianca,Nr 51486,Italien,750 ml,14 % vol.,419:-
Fontanabianca Barbaresco,Nr 51977,Italien,750 ml,14 % vol.,419:-
T.I.L.I.A,Nr 50683,Slovenien,750 ml,"14,5 % vol.",418:-
Casas Patronales,Nr 52889,Chile,750 ml,"14,5 % vol.",379:-
Cap Maritime,Nr 57305,Sydafrika,750 ml,14 % vol.,389:-
Matosin Ljungbyholm Crveno Babic,Nr 53780,Kroatien,750 ml,14 % vol.,399:-
Matosin Ljungbyholm Crveno Babic,Nr 55604,Kroatien,750 ml,14 % vol.,389:-
Matosin Ljungbyholm Crveno Babic,Nr 55620,Kroatien,750 ml,13 % vol.,379:-
Domaine Andrée,Nr 54882,Frankrike,750 ml,"12,5 % vol.",399:-
Umberto Cesari,Nr 54522,Italien,750 ml,14 % vol.,390:-
Ascher,Nr 50920,Italien,750 ml,14 % vol.,419:-
Domaine Giudicelli,Nr 55199,Frankrike,750 ml,"13,5 % vol.",389:-
Suertes del Marqués,Nr 53456,Spanien,750 ml,"11,5 % vol.",429:-
Savigny-lès-Beaune,Nr 51413,Frankrike,750 ml,"12,5 % vol.",449:-
Francone,Nr 50816,Italien,750 ml,"14,5 % vol.",442:-
Brunello di Montalcino,Nr 50845,Italien,750 ml,14 % vol.,449:-
Maison Orcia,Nr 53097,Frankrike,750 ml,"14,5 % vol.",449:-
Prunotto,Nr 59120,Italien,750 ml,"13,5 % vol.",439:-
Ruffino,Nr 59199,Italien,750 ml,15 % vol.,399:-
Damilano,Nr 59301,Italien,750 ml,"14,5 % vol.",449:-
Damilano,Nr 59297,Italien,750 ml,"14,5 % vol.",449:-
Château Lauga,Nr 59335,Frankrike,750 ml,14 % vol.,446:-
Altum,Nr 59336,Argentina,750 ml,15 % vol.,405:-
Châteauneuf-du-Pape,Nr 59353,Frankrike,750 ml,"14,5 % vol.",399:-
Gigondas,Nr 59356,Frankrike,750 ml,"14,5 % vol.",379:-
Philippe Colin,Nr 59369,Frankrike,750 ml,"13,5 % vol.",399:-
Chateau de Lauga,Nr 59382,Frankrike,750 ml,"13,5 % vol.",436:-
Chateau la Rouvière Rouge,Nr 59438,Frankrike,750 ml,15 % vol.,394:-
Brunello di Montalcino,Nr 59456,Italien,750 ml,15 % vol.,449:-
Saint-Joseph,Nr 59496,Frankrike,750 ml,"13,5 % vol.",379:-
Magna Terra,Nr 59543,Italien,750 ml,14 % vol.,439:-
VantoRosso,Nr 59610,Italien,500 ml,"12,5 % vol.",399:-
Villa i Cipressi,Nr 59665,Italien,750 ml,"14,5 % vol.",433:-
Redoma,Nr 79735,Portugal,750 ml,"12,5 % vol.",425:-
Werfdans,Nr 50999,Sydafrika,750 ml,"12,5 % vol.",399:-
Weingut am Schlipf Schneider,Nr 56115,Tyskland,750 ml,"12,5 % vol.",399:-
Calistri,Nr 57021,Italien,750 ml,14 % vol.,444:-
Stark-Condé,Nr 57136,Sydafrika,750 ml,14 % vol.,395:-
Edouard Delaunay,Nr 58165,Frankrike,750 ml,13 % vol.,409:-
Conde de la Salceda,Nr 58993,Spanien,750 ml,"14,5 % vol.",449:-
Dourakis Romeiko,Nr 54187,Grekland,750 ml,"12,5 % vol.",429:-
Ascheri,Nr 53038,Italien,750 ml,14 % vol.,389:-
Montefalco Rosso Riserva,Nr 50575,Italien,750 ml,15 % vol.,379:-
La Gironda,Nr 71774,Italien,750 ml,"15,5 % vol.",409:-
Château Piche Leibre,Nr 56716,Frankrike,750 ml,"12,5 % vol.",399:-
Toi je sais,Nr 56377,Frankrike,750 ml,"10,5 % vol.",389:-
Cerbaia,Nr 93878,Italien,750 ml,14 % vol.,419:-
Marrone,Nr 52040,Italien,750 ml,15 % vol.,379:-
Renato Corino,Nr 52576,Italien,750 ml,"14,5 % vol.",429:-
La Maliosa,Nr 52674,Italien,750 ml,14 % vol.,370:-
Le Cecche,Nr 52763,Italien,750 ml,15 % vol.,391:-
Woodlands,Nr 52823,Australien,750 ml,"13,5 % vol.",429:-
Barbaresco Asili,Nr 52817,Italien,750 ml,15 % vol.,389:-
Joillot Pommard,Nr 52833,Frankrike,750 ml,"13,5 % vol.",384:-
Joillot,Nr 52841,Frankrike,750 ml,"13,5 % vol.",413:-
Almondo,Nr 52916,Italien,750 ml,"14,5 % vol.",389:-
Casisano,Nr 53894,Italien,750 ml,14 % vol.,435:-
Amarone,Nr 58681,Italien,750 ml,16 % vol.,444:-
Catena Alta,Nr 91331,Argentina,750 ml,"13,5 % vol.",395:-
4Kilos,Nr 58789,Spanien,750 ml,12 % vol.,399:-
Baron Dauvergne,Nr 58833,Frankrike,750 ml,"12,5 % vol.",425:-
Renato Corino,Nr 52576,Italien,750 ml,"14,5 % vol.",429:-
La Maliosa,Nr 52674,Italien,750 ml,14 % vol.,370:-
Le Cecche,Nr 52763,Italien,750 ml,15 % vol.,391:-
Woodlands,Nr 52823,Australien,750 ml,"13,5 % vol.",429:-
Barbaresco Asili,Nr 52817,Italien,750 ml,15 % vol.,389:-
Joillot Pommard,Nr 52833,Frankrike,750 ml,"13,5 % vol.",384:-
Joillot,Nr 52841,Frankrike,750 ml,"13,5 % vol.",413:-
Almondo,Nr 52916,Italien,750 ml,"14,5 % vol.",389:-
Barolo,Nr 74911,Italien,750 ml,"14,5 % vol.",419:-
Giusto Alle Balze,Nr 72395,Italien,750 ml,14 % vol.,449:-
Comte de M,Nr 82251,Libanon,750 ml,14 % vol.,399:-
Marion,Nr 72075,Italien,750 ml,"14,5 % vol.",396:-
Marion,Nr 77050,Italien,750 ml,"14,5 % vol.",396:-
Barolo,Nr 78358,Italien,750 ml,"14,5 % vol.",449:-
Meron,Nr 79745,Israel,750 ml,"14,5 % vol.",379:-
Casa de la Cera,Nr 76851,Spanien,750 ml,15 % vol.,389:-
Casa Cisca,Nr 77670,Spanien,750 ml,"15,5 % vol.",415:-
Nada Fiorenzo,Nr 70670,Italien,750 ml,"14,5 % vol.",441:-
Barolo,Nr 72723,Italien,750 ml,14 % vol.,398:-
M.Chapoutier,Nr 78193,Frankrike,750 ml,15 % vol.,399:-
BelColle,Nr 72643,Italien,750 ml,"14,5 % vol.",439:-
Monthélie Domaine,Nr 76007,Frankrike,750 ml,13 % vol.,429:-
Chanzy,Nr 79276,Frankrike,750 ml,13 % vol.,419:-
Olivier & Lafont,Nr 73791,Frankrike,750 ml,15 % vol.,409:-
El Grifo,Nr 79977,Spanien,750 ml,"13,5 % vol.",375:-
Domaine des Tourelles,Nr 78830,Libanon,750 ml,"14,5 % vol.",389:-
Meyer-Näkel,Nr 78882,Tyskland,750 ml,13 % vol.,370:-
Bouchard Finlayson,Nr 72442,Sydafrika,750 ml,"14,5 % vol.",429:-
Shannon,Nr 76283,Sydafrika,750 ml,14 % vol.,444:-
Château Tour Baladoz,Nr 70141,Frankrike,750 ml,14 % vol.,399:-
BelColle,Nr 78422,Italien,1 500 ml,14 % vol.,400:-
Coppo,Nr 70673,Italien,750 ml,"13,5 % vol.",395:-
Lupi,Nr 53469,Moldavien,750 ml,"14,5 % vol.",370:-
Podere Grasselino,Nr 53467,Italien,1 500 ml,"14,5 % vol.",446:-
Barbera d'Alba Superiore,Nr 75566,Italien,1 500 ml,"14,5 % vol.",439:-
Amarone Classico,Nr 73334,Italien,750 ml,16 % vol.,395:-
Amarone Della Valpolicella,Nr 71998,Italien,750 ml,15 % vol.,429:-
Calda,Nr 78496,Portugal,750 ml,"14,5 % vol.",383:-
Pere Seda,Nr 72341,Spanien,750 ml,15 % vol.,391:-
BelColle,Nr 74595,Italien,750 ml,"14,5 % vol.",409:-
Guarda Boschi,Nr 73586,Italien,750 ml,14 % vol.,400:-
Alesia Anderson Valley,Nr 72673,USA,750 ml,13 % vol.,449:-
Clos La Gaffelière,Nr 76348,Frankrike,750 ml,14 % vol.,385:-
Roche d´Ampsej,Nr 75134,Italien,750 ml,"14,5 % vol.",389:-
Domaine Trilles,Nr 76757,Frankrike,750 ml,15 % vol.,394:-
E Guigal,Nr 70271,Frankrike,750 ml,"14,5 % vol.",439:-
Marchese di Villamarina,Nr 90459,Italien,750 ml,"13,5 % vol.",449:-
Perica Oro,Nr 81855,Spanien,750 ml,14 % vol.,434:-
Barilà,Nr 71102,Italien,750 ml,"14,5 % vol.",375:-
Moraia,Nr 78900,Italien,750 ml,"13,5 % vol.",444:-
Tenuta Tignanello Marchesi Antinori,Nr 73341,Italien,750 ml,14 % vol.,399:-
Domaine de Fontbonau,Nr 79129,Frankrike,750 ml,15 % vol.,429:-
Villa Antinori,Nr 2300,Italien,1 500 ml,"13,5 % vol.",399:-
Vin Cotto Straveccio,Nr 70798,Italien,500 ml,14 % vol.,445:-
Barbaresco Canova,Nr 75910,Italien,750 ml,14 % vol.,399:-
Bolla Le Origini,Nr 73426,Italien,750 ml,"16,5 % vol.",439:-
Per Lui,Nr 71741,Italien,750 ml,"13,5 % vol.",444:-
Per Lui,Nr 70382,Italien,750 ml,15 % vol.,444:-
Viña Pedrosa,Nr 56770,Spanien,750 ml,"14,5 % vol.",429:-
Campo alle Comete,Nr 56755,Italien,750 ml,"14,5 % vol.",425:-
Clos Dière L'oeuf,Nr 54456,Frankrike,750 ml,14 % vol.,399:-
Clos Dière Barrique,Nr 54457,Frankrike,750 ml,14 % vol.,399:-
Telmo Rodriguez,Nr 54469,Spanien,750 ml,"14,5 % vol.",399:-
Radici Taurasi,Nr 94443,Italien,750 ml,"13,5 % vol.",399:-
Solo Mazuelo,Nr 54627,Spanien,750 ml,"13,5 % vol.",399:-
Anibal de Otero,Nr 54630,Spanien,750 ml,"13,5 % vol.",426:-
Tesselaarsdal,Nr 54692,Sydafrika,750 ml,13 % vol.,439:-
Sylla Sebaste,Nr 54645,Italien,750 ml,14 % vol.,448:-
SvB Rosa,Nr 54707,Serbien,750 ml,13 % vol.,398:-
Demuerte,Nr 54718,Spanien,750 ml,"14,5 % vol.",379:-
Tancredi,Nr 54909,Italien,750 ml,"13,5 % vol.",449:-
Tenuta le Colonne,Nr 54922,Italien,750 ml,"13,5 % vol.",429:-
Clos de la George,Nr 55009,Schweiz,750 ml,"13,5 % vol.",438:-
Pecchenino,Nr 55152,Italien,750 ml,15 % vol.,409:-
El Vell Coster,Nr 55407,Spanien,750 ml,17 % vol.,395:-
Chateau la Rouvière,Nr 55488,Frankrike,750 ml,14 % vol.,394:-
Chateau Leognan,Nr 55548,Frankrike,750 ml,13 % vol.,424:-
Elena Fucchi,Nr 55551,Italien,750 ml,14 % vol.,384:-
Elena Fucci,Nr 55552,Italien,750 ml,14 % vol.,375:-
Bell Cros,Nr 70962,Spanien,1 500 ml,14 % vol.,374:-
Amarone,Nr 55709,Italien,750 ml,"15,5 % vol.",424:-
Boeira Reserva,Nr 55773,Portugal,750 ml,14 % vol.,379:-
Chateau Bouscassé,Nr 55744,Frankrike,750 ml,"14,5 % vol.",389:-
Babylonstoren,Nr 55806,Sydafrika,750 ml,"14,5 % vol.",375:-
Brunello di Montalcino,Nr 55866,Italien,750 ml,"14,5 % vol.",419:-
Eperosa,Nr 55857,Australien,750 ml,"13,5 % vol.",379:-
Assmannshausen,Nr 55919,Tyskland,750 ml,13 % vol.,399:-
Matteo Correggia,Nr 56060,Italien,750 ml,"14,5 % vol.",389:-
Mingorra,Nr 56218,Portugal,750 ml,14 % vol.,383:-
Alain Brumont,Nr 56305,Frankrike,750 ml,15 % vol.,409:-
BelColle,Nr 56356,Italien,750 ml,"14,5 % vol.",419:-
Matsu,Nr 56407,Spanien,750 ml,15 % vol.,414:-
Nuiton Beaunoy,Nr 50058,Frankrike,750 ml,"13,5 % vol.",389:-
Clos de la George,Nr 50063,Schweiz,750 ml,"13,9 % vol.",403:-
La Lobera,Nr 50181,Spanien,750 ml,15 % vol.,389:-
Rio Bom,Nr 50198,Portugal,750 ml,14 % vol.,398:-
Saltner,Nr 50188,Italien,750 ml,"13,5 % vol.",394:-
Miguel Merino Gran Reserva,Nr 50532,Spanien,750 ml,"14,5 % vol.",445:-
Barolo,Nr 50773,Italien,750 ml,"14,5 % vol.",399:-
TOCS,Nr 50895,Spanien,750 ml,15 % vol.,385:-
TOCS,Nr 50896,Spanien,750 ml,15 % vol.,385:-
Château Picque Caillou,Nr 50882,Frankrike,750 ml,13 % vol.,395:-
Bricco Bonfante,Nr 51132,Italien,750 ml,"15,5 % vol.",395:-
Brunello di Montalcino,Nr 51128,Italien,750 ml,"14,5 % vol.",449:-
Château Le Coteau,Nr 51219,Frankrike,750 ml,13 % vol.,379:-
Valtellina Superiore,Nr 51169,Italien,750 ml,"14,5 % vol.",379:-
Mauro Molino,Nr 51466,Italien,750 ml,"14,5 % vol.",398:-
Le Ragose,Nr 51514,Italien,500 ml,"15,5 % vol.",399:-
Viña Pedrosa,Nr 56770,Spanien,750 ml,"14,5 % vol.",429:-
Campo alle Comete,Nr 56755,Italien,750 ml,"14,5 % vol.",425:-
Barolo,Nr 93963,Italien,750 ml,"14,5 % vol.",419:-
Barolo,Nr 56851,Italien,750 ml,"14,5 % vol.",439:-
De Toren Fusion V,Nr 93052,Sydafrika,750 ml,"14,5 % vol.",399:-
Ampelos,Nr 57232,USA,750 ml,14 % vol.,395:-
Lupi,Nr 53469,Moldavien,750 ml,"14,5 % vol.",370:-
Podere Grasselino,Nr 53467,Italien,1 500 ml,"14,5 % vol.",446:-
Sor Ugo,Nr 53653,Italien,750 ml,15 % vol.,379:-
BlankBottle,Nr 53825,Sydafrika,750 ml,"15,5 % vol.",377:-
Quinta do Mourão,Nr 54026,Portugal,750 ml,"13,5 % vol.",398:-
Chianti Rufina,Nr 54025,Italien,750 ml,"14,5 % vol.",439:-
