idx,ID,Name,Country,Volume,Alcohol,Price
0,Nr 93480,Lenswood Vineyard,Australien,750 ml,"13,5 %",479:-
0,Nr 93162,Bass Phillip,Australien,750 ml,"13,9 %",899:-
0,Nr 90552,Henschke,Australien,750 ml,"14,5 %",6 799:-
0,Nr 92043,The Armagh,Australien,750 ml,14 %,2 395:-
0,Nr 92125,Pikes Dogwalk,Australien,750 ml,"13,5 %",399:-
0,Nr 92665,Henschke Mount Edelstone,Australien,750 ml,"14,5 %",1 499:-
0,Nr 93542,Sands of Time,Australien,750 ml,"14,5 %",369:-
0,Nr 94032,Amy's,Australien,750 ml,"13,5 %",199:-
0,Nr 91298,Timo Mayer,Australien,750 ml,13 %,549:-
0,Nr 93962,Tom Cullity,Australien,750 ml,"14,5 %",999:-
0,Nr 92798,Orlando Centenary Hill,Australien,1500 ml,"14,5 %",699:-
0,Nr 94305,Penfolds,Australien,750 ml,"14,5 %",5 999:-
0,Nr 93707,Lodge Hill,Australien,750 ml,14 %,159:-
0,Nr 94234,Dandelion Vineyards,Australien,750 ml,"14,5 %",189:-
0,Nr 93476,SC Pannell,Australien,750 ml,"14,2 %",369:-
0,Nr 93381,Clonakilla,Australien,750 ml,14 %,951:-
0,Nr 2652,Gilbert Rouge,Australien,750 ml,"13,5 %",151:-
0,Nr 6830,Rebel,Australien,750 ml,14 %,61:-*
0,Nr 52826,Hardys,Australien,750 ml,14 %,87:-*
0,Nr 58069,Black Mountain,Australien,1000 ml,"13,5 %",91:-
0,Nr 6400,Touch of Down Under,Australien,750 ml,14 %,81:-
0,Nr 51940,The Love Grass,Australien,750 ml,"14,5 %",151:-
0,Nr 70511,Yalumba,Australien,750 ml,14 %,151:-
0,Nr 6718,Rawson's Retreat,Australien,750 ml,14 %,91:-
0,Nr 90524,Gemtree,Australien,750 ml,"14,5 %",301:-
0,Nr 2586,"Paxton Organic ""AAA""",Australien,750 ml,14 %,131:-
0,Nr 71644,Now by Paxton,Australien,750 ml,14 %,157:-
0,Nr 6802,Jacob's Creek Earth Vine Grape,Australien,750 ml,"13,8 %",75:-
0,Nr 58227,Wolf Blass,Australien,750 ml,"14,5 %",191:-
0,Nr 2511,Heartland One,Australien,750 ml,15 %,401:-
0,Nr 78593,Don't Tell Gary,Australien,750 ml,15 %,131:-
0,Nr 70021,19 Crimes,Australien,750 ml,"13,5 %",131:-
0,Nr 4501,Plan B!,Australien,750 ml,"14,5 %",111:-
0,Nr 70157,19 Crimes,Australien,750 ml,"14,5 %",131:-
0,Nr 74564,Dandelion Vineyards,Australien,750 ml,14 %,181:-
0,Nr 73835,Cirillo Estate,Australien,750 ml,14 %,231:-
0,Nr 16381,Peter Lehmann Portrait Barossa,Australien,750 ml,"14,5 %",161:-
0,Nr 73313,19 Crimes,Australien,750 ml,"13,5 %",99:-
0,Nr 94106,Giaconda Estate Vineyard,Australien,750 ml,"13,8 %",621:-
0,Nr 75539,King's Parrot,Australien,1000 ml,"13,5 %",61:-
0,Nr 50526,Thorny Devil,Australien,750 ml,"14,5 %",230:-
0,Nr 75321,Peter Lehmann,Australien,750 ml,"14,5 %",241:-
0,Nr 54485,Yarra Yering,Australien,750 ml,"13,5 %",581:-
0,Nr 54482,Yarra Yering,Australien,750 ml,14 %,581:-
0,Nr 54940,Gorgeous,Australien,750 ml,"13,5 %",151:-
0,Nr 55034,Thistledown,Australien,750 ml,"14,5 %",317:-
0,Nr 2736,Dark Side of The Moon,Australien,375 ml,"14,5 %",100:-
0,Nr 6338,Wolf Blass Eaglehawk,Australien,750 ml,"13,5 %",71:-
0,Nr 78721,Peter Lehmann,Australien,750 ml,"14,5 %",231:-
0,Nr 76822,Airlie Bank,Australien,750 ml,"12,5 %",187:-
0,Nr 79318,Wallace,Australien,750 ml,"14,5 %",191:-
0,Nr 79784,Parker Favourite Son,Australien,750 ml,"14,5 %",141:-
0,Nr 59406,Take It To The Grave,Australien,750 ml,"13,5 %",231:-
0,Nr 73239,Jacob's Creek,Australien,750 ml,"14,4 %",501:-
0,Nr 57323,Ministry of Clouds,Australien,750 ml,"14,5 %",281:-
0,Nr 57657,Grant Burge,Australien,750 ml,14 %,271:-
0,Nr 57935,The Hundred,Australien,750 ml,"14,5 %",251:-
0,Nr 51946,The Laughing Magpie,Australien,750 ml,"14,5 %",191:-
0,Nr 52809,Tapanappa,Australien,750 ml,13 %,261:-
0,Nr 52823,Woodlands,Australien,750 ml,"13,5 %",431:-
0,Nr 75924,Schild Estate Barossa Valley,Australien,750 ml,"14,5 %",201:-
0,Nr 78375,Jacob's Creek,Australien,750 ml,"14,8 %",167:-
0,Nr 55893,Longview,Australien,750 ml,"14,5 %",151:-
0,Nr 55899,S.C. Pannell Basso,Australien,750 ml,14 %,211:-
0,Nr 79250,Saperavi,Australien,750 ml,"13,5 %",181:-
0,Nr 55983,Airlie Bank,Australien,750 ml,"12,5 %",191:-
0,Nr 75924,Schild Estate Barossa Valley,Australien,750 ml,"14,5 %",201:-
0,Nr 78375,Jacob's Creek,Australien,750 ml,"14,8 %",167:-
0,Nr 71893,Hardy´s Brave New World,Australien,750 ml,"14,5 %",141:-
0,Nr 72059,Langmeil,Australien,750 ml,"14,5 %",1 040:-
0,Nr 6285,Geoff Merrill,Australien,750 ml,"14,5 %",217:-
0,Nr 74102,Langmeil,Australien,750 ml,15 %,530:-
0,Nr 86335,Wyndham Estate,Australien,750 ml,"14,3 %",116:-
0,Nr 71226,Paracombe,Australien,750 ml,"14,6 %",221:-
0,Nr 79836,Ridley,Australien,750 ml,13 %,341:-
0,Nr 73745,Peter Lehmann,Australien,750 ml,"14,5 %",211:-
0,Nr 82660,Cape Mentelle,Australien,750 ml,15 %,291:-
0,Nr 74472,Pete's Pure,Australien,750 ml,13 %,151:-
0,Nr 57322,Ministry of Clouds,Australien,750 ml,"14,3 %",281:-
0,Nr 58361,Kaesler,Australien,750 ml,"14,5 %",1 301:-
0,Nr 56590,Spinifex Esprit,Australien,750 ml,"14,5 %",291:-
0,Nr 50743,Woodlands,Australien,750 ml,"13,5 %",301:-
0,Nr 50804,Grant Burge Fisell,Australien,750 ml,"14,5 %",261:-
0,Nr 51943,The Galvo Garage,Australien,750 ml,"14,5 %",191:-
0,Nr 76490,Cirillo Estate,Australien,750 ml,14 %,231:-
0,Nr 55914,Woodlands,Australien,750 ml,"13,5 %",1 002:-
0,Nr 56163,Pooley,Australien,750 ml,"13,8 %",501:-
0,Nr 52612,S.C. Pannell,Australien,750 ml,14 %,231:-
0,Nr 52839,Pete's Pure,Australien,750 ml,"13,5 %",151:-
0,Nr 52945,Dandelion Vineyard,Australien,750 ml,"14,5 %",161:-
0,Nr 53448,Tolmer,Australien,750 ml,14 %,181:-
0,Nr 54063,Vasse Felix,Australien,750 ml,"14,5 %",301:-
0,Nr 54850,Dune,Australien,750 ml,13 %,201:-
0,Nr 72056,Langmeil,Australien,750 ml,"14,5 %",250:-
0,Nr 57324,Ministry of Clouds,Australien,750 ml,"14,3 %",361:-
0,Nr 57318,Ocean Eight,Australien,750 ml,"14,5 %",451:-
0,Nr 50528,The Quickening,Australien,750 ml,"14,5 %",261:-
0,Nr 56626,Spinifex,Australien,750 ml,14 %,251:-
0,Nr 53132,An Approach To Relaxation Sucette,Australien,750 ml,"14,5 %",501:-
0,Nr 2736,Dark Side of The Moon,Australien,750 ml,15 %,181:-
0,Nr 74017,Brand's Laira,Australien,750 ml,14 %,131:-
0,Nr 78308,Heartland,Australien,750 ml,"14,5 %",161:-
0,Nr 57324,Ministry of Clouds,Australien,750 ml,"14,3 %",361:-
0,Nr 57318,Ocean Eight,Australien,750 ml,"14,5 %",451:-
0,Nr 54113,Vasse Felix,Australien,750 ml,14 %,251:-
0,Nr 55128,Risky Business,Australien,750 ml,"14,5 %",250:-
0,Nr 79492,Pauletts Polish Hill River,Australien,750 ml,"14,5 %",161:-
0,Nr 70045,Em´s Table,Australien,750 ml,14 %,177:-
0,Nr 71544,Wolf Blass,Australien,750 ml,"13,5 %",91:-
0,Nr 79610,Heartland,Australien,750 ml,"14,5 %",251:-
0,Nr 72414,Fox Creek,Australien,750 ml,"14,5 %",181:-
0,Nr 76038,Mitolo,Australien,750 ml,"14,5 %",231:-
0,Nr 75993,Paracombe,Australien,750 ml,"14,6 %",221:-
0,Nr 87387,Jacob's Creek,Australien,750 ml,"14,3 %",143:-
0,Nr 72057,Langmeil,Australien,750 ml,"14,5 %",270:-
0,Nr 87477,Jacob's Creek,Australien,750 ml,"13,9 %",90:-
0,Nr 6419,Jacob's Creek,Australien,750 ml,"14,3 %",85:-
0,Nr 71851,Yellow Tail,Australien,750 ml,"13,5 %",91:-
0,Nr 6318,Motörhead,Australien,750 ml,14 %,131:-
0,Nr 2567,Lion’s Roar of the Barossa,Australien,750 ml,"14,5 %",131:-
0,Nr 79723,Brands Laira,Australien,750 ml,"13,5 %",571:-
