idx,ID,Name,Country,Volume,Alcohol,Price
0,Nr 79608,Las Moras Love,Argentina,750 ml,"13,5 %",101:-
0,Nr 75699,Portillo,Argentina,750 ml,"13,5 %",111:-
0,Nr 74463,Amayan,Argentina,750 ml,"13,5 %",163:-
0,Nr 72721,Catena,Argentina,750 ml,"13,5 %",181:-
0,Nr 73049,Terrazas de los Andes,Argentina,750 ml,"14,5 %",131:-
0,Nr 82662,Terrazas de los Andes,Argentina,750 ml,14 %,171:-
0,Nr 77002,Tinto De La Casa,Argentina,750 ml,"14,5 %",251:-
0,Nr 76493,Las Moras,Argentina,750 ml,"14,5 %",121:-
0,Nr 56333,Finca Feliz,Argentina,750 ml,13 %,171:-
0,Nr 56587,Kaiken,Argentina,750 ml,"14,5 %",181:-
0,Nr 59024,Ver Sacrum,Argentina,750 ml,"13,5 %",221:-
0,Nr 74088,Las Moras,Argentina,750 ml,"12,5 %",81:-
0,Nr 75535,Trapiche,Argentina,750 ml,"13,5 %",121:-
0,Nr 6591,Tapiz,Argentina,750 ml,"14,5 %",181:-
0,Nr 73141,Graffigna Centenario,Argentina,750 ml,13 %,108:-
0,Nr 50344,La Celia,Argentina,750 ml,"13,5 %",121:-
0,Nr 74111,Tapiz,Argentina,750 ml,14 %,281:-
0,Nr 81151,Altos Las Hormigas,Argentina,750 ml,"13,5 %",141:-
0,Nr 78142,Salentein,Argentina,750 ml,"14,5 %",241:-
0,Nr 53607,Pyros,Argentina,750 ml,"14,5 %",241:-
0,Nr 92217,Ver Sacrum,Argentina,750 ml,12 %,201:-
0,Nr 72646,Ver Sacrum,Argentina,750 ml,13 %,183:-
0,Nr 72552,Phebus Malbec,Argentina,750 ml,14 %,111:-
0,Nr 75198,Kaiken,Argentina,750 ml,"14,5 %",221:-
0,Nr 71462,Belhara Estate,Argentina,750 ml,14 %,225:-
0,Nr 70439,Zuccardi,Argentina,750 ml,"14,5 %",141:-
0,Nr 70572,Callia Magna,Argentina,750 ml,14 %,127:-
