idx,ID,Name,Country,Volume,Alcohol,Price
0,Nr 92694,Quinta do Mouro Red,Portugal,750 ml,14 %,301:-
0,Nr 50198,Rio Bom,Portugal,750 ml,14 %,399:-
0,Nr 58009,Tinto Red,Portugal,750 ml,14 %,201:-
0,Nr 12520,Dão,Portugal,1500 ml,13 %,162:-
0,Nr 90122,Baga ao Sol,Portugal,750 ml,"13,5 %",201:-
0,Nr 79099,Casa de Santar,Portugal,750 ml,14 %,170:-
0,Nr 54765,Villa Alvor,Portugal,750 ml,14 %,121:-
0,Nr 54818,Herdade do Sobroso,Portugal,750 ml,14 %,291:-
0,Nr 54992,Prova Cega,Portugal,750 ml,"14,5 %",241:-
0,Nr 71303,Ponte das Canas,Portugal,750 ml,"14,5 %",191:-
0,Nr 2574,Periquita,Portugal,1500 ml,13 %,171:-
0,Nr 72392,Quinta da Folgorosa,Portugal,750 ml,"13,5 %",171:-
0,Nr 56196,Mingorra,Portugal,750 ml,14 %,117:-
0,Nr 57186,Convento De Aguiar,Portugal,750 ml,"13,5 %",106:-
0,Nr 57258,Casa de Oleiros,Portugal,750 ml,12 %,190:-
0,Nr 50939,Tinta Negra,Portugal,750 ml,"11,5 %",291:-
0,Nr 51523,Duorum,Portugal,750 ml,14 %,151:-
0,Nr 52808,Monte Da Ria,Portugal,750 ml,14 %,180:-
0,Nr 59070,Lello Reserva,Portugal,750 ml,"13,5 %",181:-
0,Nr 59203,Murganheira,Portugal,750 ml,14 %,113:-
0,Nr 59401,Love Spirit,Portugal,750 ml,14 %,191:-
0,Nr 51460,Kompassus,Portugal,750 ml,14 %,181:-
0,Nr 51862,Quinta Vale D. Maria,Portugal,750 ml,"14,5 %",601:-
0,Nr 51934,Mary Taylor,Portugal,750 ml,14 %,160:-
0,Nr 52280,Quinta de La Rosa,Portugal,750 ml,"13,5 %",201:-
0,Nr 52911,Quinta do Côtto,Portugal,750 ml,"14,5 %",201:-
0,Nr 52907,Quinta do Côtto,Portugal,750 ml,"13,5 %",117:-
0,Nr 73138,Marmelar,Portugal,750 ml,14 %,427:-
0,Nr 79775,Cartuxa,Portugal,750 ml,"14,5 %",468:-
0,Nr 54801,Rio Dos Patos Selection,Portugal,750 ml,"14,5 %",164:-
0,Nr 72480,Pousio,Portugal,750 ml,14 %,208:-
0,Nr 56109,Vallado,Portugal,750 ml,"13,5 %",161:-
0,Nr 77367,Contraste,Portugal,750 ml,14 %,201:-
0,Nr 74781,Tons de Dourum,Portugal,750 ml,"13,5 %",101:-
0,Nr 72566,Quinta Do Tedo,Portugal,750 ml,14 %,250:-
0,Nr 79669,Cartuxa,Portugal,750 ml,14 %,100:-
0,Nr 70479,Medeiros,Portugal,750 ml,14 %,147:-
0,Nr 73721,Legitimo,Portugal,750 ml,"13,5 %",231:-
0,Nr 78486,Zik Zak,Portugal,750 ml,"13,5 %",151:-
