idx,ID,Name,Country,Volume,Alcohol,Price
0,Nr 78013,Blazic,Slovenien,750 ml,"13,5 %",277:-
0,Nr 51222,Capris Refosk,Slovenien,750 ml,"13,5 %",221:-
0,Nr 51228,Capris,Slovenien,750 ml,14 %,221:-
0,Nr 51187,Capris,Slovenien,750 ml,"13,5 %",221:-
