idx,ID,Name,Country,Volume,Alcohol,Price
0,Nr 5361,Bourgogne Cuvée Prestige,Frankrike,750 ml,"12,5 %",151:-
0,Nr 6267,Xavier Vignon,Frankrike,750 ml,15 %,271:-
0,Nr 72458,Les Dauphins,Frankrike,750 ml,14 %,101:-
0,Nr 92501,Fixin,Frankrike,750 ml,13 %,251:-
0,Nr 6470,Mas Louise,Frankrike,750 ml,14 %,117:-
0,Nr 95588,Château Peyrabon,Frankrike,750 ml,13 %,201:-
0,Nr 2298,Domaine des Pasquiers,Frankrike,750 ml,15 %,141:-
0,Nr 2293,Château de Pierreux,Frankrike,750 ml,13 %,141:-
0,Nr 2800,Delas Les Launes,Frankrike,375 ml,13 %,100:-
0,Nr 5106,Morgon,Frankrike,750 ml,13 %,131:-
0,Nr 3925,Château Belgrave,Frankrike,750 ml,"13,5 %",391:-
0,Nr 5470,Bourgogne,Frankrike,750 ml,"12,5 %",161:-
0,Nr 3814,Les Hauts de Granget,Frankrike,750 ml,"13,5 %",191:-
0,Nr 95320,Un Jour,Frankrike,750 ml,"15,5 %",252:-
0,Nr 73509,Leif Mannerström,Frankrike,750 ml,14 %,101:-
0,Nr 2542,Château Haut Chevalier,Frankrike,750 ml,"14,5 %",81:-*
0,Nr 70998,OHH,Frankrike,187 ml,13 %,28:-
0,Nr 91172,Bosquet des Papes,Frankrike,750 ml,15 %,361:-
0,Nr 2852,Château Pineraie,Frankrike,750 ml,14 %,121:-
0,Nr 52391,Pinot Noir,Frankrike,750 ml,"12,5 %",81:-
0,Nr 20046,Domaine du Château Philippe le Hardi,Frankrike,750 ml,"13,5 %",301:-
0,Nr 2286,Pernand-Vergelesses Premier Cru,Frankrike,750 ml,13 %,321:-
0,Nr 52873,Pascal Costeau,Frankrike,750 ml,14 %,81:-
0,Nr 12808,JP Chenet,Frankrike,375 ml,13 %,50:-
0,Nr 2007,Château Courac,Frankrike,750 ml,14 %,121:-
0,Nr 71323,Grande Nuit,Frankrike,750 ml,"13,5 %",91:-
0,Nr 72600,Pavillon Saint-Pierre,Frankrike,750 ml,14 %,131:-
0,Nr 2214,Lirac,Frankrike,750 ml,"14,5 %",121:-
0,Nr 5466,Le Bistrotteur Beaujolais Nouveau,Frankrike,750 ml,"12,5 %",95:-
0,Nr 53032,Le Grand Roi,Frankrike,750 ml,14 %,91:-*
0,Nr 94953,Aloxe Corton Premier Cru,Frankrike,750 ml,14 %,531:-
0,Nr 3157,Château Tanesse,Frankrike,750 ml,"14,5 %",131:-
0,Nr 2845,Châteauneuf-du-Pape,Frankrike,750 ml,"15,5 %",302:-
0,Nr 2449,Saint-Amour,Frankrike,750 ml,14 %,181:-
0,Nr 2594,Savigny-lès-Beaune Les Lavières,Frankrike,750 ml,"13,5 %",331:-
0,Nr 77493,Louis Jadot,Frankrike,750 ml,13 %,261:-
0,Nr 90530,Château La Négly,Frankrike,750 ml,15 %,241:-
0,Nr 95982,Prélude à Grand Puy Ducasse,Frankrike,750 ml,14 %,300:-
0,Nr 72914,Gérard Bertrand,Frankrike,750 ml,"15,5 %",328:-
0,Nr 93536,Domaine du Pas de l'Escalette,Frankrike,750 ml,14 %,219:-
0,Nr 94921,Beaune,Frankrike,750 ml,"13,5 %",325:-
0,Nr 2836,Domaine du Pesquier,Frankrike,750 ml,15 %,191:-
0,Nr 95121,Morgon Côte du Py,Frankrike,750 ml,"14,5 %",211:-
0,Nr 73018,Santa Duc,Frankrike,750 ml,"14,5 %",131:-
0,Nr 93160,Château de Villeneuve,Frankrike,750 ml,13 %,171:-
0,Nr 91810,Domaine Haut Baigneux,Frankrike,750 ml,12 %,219:-
0,Nr 94710,La Ciaude,Frankrike,750 ml,"14,5 %",269:-
0,Nr 22324,Le Lion Féroce,Frankrike,750 ml,"14,5 %",121:-
0,Nr 92185,Château Fleur Pourret,Frankrike,750 ml,"13,5 %",401:-
0,Nr 95134,Les Claux,Frankrike,750 ml,14 %,181:-
0,Nr 93475,Jean Maurice Raffault,Frankrike,750 ml,14 %,269:-
0,Nr 90268,Domaine Bott,Frankrike,750 ml,13 %,249:-
0,Nr 90165,Quintessence de Peybonhomme,Frankrike,750 ml,14 %,229:-
0,Nr 95325,Paul Jaboulet Domaine de Thalabert,Frankrike,750 ml,14 %,281:-
0,Nr 94876,Mas de Boislauzon,Frankrike,750 ml,15 %,161:-
0,Nr 93470,Saint-Joseph,Frankrike,750 ml,"14,5 %",349:-
