idx,ID,Name,Country,Volume,Alcohol,Price
0,Nr 2613,Castel Mimi Grand Reserve,Moldavien,750 ml,14 %,101:-
0,Nr 71348,Höga Kusten,Moldavien,750 ml,14 %,141:-
0,Nr 72377,Individo,Moldavien,750 ml,"13,5 %",150:-
0,Nr 71427,Negru de Purcari,Moldavien,750 ml,"13,5 %",295:-
0,Nr 75218,Purcari,Moldavien,750 ml,14 %,199:-
0,Nr 53469,Lupi,Moldavien,750 ml,"14,5 %",376:-
0,Nr 51312,Individo,Moldavien,750 ml,"14,5 %",179:-
0,Nr 55067,Equinox,Moldavien,750 ml,"14,5 %",187:-
