idx,ID,Name,Country,Volume,Alcohol,Price
0,Nr 5585,Petit Chablis,Frankrike,375 ml,"12,5 %",96:-
0,Nr 4153,Château du Levant,Frankrike,375 ml,"13,5 %",120:-
0,Nr 2154,Château Baulac Dodijos,Frankrike,375 ml,"13,5 %",126:-
0,Nr 73522,Weinmann,Österrike,1000 ml,12 %,97:-
0,Nr 6803,Spring Village,USA,750 ml,"12,5 %",81:-*
0,Nr 6145,Lindeman's,Australien,750 ml,"11,5 %",77:-*
0,Nr 82534,Bouchard Aîné,Frankrike,750 ml,12 %,97:-
0,Nr 2120,Sankt Anna,Tyskland,750 ml,"11,5 %",97:-
0,Nr 2119,Turckheim Pinot Gris,Frankrike,750 ml,"12,5 %",101:-
0,Nr 6427,Stoneleigh,Nya Zeeland,750 ml,"13,5 %",121:-
0,Nr 5637,Chablis,Frankrike,750 ml,12 %,190:-
0,Nr 74234,Bergh,Österrike,750 ml,"12,5 %",101:-
0,Nr 2675,Saint Auriol,Frankrike,750 ml,"12,5 %",81:-
0,Nr 2566,Gazela,Portugal,750 ml,"8,5 %",65:-
0,Nr 2462,Sophia,Italien,750 ml,"12,5 %",101:-
0,Nr 6768,Ruppertsberger,Tyskland,750 ml,"12,5 %",91:-*
0,Nr 5364,Dr Loosen,Tyskland,187 ml,"7,5 %",140:-
0,Nr 5244,Gustave Lorentz,Frankrike,750 ml,"13,5 %",114:-
0,Nr 22257,Gustave Lorentz,Frankrike,375 ml,13 %,57:-
0,Nr 2772,Leva,Tyskland,750 ml,11 %,81:-
0,Nr 2032,Simonsig,Sydafrika,750 ml,13 %,100:-
0,Nr 2639,Trimbach,Frankrike,750 ml,13 %,161:-
0,Nr 72037,Grand Sud,Frankrike,1000 ml,"11,5 %",91:-*
0,Nr 4087,Château Menota,Frankrike,375 ml,"13,5 %",100:-
0,Nr 75181,Domaine Lalande,Frankrike,750 ml,12 %,81:-
0,Nr 5362,Bourgogne Cuvée Prestige,Frankrike,750 ml,"12,5 %",151:-
0,Nr 2780,El Coto,Spanien,750 ml,12 %,81:-
0,Nr 2670,René Barbier,Spanien,750 ml,11 %,76:-
0,Nr 2295,Blason de Bourgogne Mâcon-Villages,Frankrike,750 ml,"12,5 %",121:-
0,Nr 22018,Porta 6,Portugal,750 ml,"12,5 %",78:-
0,Nr 6263,Folklore,Spanien,750 ml,"12,5 %",111:-
0,Nr 16018,Las Moras,Argentina,750 ml,13 %,87:-*
0,Nr 70297,Cantina Zaccagnini,Italien,750 ml,"12,5 %",101:-
0,Nr 88958,Frontera,Chile,750 ml,12 %,61:-
0,Nr 5810,Kloster Eberbach,Tyskland,750 ml,8 %,110:-
0,Nr 6202,Hunter's,Nya Zeeland,750 ml,12 %,141:-
0,Nr 2403,Ecologica Familias,Argentina,750 ml,"12,5 %",76:-*
0,Nr 5899,Georg Breuer,Tyskland,750 ml,12 %,151:-
0,Nr 6360,Stoneleigh Latitude,Nya Zeeland,375 ml,"13,5 %",75:-
0,Nr 5383,Patriarche Chablis,Frankrike,750 ml,"12,5 %",191:-
0,Nr 6360,Stoneleigh Latitude,Nya Zeeland,750 ml,14 %,141:-
0,Nr 7469,Königsmosel,Tyskland,375 ml,"8,5 %",50:-
0,Nr 6001,Marqués de Riscal,Spanien,750 ml,13 %,97:-
0,Nr 6045,Black Tower,Tyskland,250 ml,"8,5 %",32:-
0,Nr 2741,Nederburg,Sydafrika,375 ml,11 %,116:-
0,Nr 2654,3 Generations of Peace,Sydafrika,750 ml,13 %,121:-
0,Nr 2124,Casa Clara,Portugal,750 ml,"12,5 %",91:-
0,Nr 12000,Saint Clair,Nya Zeeland,375 ml,12 %,60:-
0,Nr 2034,Castelgufo,Italien,750 ml,13 %,91:-
0,Nr 7230,Relax,Tyskland,750 ml,"8,5 %",75:-
0,Nr 16022,Rawson's Retreat,Australien,750 ml,"9,5 %",81:-
0,Nr 2780,El Coto,Spanien,375 ml,12 %,48:-
0,Nr 78659,Ernst,Frankrike,750 ml,12 %,111:-
0,Nr 4151,Château Bonnet,Frankrike,750 ml,"12,5 %",101:-
0,Nr 6290,McManis,USA,750 ml,"13,5 %",111:-
0,Nr 5135,Moselland,Tyskland,750 ml,8 %,70:-
0,Nr 6003,Gustav,Tyskland,750 ml,12 %,75:-
0,Nr 2459,Torres Gran Viña Sol,Spanien,750 ml,13 %,101:-
0,Nr 2899,Pinot Gris,Frankrike,750 ml,"13,5 %",107:-
0,Nr 2053,CHILL OUT,Sydafrika,750 ml,13 %,81:-*
0,Nr 2234,Spier Signature,Sydafrika,750 ml,13 %,81:-
0,Nr 2029,Waldschütz,Österrike,750 ml,"12,5 %",122:-
0,Nr 20035,Kleine Zalze,Sydafrika,750 ml,13 %,111:-
0,Nr 2131,Kleine Zalze Vineyard Selection,Sydafrika,750 ml,13 %,141:-
0,Nr 20039,Kleine Zalze Vineyard Selection,Sydafrika,375 ml,13 %,80:-
0,Nr 2604,Mileo Bianco Organic,Italien,750 ml,12 %,91:-*
0,Nr 2706,Zuccardi,Argentina,750 ml,"13,5 %",101:-
0,Nr 2709,Pietra Di Pinot Grigio,Italien,750 ml,"12,5 %",97:-
0,Nr 2414,Tr3 Apor,Ungern,750 ml,"11,5 %",71:-
0,Nr 6447,Chateau Ste Michelle,USA,750 ml,14 %,141:-
0,Nr 16434,Jacob's Creek,Australien,750 ml,12 %,74:-
0,Nr 2275,Muscadet Sèvre et Maine,Frankrike,750 ml,12 %,91:-
0,Nr 2670,René Barbier,Spanien,375 ml,12 %,46:-
0,Nr 2922,Pratsch,Österrike,750 ml,"12,5 %",101:-
0,Nr 6851,Río Claro,Chile,750 ml,"12,5 %",81:-
0,Nr 2294,Dreissigacker,Tyskland,750 ml,12 %,131:-
0,Nr 5824,50°,Tyskland,750 ml,12 %,101:-
0,Nr 16443,Wolf Blass Eaglehawk,Australien,750 ml,13 %,71:-
0,Nr 4682,Grand Tokaj,Ungern,500 ml,10 %,130:-
0,Nr 5494,Sancerre,Frankrike,375 ml,"13,5 %",110:-
0,Nr 79671,Maison Bonjour,Frankrike,1000 ml,"12,5 %",101:-
0,Nr 2185,Château du Cléray,Frankrike,750 ml,"12,5 %",97:-
0,Nr 6680,Cono Sur,Chile,750 ml,"12,5 %",81:-
0,Nr 6657,Moselland,Tyskland,750 ml,"8,5 %",77:-
0,Nr 6384,Palazzo,Italien,750 ml,13 %,71:-
0,Nr 2188,Saint Clair,Nya Zeeland,750 ml,"12,5 %",97:-
0,Nr 5565,Chablis Sainte Claire,Frankrike,750 ml,13 %,186:-
0,Nr 6716,The Econic,USA,750 ml,"13,5 %",111:-
0,Nr 4325,Ricossa,Italien,750 ml,7 %,90:-
0,Nr 6463,Penfolds Koonunga Hill,Australien,750 ml,"12,5 %",91:-
0,Nr 32253,Sancerre,Frankrike,750 ml,13 %,201:-
0,Nr 5621,Laroche,Frankrike,750 ml,"12,5 %",131:-
0,Nr 96174,Crozes-Hermitage Blanc,Frankrike,750 ml,"13,5 %",221:-
0,Nr 2882,La Gascogne par Alain Brumont,Frankrike,750 ml,"12,5 %",101:-
0,Nr 2715,Leva,Bulgarien,750 ml,"13,5 %",70:-
0,Nr 27004,Foot of Africa,Sydafrika,750 ml,13 %,91:-
0,Nr 2164,Villa Wolf,Tyskland,750 ml,"12,5 %",101:-
0,Nr 90505,Baron de Ley,Spanien,750 ml,"12,5 %",171:-
0,Nr 90032,Montelapio Fiano di Avellino,Italien,750 ml,"13,5 %",152:-
0,Nr 90629,Château Rahoul,Frankrike,750 ml,"12,5 %",201:-
0,Nr 90103,1583 Albariño de Fefiñanes,Spanien,750 ml,"12,5 %",231:-
0,Nr 2415,Masi Masianco,Italien,750 ml,13 %,101:-
0,Nr 12418,Inycon,Italien,750 ml,"13,5 %",89:-
0,Nr 73988,Côtes de Saumon,Frankrike,750 ml,12 %,101:-
0,Nr 4653,Lynx,USA,375 ml,13 %,60:-
0,Nr 2433,Moncaro,Italien,750 ml,"12,5 %",91:-
0,Nr 2644,Dr Bürklin-Wolf,Tyskland,750 ml,12 %,152:-
0,Nr 4684,Château Bastor-Lamontagne,Frankrike,375 ml,"13,5 %",170:-
0,Nr 2682,Hope,Australien,750 ml,"12,5 %",121:-
0,Nr 12105,Hubert Beck,Frankrike,750 ml,13 %,101:-
0,Nr 75986,Allesverloren,Sydafrika,750 ml,12 %,101:-
0,Nr 2434,Hope,Sydafrika,750 ml,"12,5 %",97:-
0,Nr 6522,Cono Sur,Chile,750 ml,"12,5 %",121:-
0,Nr 5150,Four Cousins,Sydafrika,750 ml,"8,5 %",70:-
0,Nr 2336,Stoneleigh,Nya Zeeland,750 ml,9 %,111:-
0,Nr 6367,Boulder Bank,Nya Zeeland,750 ml,13 %,111:-
0,Nr 5657,Olivier Leflaive,Frankrike,750 ml,13 %,281:-
0,Nr 5837,Bourgogne Les Murelles,Frankrike,375 ml,"12,5 %",100:-
0,Nr 2296,Piconico Chardonnay,Argentina,750 ml,"12,5 %",80:-*
0,Nr 2438,Jacob's Creek,Australien,750 ml,"10,5 %",81:-
0,Nr 8119,Ruffino,Italien,375 ml,"15,5 %",181:-
0,Nr 22257,Gustave Lorentz,Frankrike,1500 ml,"12,5 %",218:-
0,Nr 2478,Zecci,Italien,750 ml,14 %,117:-
0,Nr 22803,il Nostro,Italien,750 ml,"12,5 %",71:-
0,Nr 5551,Groh Organic,Tyskland,750 ml,"12,5 %",131:-
0,Nr 6339,Gardo & Morris,Nya Zeeland,750 ml,13 %,127:-
0,Nr 76570,Leth,Österrike,750 ml,13 %,131:-
0,Nr 74173,Petit Paul Sapin,Frankrike,187 ml,"12,5 %",30:-*
0,Nr 2297,Pierre Chavin,Frankrike,750 ml,"11,5 %",91:-
0,Nr 5882,A Christmann,Tyskland,750 ml,12 %,152:-
0,Nr 2020,Zonnebloem,Sydafrika,750 ml,"12,5 %",81:-
0,Nr 2141,Paul Sapin,Frankrike,750 ml,"12,5 %",96:-*
0,Nr 72084,Doppio Passo,Italien,750 ml,11 %,97:-
0,Nr 6287,Domaene Gobelsburg,Österrike,750 ml,13 %,127:-
0,Nr 74081,Maison Robert Olivier,Frankrike,750 ml,13 %,131:-
0,Nr 5595,Chablis Vieilles Vignes Sainte Claire,Frankrike,750 ml,"12,5 %",221:-
0,Nr 2866,Héritages Côtes du Rhône Blanc,Frankrike,750 ml,"13,5 %",121:-
0,Nr 22349,Girasol,Spanien,750 ml,"12,5 %",77:-
0,Nr 5374,Coteaux Bourguignons,Frankrike,750 ml,"13,5 %",121:-
0,Nr 4318,Domäne Wachau,Österrike,750 ml,"12,5 %",121:-
0,Nr 81109,Bergh,Österrike,750 ml,"12,5 %",121:-
0,Nr 72859,Riesling Returns,Tyskland,750 ml,"12,5 %",131:-
0,Nr 7046,Glen Ellen,USA,750 ml,"13,5 %",81:-
0,Nr 4350,Loimer Lenz,Österrike,750 ml,12 %,152:-
0,Nr 2622,Artesano de Argento,Argentina,750 ml,13 %,111:-
0,Nr 79280,Bread&Butter,USA,750 ml,"13,5 %",171:-
0,Nr 2640,Diora,USA,750 ml,"14,5 %",181:-
0,Nr 7185,Kourtaki,Grekland,750 ml,"11,5 %",91:-
0,Nr 2939,Jurtschitsch,Österrike,750 ml,"12,5 %",152:-
0,Nr 2107,Terrazze Della Luna,Italien,750 ml,"12,5 %",91:-
0,Nr 79925,L Chablis,Frankrike,750 ml,12 %,161:-
0,Nr 79461,Lisa 1503,Italien,1000 ml,13 %,91:-
0,Nr 5588,Petit Chablis Domaine Sainte Claire,Frankrike,375 ml,"12,5 %",105:-
0,Nr 5802,Deep Roots,Tyskland,750 ml,"12,5 %",101:-
0,Nr 2677,Fruitière Vinicole d' Arbois,Frankrike,750 ml,"13,5 %",201:-
0,Nr 5372,Peacock,Tyskland,750 ml,"8,5 %",75:-
0,Nr 7055,KWV Chardonnay,Sydafrika,750 ml,13 %,94:-
0,Nr 2606,Crudo,Italien,375 ml,"12,5 %",44:-*
0,Nr 71947,Côtes du Rhône,Frankrike,750 ml,"14,5 %",131:-
0,Nr 95016,Valados de Melgaço,Portugal,750 ml,"13,5 %",191:-
0,Nr 95317,Mâcon-Milly-Lamartine Clos du Four,Frankrike,750 ml,"13,5 %",239:-
0,Nr 70626,Leitz Magic Mountain,Tyskland,750 ml,"12,5 %",161:-
0,Nr 2775,Domaene Gobelsburg,Österrike,750 ml,"12,5 %",107:-
0,Nr 6571,Anakena,Chile,750 ml,"12,5 %",87:-*
0,Nr 2701,Mulderbosch,Sydafrika,750 ml,"13,5 %",101:-
0,Nr 90391,Quinta dos Carvalhais,Portugal,750 ml,"13,5 %",161:-
0,Nr 4692,Vidiano,Grekland,750 ml,13 %,111:-
0,Nr 2051,Kakhuri,Georgien,750 ml,13 %,101:-
0,Nr 2396,Earth Garden,Nya Zeeland,750 ml,"13,5 %",131:-
0,Nr 72649,Grande Nuit,Frankrike,750 ml,12 %,89:-
0,Nr 4029,Calvet,Frankrike,375 ml,"12,5 %",120:-
0,Nr 2672,Catalina Sounds,Nya Zeeland,750 ml,13 %,161:-
0,Nr 5619,Casa Velha,Portugal,750 ml,13 %,101:-
0,Nr 20032,Reserved & Wild Organic,Australien,750 ml,13 %,91:-
0,Nr 2961,Leth,Österrike,375 ml,"12,5 %",60:-
0,Nr 2238,Gaia,Argentina,750 ml,"13,5 %",121:-
0,Nr 7143,Chablis,Frankrike,375 ml,"12,5 %",100:-
0,Nr 90358,Juliusspital,Tyskland,750 ml,"12,5 %",201:-
0,Nr 2259,Sancerre,Frankrike,750 ml,"13,5 %",201:-
0,Nr 70361,Meinklang Naken,Österrike,750 ml,12 %,121:-
0,Nr 79393,Von Winning,Tyskland,750 ml,12 %,121:-
0,Nr 90590,Juliusspital Würzburger Stein,Tyskland,750 ml,"12,5 %",201:-
0,Nr 2425,Regalia Arinto,Portugal,750 ml,"12,5 %",121:-
0,Nr 74993,Gabriel Meffre,Frankrike,750 ml,"13,5 %",111:-
0,Nr 12076,Roots Drostdy-Hof,Sydafrika,750 ml,13 %,87:-*
0,Nr 3690,Castelnau de Suduiraut,Frankrike,375 ml,"13,5 %",170:-
0,Nr 72093,Reichsrat von Buhl,Tyskland,750 ml,"12,5 %",141:-
0,Nr 76934,Hans Baer,Tyskland,750 ml,"11,5 %",91:-
0,Nr 2292,Côtes du Jura,Frankrike,750 ml,13 %,127:-
0,Nr 2195,Rkatsiteli Qvevri,Georgien,750 ml,13 %,129:-
0,Nr 79332,Bassermann-Jordan,Tyskland,750 ml,"12,5 %",171:-
0,Nr 7925,Moscato d'Asti,Italien,750 ml,5 %,95:-
0,Nr 6493,Lobita Loca,Spanien,750 ml,"11,5 %",77:-
0,Nr 2480,Hunter's,Nya Zeeland,750 ml,12 %,131:-
0,Nr 75360,Black Stallion Napa Valley,USA,750 ml,"14,5 %",211:-
0,Nr 91272,Lammershoek Mysteries,Sydafrika,750 ml,13 %,191:-
0,Nr 96035,Siefersheim,Tyskland,750 ml,"12,5 %",191:-
0,Nr 2930,Org de Rac,Sydafrika,750 ml,"13,5 %",101:-
0,Nr 3004,Château Suduiraut,Frankrike,750 ml,14 %,701:-
0,Nr 2529,Stoneleigh Wild Valley,Nya Zeeland,750 ml,"13,5 %",137:-
0,Nr 2572,Falernia Muscat,Chile,750 ml,13 %,111:-
0,Nr 6257,Kloster Eberbach,Tyskland,750 ml,8 %,140:-
0,Nr 5500,Bourgogne Aligoté,Frankrike,750 ml,"12,5 %",160:-
0,Nr 71739,The Butcher,Österrike,750 ml,13 %,121:-
0,Nr 2338,Kir-Yianni,Grekland,750 ml,"13,5 %",101:-
0,Nr 70131,Jean-Claude Boisset,Frankrike,750 ml,"12,5 %",151:-
0,Nr 7125,Chablis Premier Cru Beauroy,Frankrike,750 ml,13 %,281:-
0,Nr 2410,Fontana Candida,Italien,750 ml,"12,5 %",81:-
0,Nr 5514,Sancerre Les Roches,Frankrike,750 ml,14 %,301:-
0,Nr 53098,Terroir Sauvage,Frankrike,750 ml,14 %,121:-
0,Nr 5562,Clotilde Davenne,Frankrike,750 ml,"12,5 %",147:-
0,Nr 2295,Blason de Bourgogne Mâcon-Villages,Frankrike,375 ml,"12,5 %",70:-
0,Nr 92537,Bergström Winery,USA,750 ml,13 %,260:-
0,Nr 6580,Moncaro,Italien,375 ml,13 %,60:-
0,Nr 5564,Chablis,Frankrike,750 ml,"12,5 %",201:-
0,Nr 12094,Robertson,Sydafrika,750 ml,"12,5 %",71:-*
0,Nr 92198,La Perlara Recioto di Soave,Italien,500 ml,"13,5 %",200:-
0,Nr 6405,Graševina,Kroatien,750 ml,12 %,81:-
0,Nr 91312,Pouilly-Fuissé Vieilles Vignes,Frankrike,750 ml,"13,5 %",301:-
0,Nr 2245,Sancerre,Frankrike,750 ml,"12,5 %",197:-
0,Nr 96146,Domaine Laroche,Frankrike,750 ml,"12,5 %",309:-
0,Nr 6217,Cosa Dolce,Australien,750 ml,12 %,80:-*
0,Nr 70631,Chablis Le Finage,Frankrike,750 ml,"12,5 %",181:-
0,Nr 4151,Château Bonnet,Frankrike,375 ml,12 %,66:-
0,Nr 2410,Fontana Candida,Italien,1500 ml,"12,5 %",142:-
0,Nr 2813,Mont-Redon,Frankrike,750 ml,"13,5 %",121:-
0,Nr 5837,Bourgogne Les Murelles,Frankrike,750 ml,"12,5 %",171:-
0,Nr 2391,Collevite,Italien,750 ml,13 %,81:-
0,Nr 2696,Orballo,Spanien,750 ml,13 %,131:-
0,Nr 5340,Victoria,Tyskland,375 ml,"8,5 %",56:-
0,Nr 2899,Pinot Gris,Frankrike,375 ml,14 %,66:-
0,Nr 2430,Chablis,Frankrike,750 ml,"12,5 %",191:-
0,Nr 6299,Boschendal,Sydafrika,750 ml,"13,5 %",121:-
0,Nr 2160,Diamant,Cypern,750 ml,"11,5 %",81:-
0,Nr 2579,Lady,Argentina,750 ml,13 %,102:-
0,Nr 6288,Vouvray,Frankrike,750 ml,13 %,151:-
0,Nr 78554,Casa Marrone,Italien,750 ml,"14,5 %",101:-
