idx,ID,Name,Country,Volume,Alcohol,Price
0,Nr 37777,Naturalis,Sverige,750 ml,14 %,199:-
0,Nr 90293,Contino,Spanien,750 ml,"13,5 %",259:-
0,Nr 94583,Stoneleigh Wild Valley,Nya Zeeland,750 ml,"13,5 %",129:-
0,Nr 91248,Lacrimarosa,Italien,750 ml,13 %,149:-
0,Nr 95719,GB Spätburgunder Rosé,Tyskland,750 ml,11 %,139:-
0,Nr 91216,Raúl Pérez,Spanien,750 ml,14 %,159:-
0,Nr 38011,Sandhammarens Rosé,Sverige,750 ml,12 %,193:-
0,Nr 38100,Stora Horns Vingård,Sverige,750 ml,"11,5 %",252:-
0,Nr 92242,Muga Rosado,Spanien,750 ml,"13,5 %",119:-
0,Nr 37542,Åhus Rosé,Sverige,500 ml,12 %,148:-
0,Nr 91181,Vin Gris de Cigare,USA,750 ml,"13,5 %",145:-
0,Nr 32776,Klagshamns Rosé,Sverige,500 ml,"11,5 %",150:-
0,Nr 37906,Högberga Rosé,EU,750 ml,13 %,152:-
0,Nr 33694,Alice,Sverige,500 ml,"12,5 %",150:-
0,Nr 93897,Rosé de Diel,Tyskland,750 ml,"12,5 %",169:-
0,Nr 94028,Kunin Wines,USA,750 ml,"13,5 %",249:-
0,Nr 93826,Antoniolo Rosato,Italien,750 ml,"13,5 %",169:-
0,Nr 37388,Frillestads,Sverige,500 ml,12 %,148:-
0,Nr 93909,Château Sainte-Croix,Frankrike,750 ml,13 %,149:-
0,Nr 93700,Umathum,Österrike,750 ml,"13,5 %",159:-
0,Nr 6401,Jacob's Creek,Australien,750 ml,"12,6 %",81:-
0,Nr 38127,Vistakulle,Sverige,750 ml,"11,5 %",194:-
0,Nr 37851,Wannborga,Sverige,750 ml,"10,5 %",259:-
0,Nr 2657,Crios,Argentina,750 ml,"13,5 %",91:-
0,Nr 56623,Saints & Sinners,Österrike,750 ml,"12,5 %",140:-
0,Nr 57718,ART'S,Frankrike,187 ml,"12,5 %",29:-*
0,Nr 5600,Jurtschitsch Rosé,Österrike,750 ml,12 %,121:-
0,Nr 2416,Le Due Arbie,Italien,750 ml,"12,5 %",117:-
0,Nr 56007,Studio by Miraval,Frankrike,750 ml,"12,5 %",141:-
0,Nr 50336,Baglietti,Italien,750 ml,12 %,91:-
0,Nr 55270,Nashville Stories,Italien,750 ml,12 %,91:-
0,Nr 2363,Bardolino Chiaretto La Sogara Rosé,Italien,750 ml,"12,5 %",101:-
0,Nr 56456,Karl Fredrik,Frankrike,750 ml,"11,5 %",111:-
0,Nr 50799,R,Tyskland,750 ml,"12,5 %",61:-
0,Nr 2416,Le Due Arbie,Italien,375 ml,"12,5 %",66:-
0,Nr 56143,Triennes,Frankrike,750 ml,"12,5 %",141:-
0,Nr 71313,Ciú Ciú,Italien,750 ml,"12,5 %",101:-
0,Nr 54747,Château,Frankrike,750 ml,"13,5 %",150:-
0,Nr 70914,Primavera,Italien,750 ml,"13,5 %",149:-
0,Nr 56385,Gérard Bertrand,Frankrike,750 ml,"14,5 %",1 901:-
0,Nr 56791,Born Rosé Barcelona,Spanien,750 ml,12 %,149:-
0,Nr 56866,Agneta Patrulls,Italien,750 ml,"12,5 %",91:-
0,Nr 56947,Notre Dames des Anges,Frankrike,750 ml,"12,5 %",181:-
0,Nr 57288,Brutler,Rumänien,750 ml,12 %,241:-
0,Nr 57755,Monteraponi,Italien,750 ml,"12,5 %",201:-
0,Nr 77757,Origine,Italien,750 ml,"12,5 %",121:-
0,Nr 55495,Loxarel,Spanien,750 ml,14 %,161:-
0,Nr 55504,Bunan,Frankrike,750 ml,"13,5 %",235:-
0,Nr 56078,Cuvée Felice,Frankrike,750 ml,13 %,220:-
0,Nr 76103,Château de Brau Cabardès,Frankrike,750 ml,13 %,250:-
0,Nr 74272,Farmers Market,Italien,750 ml,"13,5 %",81:-
0,Nr 55502,Bunan,Frankrike,750 ml,14 %,280:-
0,Nr 57161,St Antony,Tyskland,750 ml,"11,5 %",141:-
0,Nr 57888,Tenuta Il Palagio,Italien,750 ml,"12,5 %",170:-
0,Nr 51244,Tomares Ballus,Frankrike,750 ml,13 %,181:-
0,Nr 75116,Lohas Viñedos,Spanien,750 ml,"11,5 %",91:-
0,Nr 70019,Château les Valentines,Frankrike,750 ml,"13,5 %",251:-
0,Nr 78027,Toscana Rosé,Italien,750 ml,"11,5 %",191:-
0,Nr 78361,Cuvée Marina,Frankrike,750 ml,13 %,160:-
0,Nr 50415,It's a Zin!,Italien,750 ml,13 %,121:-
0,Nr 75028,Le Tende,Italien,750 ml,"13,5 %",176:-
0,Nr 72901,Protocolo,Spanien,750 ml,"12,5 %",91:-
0,Nr 78406,Rosalie,Tyskland,750 ml,11 %,111:-
0,Nr 56307,Gramona,Spanien,750 ml,11 %,161:-
0,Nr 57197,La Roche Buissiére,Frankrike,750 ml,"13,5 %",245:-
0,Nr 51758,Hecht & Bannier,Frankrike,750 ml,"12,5 %",179:-
0,Nr 52304,Oriol Rossell,Spanien,750 ml,12 %,121:-
0,Nr 52961,Domaine de La Bégude,Frankrike,750 ml,13 %,397:-
0,Nr 57481,Born Rosé Barcelona,Spanien,3000 ml,12 %,704:-
0,Nr 57519,Born Rosé Barcelona,Spanien,1500 ml,12 %,332:-
0,Nr 55482,Bunan,Frankrike,750 ml,"13,5 %",235:-
0,Nr 55949,Pago Casa Gran,Spanien,750 ml,12 %,101:-
0,Nr 56074,Orenga de Gaffory,Frankrike,750 ml,"12,5 %",190:-
0,Nr 79361,Ribas,Spanien,750 ml,"13,5 %",191:-
0,Nr 73792,Dreissigacker,Tyskland,750 ml,12 %,181:-
0,Nr 79436,Riedlin,Tyskland,750 ml,"12,5 %",301:-
0,Nr 71251,Domaine des Féraud,Frankrike,750 ml,12 %,101:-
0,Nr 70994,Weingut Isegrim,Tyskland,750 ml,11 %,120:-
0,Nr 57472,Château des Anglades,Frankrike,750 ml,13 %,141:-
